IRI,Similarity
https://w3id.org/pmd/co/PMD_0020116,0.4150
https://w3id.org/pmd/co/PMD_0000903,0.4150
https://w3id.org/pmd/co/PMD_0000588,0.4142
https://w3id.org/pmd/co/PMD_0001011,0.4139
http://purl.obolibrary.org/obo/BFO_0000016,0.4135
https://w3id.org/pmd/co/PMD_0000987,0.4128
https://w3id.org/pmd/co/PMD_0000976,0.4122
https://w3id.org/pmd/co/PMD_0020005,0.4122
http://purl.obolibrary.org/obo/BFO_0000040,0.4108
https://w3id.org/pmd/co/PMD_0000561,0.4104
https://w3id.org/pmd/co/PMD_0000644,0.4097
https://w3id.org/pmd/co/PMD_0000626,0.4095
https://w3id.org/pmd/co/PMD_0000581,0.4092
http://purl.obolibrary.org/obo/BFO_0000006,0.4087
http://purl.obolibrary.org/obo/BFO_0000178,0.4086
https://w3id.org/pmd/co/PMD_0000865,0.4084
https://w3id.org/pmd/co/PMD_0000905,0.4084
https://w3id.org/pmd/co/PMD_0060001,0.4082
https://w3id.org/pmd/co/PMD_0000579,0.4080
https://w3id.org/pmd/co/PMD_0000836,0.4077
https://w3id.org/pmd/co/PMD_0000784,0.4075
https://w3id.org/pmd/co/PMD_0000811,0.4073
https://w3id.org/pmd/co/PMD_0000799,0.4064
https://w3id.org/pmd/co/PMD_0020004,0.4058
https://w3id.org/pmd/co/PMD_0000878,0.4056
http://purl.obolibrary.org/obo/BFO_0000197,0.4054
https://w3id.org/pmd/co/PMD_0001013,0.4051
https://w3id.org/pmd/co/PMD_0000606,0.4051
https://w3id.org/pmd/co/PMD_0000638,0.4050
https://w3id.org/pmd/co/PMD_0000564,0.4046
https://w3id.org/pmd/co/PMD_0000020,0.4042
https://w3id.org/pmd/co/PMD_0000571,0.4039
https://w3id.org/pmd/co/PMD_0000668,0.4032
https://w3id.org/pmd/co/PMD_0020121,0.4030
https://w3id.org/pmd/co/PMD_0000000,0.4026
https://w3id.org/pmd/co/PMD_0000821,0.4024
https://w3id.org/pmd/co/PMD_0000619,0.4022
https://w3id.org/pmd/co/PMD_0000980,0.4013
http://purl.obolibrary.org/obo/IAO_0000002,0.4012
https://w3id.org/pmd/co/PMD_0020119,0.4002
