IRI,Similarity
http://purl.obolibrary.org/obo/IAO_0000005,0.4280
http://purl.obolibrary.org/obo/IAO_0000102,0.4277
https://w3id.org/pmd/co/PMD_0000606,0.4267
https://w3id.org/pmd/co/PMD_0000796,0.4264
https://w3id.org/pmd/co/PMD_0000016,0.4263
https://w3id.org/pmd/co/PMD_0000510,0.4252
https://w3id.org/pmd/co/PMD_0000584,0.4244
https://w3id.org/pmd/co/PMD_0000994,0.4234
https://w3id.org/pmd/co/PMD_0000523,0.4223
https://w3id.org/pmd/co/PMD_0000507,0.4222
https://w3id.org/pmd/co/PMD_0000580,0.4201
https://w3id.org/pmd/co/PMD_0000797,0.4193
https://w3id.org/pmd/co/PMD_0000520,0.4185
https://w3id.org/pmd/co/PMD_0020134,0.4185
http://purl.obolibrary.org/obo/IAO_0000219,0.4183
https://w3id.org/pmd/co/PMD_0000657,0.4183
https://w3id.org/pmd/co/PMD_0000820,0.4169
https://w3id.org/pmd/co/PMD_0000648,0.4166
http://purl.obolibrary.org/obo/IAO_0000002,0.4165
https://w3id.org/pmd/co/PMD_0000920,0.4162
https://w3id.org/pmd/co/PMD_0000579,0.4161
https://w3id.org/pmd/co/PMD_0000534,0.4138
https://w3id.org/pmd/co/PMD_0000541,0.4132
https://w3id.org/pmd/co/PMD_0000784,0.4131
https://w3id.org/pmd/co/PMD_0000558,0.4117
https://w3id.org/pmd/co/PMD_0020150,0.4117
https://w3id.org/pmd/co/PMD_0060001,0.4112
https://w3id.org/pmd/co/PMD_0000022,0.4098
https://w3id.org/pmd/co/PMD_0000588,0.4087
http://purl.obolibrary.org/obo/IAO_0000123,0.4076
https://w3id.org/pmd/co/PMD_0000668,0.4072
https://w3id.org/pmd/co/PMD_0000909,0.4070
http://purl.obolibrary.org/obo/IAO_0000428,0.4066
http://purl.obolibrary.org/obo/IAO_0000030,0.4065
https://w3id.org/pmd/co/PMD_0000923,0.4063
https://w3id.org/pmd/co/PMD_0020145,0.4051
https://w3id.org/pmd/co/PMD_0000667,0.4047
http://purl.obolibrary.org/obo/IAO_0000007,0.4046
https://w3id.org/pmd/co/PMD_0050054,0.4044
https://w3id.org/pmd/co/PMD_0000800,0.4040
https://w3id.org/pmd/co/PMD_0000997,0.4037
http://purl.obolibrary.org/obo/IAO_0000228,0.4033
http://purl.obolibrary.org/obo/IAO_0000117,0.4013
http://purl.obolibrary.org/obo/IAO_0000136,0.4010
https://w3id.org/pmd/co/PMD_0001018,0.4006
https://w3id.org/pmd/co/PMD_0000525,0.4003
