IRI,Similarity
https://w3id.org/pmd/co/PMD_0000879,0.4542
http://purl.obolibrary.org/obo/OBI_0000379,0.4541
https://w3id.org/pmd/co/PMD_0001025,0.4537
https://w3id.org/pmd/co/PMD_0000806,0.4536
https://w3id.org/pmd/co/PMD_0000944,0.4534
https://w3id.org/pmd/co/PMD_0000614,0.4532
https://w3id.org/pmd/co/PMD_0000811,0.4531
https://w3id.org/pmd/co/PMD_0050016,0.4530
https://w3id.org/pmd/co/PMD_0000560,0.4530
https://w3id.org/pmd/co/PMD_0020131,0.4528
https://w3id.org/pmd/co/PMD_0000577,0.4526
http://purl.obolibrary.org/obo/BFO_0000024,0.4525
https://w3id.org/pmd/co/PMD_0000615,0.4521
https://w3id.org/pmd/co/PMD_0000541,0.4519
http://purl.obolibrary.org/obo/IAO_0000228,0.4517
http://purl.obolibrary.org/obo/BFO_0000056,0.4506
https://w3id.org/pmd/co/PMD_0000814,0.4506
https://w3id.org/pmd/co/PMD_0000501,0.4504
https://w3id.org/pmd/co/PMD_0060007,0.4501
https://w3id.org/pmd/co/PMD_0020150,0.4498
https://w3id.org/pmd/co/PMD_0000928,0.4497
https://w3id.org/pmd/co/PMD_0000648,0.4494
https://w3id.org/pmd/co/PMD_0000982,0.4492
https://w3id.org/pmd/co/PMD_0020139,0.4485
https://w3id.org/pmd/co/PMD_0000945,0.4482
https://w3id.org/pmd/co/PMD_0000789,0.4479
https://w3id.org/pmd/co/PMD_0000552,0.4469
http://purl.obolibrary.org/obo/BFO_0000117,0.4466
https://w3id.org/pmd/co/PMD_0000831,0.4461
http://purl.obolibrary.org/obo/IAO_0000121,0.4459
https://w3id.org/pmd/co/PMD_0000775,0.4458
https://w3id.org/pmd/co/PMD_0020129,0.4457
http://purl.obolibrary.org/obo/BFO_0000023,0.4457
https://w3id.org/pmd/co/PMD_0000906,0.4455
https://w3id.org/pmd/co/PMD_0000950,0.4452
https://w3id.org/pmd/co/PMD_0000549,0.4451
https://w3id.org/pmd/co/PMD_0000878,0.4451
https://w3id.org/pmd/co/PMD_0000918,0.4449
https://w3id.org/pmd/co/PMD_0000567,0.4439
http://purl.obolibrary.org/obo/BFO_0000101,0.4434
http://purl.obolibrary.org/obo/BFO_0000108,0.4429
https://w3id.org/pmd/co/PMD_0000916,0.4427
https://w3id.org/pmd/co/PMD_0000647,0.4424
http://purl.obolibrary.org/obo/BFO_0000004,0.4423
http://purl.obolibrary.org/obo/IAO_0000033,0.4417
https://w3id.org/pmd/co/PMD_0020146,0.4405
https://w3id.org/pmd/co/PMD_0000580,0.4405
http://purl.obolibrary.org/obo/IAO_0000421,0.4400
https://w3id.org/pmd/co/PMD_0000616,0.4397
https://w3id.org/pmd/co/PMD_0000947,0.4396
https://w3id.org/pmd/co/PMD_0000880,0.4394
https://w3id.org/pmd/co/PMD_0000563,0.4394
http://purl.obolibrary.org/obo/IAO_0000423,0.4393
https://w3id.org/pmd/co/PMD_0000607,0.4386
https://w3id.org/pmd/co/PMD_0000900,0.4383
https://w3id.org/pmd/co/PMD_0000959,0.4377
http://purl.obolibrary.org/obo/IAO_0000136,0.4368
https://w3id.org/pmd/co/PMD_0000629,0.4363
https://w3id.org/pmd/co/PMD_0000596,0.4359
https://w3id.org/pmd/co/PMD_0000656,0.4359
https://w3id.org/pmd/co/PMD_0000662,0.4351
https://w3id.org/pmd/co/PMD_0000668,0.4349
https://w3id.org/pmd/co/PMD_0000907,0.4347
https://w3id.org/pmd/co/PMD_0020022,0.4343
https://w3id.org/pmd/co/PMD_0060006,0.4342
https://w3id.org/pmd/co/PMD_0000619,0.4342
https://w3id.org/pmd/co/PMD_0000543,0.4339
https://w3id.org/pmd/co/PMD_0000991,0.4336
https://w3id.org/pmd/co/PMD_0000573,0.4336
http://purl.obolibrary.org/obo/BFO_0000121,0.4336
https://w3id.org/pmd/co/PMD_0000513,0.4333
https://w3id.org/pmd/co/PMD_0000608,0.4331
https://w3id.org/pmd/co/PMD_0000585,0.4330
https://w3id.org/pmd/co/PMD_0000576,0.4330
https://w3id.org/pmd/co/PMD_0000830,0.4323
http://purl.obolibrary.org/obo/BFO_0000224,0.4312
https://w3id.org/pmd/co/PMD_0000994,0.4311
https://w3id.org/pmd/co/PMD_0000582,0.4310
https://w3id.org/pmd/co/PMD_0000903,0.4308
https://w3id.org/pmd/co/PMD_0000856,0.4295
https://w3id.org/pmd/co/PMD_0020203,0.4291
https://w3id.org/pmd/co/PMD_0050005,0.4291
https://w3id.org/pmd/co/PMD_0001009,0.4291
https://w3id.org/pmd/co/PMD_0020151,0.4288
https://w3id.org/pmd/co/PMD_0000655,0.4285
https://w3id.org/pmd/co/PMD_0000617,0.4283
https://w3id.org/pmd/co/PMD_0000777,0.4277
https://w3id.org/pmd/co/PMD_0000902,0.4276
https://w3id.org/pmd/co/PMD_0000971,0.4267
https://w3id.org/pmd/co/PMD_0000592,0.4263
https://w3id.org/pmd/co/PMD_0000829,0.4258
https://w3id.org/pmd/co/PMD_0050035,0.4258
https://w3id.org/pmd/co/PMD_0000794,0.4256
https://w3id.org/pmd/co/PMD_0000904,0.4252
https://w3id.org/pmd/co/PMD_0000870,0.4250
https://w3id.org/pmd/co/PMD_0000569,0.4249
https://w3id.org/pmd/co/PMD_0050027,0.4248
http://purl.obolibrary.org/obo/BFO_0000140,0.4246
https://w3id.org/pmd/co/PMD_0000507,0.4242
https://w3id.org/pmd/co/PMD_0000926,0.4240
https://w3id.org/pmd/co/PMD_0020002,0.4240
http://purl.obolibrary.org/obo/IAO_0000103,0.4239
https://w3id.org/pmd/co/PMD_0020134,0.4234
https://w3id.org/pmd/co/PMD_0000512,0.4231
https://w3id.org/pmd/co/PMD_0020115,0.4231
https://w3id.org/pmd/co/PMD_0001019,0.4228
https://w3id.org/pmd/co/PMD_0020000,0.4225
https://w3id.org/pmd/co/PMD_0000845,0.4225
https://w3id.org/pmd/co/PMD_0000782,0.4223
https://w3id.org/pmd/co/PMD_0000553,0.4219
https://w3id.org/pmd/co/PMD_0000922,0.4218
https://w3id.org/pmd/co/PMD_0000899,0.4214
https://w3id.org/pmd/co/PMD_0020098,0.4210
https://w3id.org/pmd/co/PMD_0001023,0.4206
https://w3id.org/pmd/co/PMD_0050029,0.4202
http://purl.obolibrary.org/obo/IAO_0000102,0.4201
https://w3id.org/pmd/co/PMD_0020205,0.4194
https://w3id.org/pmd/co/PMD_0020112,0.4194
https://w3id.org/pmd/co/PMD_0000933,0.4192
https://w3id.org/pmd/co/PMD_0000667,0.4191
http://purl.obolibrary.org/obo/BFO_0000184,0.4189
http://purl.obolibrary.org/obo/IAO_0000225,0.4188
http://purl.obolibrary.org/obo/IAO_0000005,0.4187
https://w3id.org/pmd/co/PMD_0000893,0.4187
https://w3id.org/pmd/co/PMD_0000875,0.4186
https://w3id.org/pmd/co/PMD_0000809,0.4186
http://purl.obolibrary.org/obo/BFO_0000196,0.4182
https://w3id.org/pmd/co/PMD_0020057,0.4181
https://w3id.org/pmd/co/PMD_0000973,0.4180
https://w3id.org/pmd/co/PMD_0000772,0.4175
https://w3id.org/pmd/co/PMD_0000606,0.4170
https://w3id.org/pmd/co/PMD_0000836,0.4169
https://w3id.org/pmd/co/PMD_0000803,0.4169
https://w3id.org/pmd/co/PMD_0000827,0.4166
https://w3id.org/pmd/co/PMD_0000894,0.4163
https://w3id.org/pmd/co/PMD_0050096,0.4162
https://w3id.org/pmd/co/PMD_0000969,0.4157
https://w3id.org/pmd/co/PMD_0000917,0.4153
https://w3id.org/pmd/co/PMD_0000572,0.4150
https://w3id.org/pmd/co/PMD_0020155,0.4148
https://w3id.org/pmd/co/PMD_0020058,0.4143
https://w3id.org/pmd/co/PMD_0000565,0.4142
https://w3id.org/pmd/co/PMD_0000816,0.4141
https://w3id.org/pmd/co/PMD_0000905,0.4139
https://w3id.org/pmd/co/PMD_0020108,0.4139
https://w3id.org/pmd/co/PMD_0000557,0.4139
https://w3id.org/pmd/co/PMD_0020030,0.4137
https://w3id.org/pmd/co/PMD_0000960,0.4136
https://w3id.org/pmd/co/PMD_0000873,0.4135
https://w3id.org/pmd/co/PMD_0020032,0.4130
https://w3id.org/pmd/co/PMD_0000509,0.4127
https://w3id.org/pmd/co/PMD_0000520,0.4127
http://purl.obolibrary.org/obo/IAO_0000428,0.4125
http://purl.obolibrary.org/obo/BFO_0000029,0.4123
https://w3id.org/pmd/co/PMD_0050026,0.4122
https://w3id.org/pmd/co/PMD_0000051,0.4119
https://w3id.org/pmd/co/PMD_0000637,0.4118
http://purl.obolibrary.org/obo/BFO_0000142,0.4115
https://w3id.org/pmd/co/PMD_0020121,0.4111
https://w3id.org/pmd/co/PMD_0000924,0.4105
http://purl.obolibrary.org/obo/IAO_0000078,0.4105
https://w3id.org/pmd/co/PMD_0000957,0.4105
https://w3id.org/pmd/co/PMD_0000987,0.4104
https://w3id.org/pmd/co/PMD_0000951,0.4103
http://purl.obolibrary.org/obo/IAO_0000227,0.4098
https://w3id.org/pmd/co/PMD_0000635,0.4095
https://w3id.org/pmd/co/PMD_0000547,0.4094
https://w3id.org/pmd/co/PMD_0000530,0.4093
https://w3id.org/pmd/co/PMD_0000546,0.4092
https://w3id.org/pmd/co/PMD_0000934,0.4084
https://w3id.org/pmd/co/PMD_0000977,0.4079
http://purl.obolibrary.org/obo/BFO_0000178,0.4077
https://w3id.org/pmd/co/PMD_0000986,0.4077
https://w3id.org/pmd/co/PMD_0020026,0.4074
http://purl.obolibrary.org/obo/BFO_0000002,0.4073
https://w3id.org/pmd/co/PMD_0000929,0.4072
https://w3id.org/pmd/co/PMD_0000988,0.4070
https://w3id.org/pmd/co/PMD_0020051,0.4070
https://w3id.org/pmd/co/PMD_0000770,0.4070
https://w3id.org/pmd/co/PMD_0000909,0.4066
https://w3id.org/pmd/co/PMD_0020075,0.4064
https://w3id.org/pmd/co/PMD_0000589,0.4064
https://w3id.org/pmd/co/PMD_0000544,0.4063
https://w3id.org/pmd/co/PMD_0000807,0.4055
https://w3id.org/pmd/co/PMD_0001026,0.4052
https://w3id.org/pmd/co/PMD_0001016,0.4051
https://w3id.org/pmd/co/PMD_0000908,0.4047
https://w3id.org/pmd/co/PMD_0000855,0.4046
https://w3id.org/pmd/co/PMD_0001029,0.4046
https://w3id.org/pmd/co/PMD_0000776,0.4044
https://w3id.org/pmd/co/PMD_0050028,0.4042
https://w3id.org/pmd/co/PMD_0000783,0.4036
https://w3id.org/pmd/co/PMD_0001028,0.4035
https://w3id.org/pmd/co/PMD_0050013,0.4034
https://w3id.org/pmd/co/PMD_0020102,0.4032
https://w3id.org/pmd/co/PMD_0000888,0.4032
http://purl.obolibrary.org/obo/IAO_0000412,0.4030
https://w3id.org/pmd/co/PMD_0001005,0.4018
https://w3id.org/pmd/co/PMD_0020088,0.4014
https://w3id.org/pmd/co/PMD_0000642,0.4013
https://w3id.org/pmd/co/PMD_0020047,0.4012
https://w3id.org/pmd/co/PMD_0020141,0.4012
https://w3id.org/pmd/co/PMD_0000570,0.4011
https://w3id.org/pmd/co/PMD_0000666,0.4006
https://w3id.org/pmd/co/PMD_0000813,0.4005
https://w3id.org/pmd/co/PMD_0000526,0.4004
https://w3id.org/pmd/co/PMD_0000626,0.4003
https://w3id.org/pmd/co/PMD_0020106,0.4003
https://w3id.org/pmd/co/PMD_0000004,0.4002
