LABEL	LOCAL	TYPE	IRI	ALT_LABELS	SYNONYMS	COMMENT
Labor	Laboratory	Class	https://w3id.org/pmd/co/Laboratory			
Extension	Extension	Class	https://w3id.org/pmd/co/Extension			
Wertekategorie	ValueScope	Class	https://w3id.org/pmd/co/ValueScope			
Department Role	DepartmentRole	Class	https://w3id.org/pmd/co/DepartmentRole			
Covalent Bond	CovalentBond	Class	https://w3id.org/pmd/co/CovalentBond			
Norm	Norm	Class	https://w3id.org/pmd/co/Norm			
Bindungstyp	BondingType	Class	https://w3id.org/pmd/co/BondingType			
Cross Section Determination	CrossSectionDetermination	Class	https://w3id.org/pmd/co/CrossSectionDetermination			
Dokument	Document	Class	https://w3id.org/pmd/co/Document			
Oberfläche Eines Einsatzstücks	InsertSurface	Class	https://w3id.org/pmd/co/InsertSurface			
min value	minValue	DatatypeProperty	https://w3id.org/pmd/co/minValue			
Chemische Zusammensetzung	ChemicalComposition	Class	https://w3id.org/pmd/co/ChemicalComposition			
has role	RO_0000087	ObjectProperty	http://purl.obolibrary.org/obo/RO_0000087			
process	process	ObjectProperty	https://w3id.org/pmd/co/process	has process		
Wasserstoffbindung	HydrogenBond	Class	https://w3id.org/pmd/co/HydrogenBond			
hasIdentifier	hasIdentifier	ObjectProperty	http://purl.org/spar/datacite/hasIdentifier			
Elliptisch	Elliptical	Class	https://w3id.org/pmd/co/Elliptical			
wasAssociatedWith	wasAssociatedWith	ObjectProperty	http://www.w3.org/ns/prov#wasAssociatedWith			
Simulationsprozess	SimulationProcess	Class	https://w3id.org/pmd/co/SimulationProcess			
l1	l1	Entity	https://w3id.org/pmd/co/l1			
Magnetic	Magnetic	Class	https://w3id.org/pmd/co/Magnetic			
Project	Project	Class	https://w3id.org/pmd/co/Project			
used	used	ObjectProperty	http://www.w3.org/ns/prov#used			
Process	Process	Class	https://w3id.org/pmd/co/Process			
prefLabel	prefLabel	AnnotationProperty	http://www.w3.org/2004/02/skos/core#prefLabel			
Agent	Agent	Class	http://www.w3.org/ns/prov#Agent			
input of	inputOf	ObjectProperty	https://w3id.org/pmd/co/inputOf	is input of		
Acoustical	Acoustical	Class	https://w3id.org/pmd/co/Acoustical			
Process Duration	ProcessDuration	Class	https://w3id.org/pmd/co/ProcessDuration			
Calibration range	CalibrationRange	Class	https://w3id.org/pmd/co/CalibrationRange			
Microscope	Micropscope	Class	https://w3id.org/pmd/co/Micropscope			
Caliper	Caliper	Class	https://w3id.org/pmd/co/Caliper			
Width	Width	Class	https://w3id.org/pmd/co/Width			
X Coordinate	XCoordinate	Class	https://w3id.org/pmd/co/XCoordinate			
Load Cell	LoadCell	Class	https://w3id.org/pmd/co/LoadCell			
component	component	ObjectProperty	https://w3id.org/pmd/co/component	has component		
Umfang	Perimeter	Class	https://w3id.org/pmd/co/Perimeter			
Furnace	Furnace	Class	https://w3id.org/pmd/co/Furnace			
Alterungsintervall	AgingInterval	Class	https://w3id.org/pmd/co/AgingInterval			
Node Serial Number	NodeSerialNumber	Class	https://w3id.org/pmd/co/NodeSerialNumber			
altLabel	altLabel	AnnotationProperty	http://www.w3.org/2004/02/skos/core#altLabel			
Electrical	Electrical	Class	https://w3id.org/pmd/co/Electrical			
Project Identifier	ProjectIdentifier	Class	https://w3id.org/pmd/co/ProjectIdentifier			
Person	Person	Class	http://www.w3.org/ns/prov#Person			
Startzeit	StartTime	Class	https://w3id.org/pmd/co/StartTime			
Demounting Process	DemountingProcess	Class	https://w3id.org/pmd/co/DemountingProcess			
Datenerfassungsrate	DataAcquisitionRate	Class	https://w3id.org/pmd/co/DataAcquisitionRate			
Regression	Regression	Class	https://w3id.org/pmd/co/Regression			
output	output	ObjectProperty	https://w3id.org/pmd/co/output	has output		
Mechanisch	Mechanical	Class	https://w3id.org/pmd/co/Mechanical			
Bild	Image	Class	https://w3id.org/pmd/co/Image			
l2	l2	Entity	https://w3id.org/pmd/co/l2			
Filter	Filter	Class	https://w3id.org/pmd/co/Filter			
Alterungszeit	AgingTime	Class	https://w3id.org/pmd/co/AgingTime			
Materialstruktur	MaterialStructure	Class	https://w3id.org/pmd/co/MaterialStructure			
Pixeldichte	PixelDensity	Class	https://w3id.org/pmd/co/PixelDensity			
Prüfkörpername	TestPieceName	Class	https://w3id.org/pmd/co/TestPieceName			
Sascha Fliegener	0009-0000-6469-744X	Entity	https://orcid.org/0009-0000-6469-744X			
Dauer	Duration	Class	https://w3id.org/pmd/co/Duration			
Analyseprozess	AnalysingProcess	Class	https://w3id.org/pmd/co/AnalysingProcess			
Prüfkörperinformationen	TestPieceInfo	Class	https://w3id.org/pmd/co/TestPieceInfo			
Not Detected	NotDetected	Class	https://w3id.org/pmd/co/NotDetected			
x path	xPath	DatatypeProperty	https://w3id.org/pmd/co/xPath			
Pixel	Pixel	Class	https://w3id.org/pmd/co/Pixel			
Specimen Name	SpecimenName	Class	https://w3id.org/pmd/co/SpecimenName			
o1	o1	Entity	https://w3id.org/pmd/co/o1			
is resource of	isResourceOf	ObjectProperty	https://w3id.org/pmd/co/isResourceOf			
term editor	IAO_0000117	AnnotationProperty	http://purl.obolibrary.org/obo/IAO_0000117			
Length Changing Process	LengthChangingProcess	Class	https://w3id.org/pmd/co/LengthChangingProcess			This class is used as an example of SWRL based reasoning. An instance belongs to the class if there are two embracing processes (previous and next) that determine different values after a length measurement (see SWRL rule).
Arbeitsbereich	WorkingRange	Class	https://w3id.org/pmd/co/WorkingRange			
Sollwert	SetPoint	Class	https://w3id.org/pmd/co/SetPoint			
Unit	Unit	Class	http://qudt.org/schema/qudt/Unit			
Measurement	Measurement	Class	https://w3id.org/pmd/co/Measurement			
Volume Fraction	VolumeFraction	Class	https://w3id.org/pmd/co/VolumeFraction			
Optical Microscopy	OpticalMicroscopy	Class	https://w3id.org/pmd/co/OpticalMicroscopy			
v2	v2	Entity	https://w3id.org/pmd/co/v2			
participant	participant	ObjectProperty	https://w3id.org/pmd/co/participant	has participant		
Durchmesser	Diameter	Class	https://w3id.org/pmd/co/Diameter			
executes	executes	ObjectProperty	https://w3id.org/pmd/co/executes			
Van der Waals Bindung	VanderwaalsBond	Class	https://w3id.org/pmd/co/VanderwaalsBond			
Zeit	Time	Class	https://w3id.org/pmd/co/Time			
Identifier	Identifier	Class	https://w3id.org/pmd/co/Identifier			
Operator	Operator	Class	https://w3id.org/pmd/co/Operator			
editorialNote	editorialNote	AnnotationProperty	http://www.w3.org/ns/prov#editorialNote			
license	license	AnnotationProperty	http://purl.org/dc/elements/1.1/license			
Prüfling	Specimen	Class	https://w3id.org/pmd/co/Specimen			
Node Series	NodeSeries	Class	https://w3id.org/pmd/co/NodeSeries	Knotentyp | Node Type		
Ausrichtung Der Halterungen	GripsAlignment	Class	https://w3id.org/pmd/co/GripsAlignment			
Length	Length	Class	https://w3id.org/pmd/co/Length			
Prüfmaschine	TestingMachine	Class	https://w3id.org/pmd/co/TestingMachine			
Cross Section Area	CrossSectionArea	Class	https://w3id.org/pmd/co/CrossSectionArea			
hasFunction	hasFunction	ObjectProperty	https://w3id.org/pmd/co/hasFunction			
Kommissionszeit	CommissionTime	Class	https://w3id.org/pmd/co/CommissionTime			
Blank	Blank	Class	https://w3id.org/pmd/co/Blank			
definition	definition	AnnotationProperty	http://www.w3.org/2004/02/skos/core#definition			
Methode	Method	Class	https://w3id.org/pmd/co/Method			
Data Cite Metadaten	DataCiteMetadata	Class	https://w3id.org/pmd/co/DataCiteMetadata			
Temperature Changing Process	TemperatureChangingProcess	Class	https://w3id.org/pmd/co/TemperatureChangingProcess			
Umgebungstemperatur	EnvironmentalTemperature	Class	https://w3id.org/pmd/co/EnvironmentalTemperature			
Primary Data	PrimaryData	Class	https://w3id.org/pmd/co/PrimaryData			
Manufacturing Node	ManufacturingNode	Class	https://w3id.org/pmd/co/ManufacturingNode			
Minor axis diameter	MajorAxisDiameter	Class	https://w3id.org/pmd/co/MajorAxisDiameter			
Gewicht	Weight	Class	https://w3id.org/pmd/co/Weight			
Voxel	Voxel	Class	https://w3id.org/pmd/co/Voxel			
ready for release	IAO_0000122	Individual	http://purl.obolibrary.org/obo/IAO_0000122			
Radiological	Radiological	Class	https://w3id.org/pmd/co/Radiological			
Weighted Y coordinate	WeightedYCoordinate	Class	https://w3id.org/pmd/co/WeightedYCoordinate			
Sample	Sample	Class	https://w3id.org/pmd/co/Sample			
Thermal	Thermal	Class	https://w3id.org/pmd/co/Thermal			
Herstellungsprozess	ManufacturingProcess	Class	https://w3id.org/pmd/co/ManufacturingProcess			
Material Related	MaterialRelated	Class	https://w3id.org/pmd/co/MaterialRelated			
Sequenznummer	SequenceNumber	Class	https://w3id.org/pmd/co/SequenceNumber			
Koordinaten	Coordinates	Class	https://w3id.org/pmd/co/Coordinates			
Modulus Of Elasticity	ModulusOfElasticity	Class	https://w3id.org/pmd/co/ModulusOfElasticity	E-Modul		
Mechanical Testing Process	MechanicalTestingProcess	Class	https://w3id.org/pmd/co/MechanicalTestingProcess			
Aging Process	AgingProcess	Class	https://w3id.org/pmd/co/AgingProcess			
Knoteninformation	NodeInfo	Class	https://w3id.org/pmd/co/NodeInfo			
Montageprozess	MountingProcess	Class	https://w3id.org/pmd/co/MountingProcess			
KiloN	KiloN	Individual	http://qudt.org/vocab/unit/KiloN			
Messprozess	MeasuringProcess	Class	https://w3id.org/pmd/co/MeasuringProcess			
Optisch	Optical	Class	https://w3id.org/pmd/co/Optical			
p2	p2	Entity	https://w3id.org/pmd/co/p2			
output of	outputOf	ObjectProperty	https://w3id.org/pmd/co/outputOf	is output of		
relates to	relatesTo	ObjectProperty	https://w3id.org/pmd/co/relatesTo			
Henk Birkholz	0000-0002-9014-2920	Entity	https://orcid.org/0000-0002-9014-2920			
Activity	Activity	Class	http://www.w3.org/ns/prov#Activity			
Algorithmus	Algorithm	Class	https://w3id.org/pmd/co/Algorithm			
Amorphous Structure	AmorphousStructure	Class	https://w3id.org/pmd/co/AmorphousStructure			
Ofencharakteristik	FurnaceCharacteristic	Class	https://w3id.org/pmd/co/FurnaceCharacteristic			
Genauigkeit	Precision	Class	https://w3id.org/pmd/co/Precision			
Datenkategorie	DataScope	Class	https://w3id.org/pmd/co/DataScope			
Oberflächenrauheit	Roughness	Class	https://w3id.org/pmd/co/Roughness			
Konditionierungsprozess	ConditioningProcess	Class	https://w3id.org/pmd/co/ConditioningProcess			
input	input	ObjectProperty	https://w3id.org/pmd/co/input	has input		
Electron Microscopy	ElectronMicroscopy	Class	https://w3id.org/pmd/co/ElectronMicroscopy			
Geometry Changing Process	GeometryChangingProcess	Class	https://w3id.org/pmd/co/GeometryChangingProcess			
Jörg Waitelonis	0000-0001-7192-7143	Entity	https://orcid.org/0000-0001-7192-7143			
Manufacturer Role	ManufacturerRole	Class	https://w3id.org/pmd/co/ManufacturerRole			
Particle Number	ParticleNumber	Class	https://w3id.org/pmd/co/ParticleNumber			
Quadratisch	Squared	Class	https://w3id.org/pmd/co/Squared			
Entity	Entity	Class	http://www.w3.org/ns/prov#Entity			
superordinate process	superordinateProcess	ObjectProperty	https://w3id.org/pmd/co/superordinateProcess	has superordinate process		
Pixel Unit	PixelUnit	Individual	https://w3id.org/pmd/co/PixelUnit			
Semi Crystalline Structure	SemiCrystallineStructure	Class	https://w3id.org/pmd/co/SemiCrystallineStructure			
resource	resource	ObjectProperty	https://w3id.org/pmd/co/resource	has resource		
Rechteckig	Rectangular	Class	https://w3id.org/pmd/co/Rectangular			
Identifikation Eines Verbundenen Projektes	RelatedProjectIdentifier	Class	https://w3id.org/pmd/co/RelatedProjectIdentifier			
Organization	Organization	Class	http://www.w3.org/ns/prov#Organization			
Error Report Document	ErrorReportDocument	Class	https://w3id.org/pmd/co/ErrorReportDocument			
Pixel Per Nanometer	PixelPerNanometerUnit	Individual	https://w3id.org/pmd/co/PixelPerNanometerUnit			
Ionische Bindung	IonicBond	Class	https://w3id.org/pmd/co/IonicBond			
Akkreditierungsdokument	AccreditationDocument	Class	https://w3id.org/pmd/co/AccreditationDocument			
Digital Entity	DigitalEntity	Class	https://w3id.org/pmd/co/DigitalEntity			
Komponente	Component	Class	https://w3id.org/pmd/co/Component			
Materialbezeichnung	MaterialDesignation	Class	https://w3id.org/pmd/co/MaterialDesignation			
Metadata	Metadata	Class	https://w3id.org/pmd/co/Metadata			
abbreviation	abbreviation	AnnotationProperty	https://w3id.org/pmd/co/abbreviation			
Base Material	BaseMaterial	Class	https://w3id.org/pmd/co/BaseMaterial			
Metallbindung	MetallicBond	Class	https://w3id.org/pmd/co/MetallicBond			
Knotenname	NodeName	Class	https://w3id.org/pmd/co/NodeName			
created	created	AnnotationProperty	http://purl.org/dc/terms/created			
composed of	composedOf	ObjectProperty	https://w3id.org/pmd/co/composedOf			
Form	Shape	Class	https://w3id.org/pmd/co/Shape			
license	license	AnnotationProperty	http://purl.org/dc/terms/license			
Datenschnittstellenhinweis	CollectionInterfaceHint	Class	https://w3id.org/pmd/co/CollectionInterfaceHint			
Laboratory Role	LaboratoryRole	Class	https://w3id.org/pmd/co/LaboratoryRole			
previous process	previousProcess	ObjectProperty	https://w3id.org/pmd/co/previousProcess	has previous process		
executed by	executedBy	ObjectProperty	https://w3id.org/pmd/co/executedBy			
Kriechspannung	CreepStress	Class	https://w3id.org/pmd/co/CreepStress			
from value	fromValue	DatatypeProperty	https://w3id.org/pmd/co/fromValue			
definition	IAO_0000115	AnnotationProperty	http://purl.obolibrary.org/obo/IAO_0000115			
Micrometer Gauge	MicrometerGauge	Class	https://w3id.org/pmd/co/MicrometerGauge			
o2	o2	Entity	https://w3id.org/pmd/co/o2			
isPartOf	isPartOf	ObjectProperty	http://purl.org/dc/terms/isPartOf			
fragment path	fragmentPath	DatatypeProperty	https://w3id.org/pmd/co/fragmentPath			
Sekundärdaten	SecondaryData	Class	https://w3id.org/pmd/co/SecondaryData			
definitionSource	definitionSource	AnnotationProperty	https://w3id.org/pmd/co/definitionSource			
organizational term	IAO_0000121	Individual	http://purl.obolibrary.org/obo/IAO_0000121			
Prozessknoten	ProcessingNode	Class	https://w3id.org/pmd/co/ProcessingNode			
symbol	symbol	AnnotationProperty	https://w3id.org/pmd/co/symbol			
definition source	IAO_0000119	AnnotationProperty	http://purl.obolibrary.org/obo/IAO_0000119			
Radius	Radius	Class	https://w3id.org/pmd/co/Radius			
json path	jsonPath	DatatypeProperty	https://w3id.org/pmd/co/jsonPath			
