IRI,Similarity
http://purl.org/dc/terms/references,0.4841
http://w3id.org/nfdi4ing/metadata4ing#HostingInstitution,0.4794
http://purl.org/dc/terms/isReferencedBy,0.4791
http://www.molmod.info/semantics/pims-ii.ttl#QuantityValue,0.4764
https://ptb.de/si/Real,0.4754
http://www.w3.org/ns/prov#hadRole,0.4747
http://www.molmod.info/semantics/pims-ii.ttl#isVariableInAssignment,0.4737
http://w3id.org/nfdi4ing/metadata4ing#DataManager,0.4736
http://www.w3.org/ns/prov#Role,0.4717
http://www.w3.org/ns/prov#Activity,0.4705
http://www.w3.org/ns/prov#agent,0.4701
http://www.w3.org/ns/dcat#DatasetSeries,0.4682
http://purl.obolibrary.org/obo/BFO_0000051,0.4678
http://w3id.org/nfdi4ing/metadata4ing#RightsHolder,0.4673
http://emmo.info/emmo#EMMO_b081b346_7279_46ef_9a3d_2c088fcd79f4,0.4660
http://w3id.org/nfdi4ing/metadata4ing#Method,0.4647
https://ptb.de/si/hasCoverageProbability,0.4633
http://purl.obolibrary.org/obo/BFO_0000050,0.4600
http://w3id.org/nfdi4ing/metadata4ing#Distributor,0.4595
https://ptb.de/si/ExpandedUnc,0.4592
http://w3id.org/nfdi4ing/metadata4ing#Other,0.4582
http://purl.org/spar/biro/BibliographicRecord,0.4545
http://www.w3.org/ns/dcat#packageFormat,0.4504
https://schema.org/affiliation,0.4502
http://w3id.org/nfdi4ing/metadata4ing#investigatesProperty,0.4502
https://ptb.de/si/hasCoverageFactor,0.4468
http://purl.org/dc/terms/description,0.4458
http://www.molmod.info/semantics/pims-ii.ttl#isAssignmentFor,0.4429
http://w3id.org/nfdi4ing/metadata4ing#UncertaintyDeclaration,0.4428
http://w3id.org/nfdi4ing/metadata4ing#Sponsor,0.4422
http://w3id.org/nfdi4ing/metadata4ing#Editor,0.4407
http://purl.obolibrary.org/obo/RO_0002224,0.4398
http://w3id.org/nfdi4ing/metadata4ing#ProjectLeader,0.4396
https://schema.org/instrument,0.4378
http://w3id.org/nfdi4ing/metadata4ing#investigates,0.4357
http://www.w3.org/ns/dcat#inSeries,0.4330
http://w3id.org/nfdi4ing/metadata4ing#WorkPackageLeader,0.4301
http://purl.obolibrary.org/obo/RO_0002230,0.4301
https://ptb.de/si/hasStandardUnc,0.4297
http://w3id.org/nfdi4ing/metadata4ing#Researcher,0.4295
http://www.w3.org/ns/dcat#compressFormat,0.4281
http://w3id.org/nfdi4ing/metadata4ing#Supervisor,0.4248
http://w3id.org/nfdi4ing/metadata4ing#hasUncertaintyDeclaration,0.4234
https://schema.org/ResearchProject,0.4212
http://w3id.org/nfdi4ing/metadata4ing#RelatedPerson,0.4201
http://w3id.org/nfdi4ing/metadata4ing#hasRorId,0.4176
http://w3id.org/nfdi4ing/metadata4ing#hasUnit,0.4172
http://www.w3.org/ns/dcat#mediaType,0.4163
http://purl.obolibrary.org/obo/BFO_0000063,0.4152
http://w3id.org/nfdi4ing/metadata4ing#DataCurator,0.4144
https://schema.org/funder,0.4079
http://w3id.org/nfdi4ing/metadata4ing#hasDateAssignmentModified,0.4058
http://w3id.org/nfdi4ing/metadata4ing#ResearchGroup,0.4054
https://schema.org/Project,0.4043
