LABEL	LOCAL	TYPE	IRI	ALT_LABELS	SYNONYMS	COMMENT
has media type	NFDI_0000146	ObjectProperty	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000146			The property relates a resource to its data format.
Jörg Waitelonis	0000-0001-7192-7143	Entity	https://orcid.org/0000-0001-7192-7143			
scopeNote	scopeNote	AnnotationProperty	http://www.w3.org/2004/02/skos/core#scopeNote			
independent continuant	BFO_0000004	Class	http://purl.obolibrary.org/obo/BFO_0000004			A continuant that is a bearer of quality and realizable entity entities, in which other entities inhere and which itself cannot inhere in anything.
function	BFO_0000034	Class	http://purl.obolibrary.org/obo/BFO_0000034			
has acronym	NFDI_0010015	AnnotationProperty	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0010015			A relation between an entity and its abbreviated form, representing a shortened version of the original term or phrase.
hasExactSynonym	hasExactSynonym	AnnotationProperty	http://www.geneontology.org/formats/oboInOwl#hasExactSynonym			
database software	NFDI_0000121	Class	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000121			Software that provides large amounts of structured data from repositories and archives to the user. Usually the data can be uploaded, accessed, searched and/or downloaded via a web browser.
software	NFDI_0000198	Class	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000198			A plan specification that comprises a set of instructions, programs, or algorithms designed to perform specific tasks or functions on a computer or other electronic devices.
specifically depends on	BFO_0000195	ObjectProperty	http://purl.obolibrary.org/obo/BFO_0000195	s-depends on		
data format specification	IAO_0000098	Class	http://purl.obolibrary.org/obo/IAO_0000098			
joint servicing	MWO_0001008	Class	http://purls.helmholtz-metadaten.de/mwo/MWO_0001008			Joint Servicing is a collaboration process in which two or more entities jointly provide or maintain a service, ensuring operational efficiency and shared responsibility.
foundation date	NFDI_0000136	DatatypeProperty	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000136			The property refers to the specific date on which the organization was officially established or founded.
experimental dataset	MWO_0001058	Class	http://purls.helmholtz-metadaten.de/mwo/MWO_0001058			An Experimental Dataset is a dataset that contains measured or observed data collected from laboratory experiments, physical tests, or scientific investigations.
digital object identifier	NFDI_0001037	Class	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0001037			A Digital Object Identifier (DOI) is a centrally registered identifier that provides a unique, persistent reference to digital objects such as publications, datasets, and software, ensuring reliable access and citation.
planning status	NFDI_0001086	Individual	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0001086			Planning Status is a status specification that indicates an entity, process, or project is in a preparatory or strategic development phase before execution.
occurs in	BFO_0000066	ObjectProperty	http://purl.obolibrary.org/obo/BFO_0000066			
academic organization role	NFDI_0000019	Class	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000019			A role inherent in an organization that is realized when coordinating, managing, or supporting academic activities, programs, or research to promote education and knowledge advancement.
report	NFDI_0000029	Class	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000029			A document that conveys information, data, or findings, typically structured in a formal or semi-formal manner, to communicate the results of an analysis, investigation, observation, or activity.
Mechanical Property Analyzing Process	PMD_0000849	Class	https://w3id.org/pmd/co/PMD_0000849			
requirements textual entity	IAO_0000642	Class	http://purl.obolibrary.org/obo/IAO_0000642			
theoretical computer science	NFDI_0001064	Class	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0001064			Theoretical Computer Science is a sub-discipline of Computer Science that focuses on mathematical models of computation, computational complexity, and algorithmic problem-solving
realizes	BFO_0000055	ObjectProperty	http://purl.obolibrary.org/obo/BFO_0000055			
Structural Property Analyzing Process	PMD_0000957	Class	https://w3id.org/pmd/co/PMD_0000957			
hasRelatedSynonym	hasRelatedSynonym	AnnotationProperty	http://www.geneontology.org/formats/oboInOwl#hasRelatedSynonym			
Bravais Lattice Cubic Body-centered	PMD_0020018	Individual	https://w3id.org/pmd/co/PMD_0020018			
Metallic Grain Structures	PMD_0020023	Class	https://w3id.org/pmd/co/PMD_0020023			
denotator type	IAO_0000409	Class	http://purl.obolibrary.org/obo/IAO_0000409			
data curation service	NFDI_0000122	Class	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000122			The activity of managing and promoting the use of data from their point of creation to ensure that they are fit for contemporary purpose and available for discovery and reuse. For dynamic datasets this may mean continuous enrichment or updating to keep them fit for purpose. Higher levels of curation will also involve links with annotation and with other published materials
Portion Of Matter	PMD_0000001	Class	https://w3id.org/pmd/co/PMD_0000001			"It is also representing a distinct physical or conceptual part of a material or substance.

The open energy ontology OEO defines portion of matter as a subclass of object aggregate, which implies countability. Our portion is not (precisely) countable and thus bearer of intensive properties."
file data item	NFDI_0000027	Class	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000027			A file data item is a data item that represents a file stored on a hard drive. It might also include essential attributes like its name, location, download URL, size, type, and timestamps for creation, modification, and access. It might also capture permissions and ownership details to control how the file can be accessed or modified.
Aggregate state plasma	PMD_0020120	Individual	https://w3id.org/pmd/co/PMD_0020120			
data visualization process	NFDI_0010038	Class	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0010038			A data handling process where data is represented visually through charts, graphs, or other formats to aid in understanding and decision-making.
has sparql endpoint	NFDI_0000201	ObjectProperty	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000201			The property relates a data resource to its SPARQL Endpoint.
software module	NFDI_0010040	Class	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0010040			A software module is software composed of a collection of software methods.
history	BFO_0000182	Class	http://purl.obolibrary.org/obo/BFO_0000182			
document part	NFDI_0001029	Class	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0001029			An information content entity that is part of a document.
creator list	NFDI_0001032	Class	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0001032			A part of a document that enumerates the creators of the document
implements	MWO_0001025	ObjectProperty	http://purls.helmholtz-metadaten.de/mwo/MWO_0001025			"inverse of property ""implemented by"""
spatial region	BFO_0000006	Class	http://purl.obolibrary.org/obo/BFO_0000006			
standard	NFDI_0000206	Class	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000206			A specification that establishes a set of guidelines, criteria, or norms recognized and adopted by internationational community.
Said Fathalla	0000-0002-2818-5890	Entity	https://orcid.org/0000-0002-2818-5890			
data storage process	NFDI_0010037	Class	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0010037			A data handling process where data is securely stored in databases or other systems, ensuring it can be retrieved and accessed as needed.
occupies temporal region	BFO_0000199	ObjectProperty	http://purl.obolibrary.org/obo/BFO_0000199			
Martensite	PMD_0020111	Individual	https://w3id.org/pmd/co/PMD_0020111			
plan	PMD_0000014	Class	https://w3id.org/pmd/co/PMD_0000014			
metadata complete	IAO_0000120	Individual	http://purl.obolibrary.org/obo/IAO_0000120			
dataset documenting process	NFDI_0010033	Class	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0010033			A data handling process where metadata, descriptions, and details about datasets are recorded to ensure clarity, context, and proper usage by others.
data driven material science	MWO_0001049	Class	http://purls.helmholtz-metadaten.de/mwo/MWO_0001049			Data-Driven Material Science is a sub-discipline of Material Science that utilizes data analytics, machine learning, and artificial intelligence techniques to analyze material properties, optimize material design, and accelerate materials discovery.
has input	PMD_0000015	ObjectProperty	https://w3id.org/pmd/co/PMD_0000015			
caption	IAO_0000304	Class	http://purl.obolibrary.org/obo/IAO_0000304			
author information textual entity	IAO_0000608	Class	http://purl.obolibrary.org/obo/IAO_0000608			
N-Triples	format_3256	Class	http://edamontology.org/format_3256			N-Triples should not be confused with Notation 3 which is a superset of Turtle.
co developing process	MWO_0001032	Class	http://purls.helmholtz-metadaten.de/mwo/MWO_0001032			A developing process that involves the collaborative creation, adaptation, or refinement of an entity, requiring the active participation of at least two agents, leading to shared outcomes.
hasDbXref	hasDbXref	AnnotationProperty	http://www.geneontology.org/formats/oboInOwl#hasDbXref			
institutional identification	IAO_0000303	Class	http://purl.obolibrary.org/obo/IAO_0000303			
author list	NFDI_0001030	Class	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0001030			A part of a document that enumerates the authors of the document
process	BFO_0000015	Class	http://purl.obolibrary.org/obo/BFO_0000015	event		
standard of	NFDI_0000208	ObjectProperty	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000208			"inverse of  property ""has standard"""
measure textual entity	MWO_0001101	Class	http://purls.helmholtz-metadaten.de/mwo/MWO_0001101			A measure textual entity is a textual entity that describes quantitative or qualitative assessments, metrics, or evaluation criteria used to analyze, compare, or monitor a specific process, performance, or characteristic.
nfdi matwerk consortium	MWO_0001022	Class	http://purls.helmholtz-metadaten.de/mwo/MWO_0001022			NFDI-MatWerk will focus on the research areas of materials science and materials engineering. The key challenges in these fields are the digital mapping of materials and their process and loading parameters. This process touches core aspects of scientific ways of working starting with scientific exchange, data handling and the resulting technological possibilities. The digital transformation of materials science and materials engineering is an opportunity to promote, structure and optimize this exchange - provided that transparent communication standards are created. This fundamental change is therefore being tackled in a joint effort by the consortium and the specialist community.
Bravais Lattice Hexagonal Hexagonal Primitive	PMD_0020016	Individual	https://w3id.org/pmd/co/PMD_0020016			
alternative label	IAO_0000118	AnnotationProperty	http://purl.obolibrary.org/obo/IAO_0000118			Consider re-defing to: An alternative name for a class or property which can mean the same thing as the preferred name (semantically equivalent, narrow, broad or related).
contact point	NFDI_0001005	Class	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0001005			An agent that serves as a designated interface for communication, facilitating the exchange of information, support, or services between individuals, organizations, or systems.
software title	NFDI_0001000	Class	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0001000			A textual entity that uniquely identifies a specific software application, program, or system, often used for branding, categorization, and reference in documentation, licensing, and distribution.
social science	NFDI_0010002	Class	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0010002			An academic discipline that studies society and human behavior through disciplines like sociology, psychology, and economics.
contributor role	NFDI_0000118	Class	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000118			A role inherent in an agent that provides input, resources, or effort to support or enhance a project, work, or process.
part of	BFO_0000050	ObjectProperty	http://purl.obolibrary.org/obo/BFO_0000050			
responds with	PMD_0001029	ObjectProperty	https://w3id.org/pmd/co/PMD_0001029			
Bravais Lattice Cubic Primitive	PMD_0020017	Individual	https://w3id.org/pmd/co/PMD_0020017			
person	NFDI_0000004	Class	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000004			An object that represents a single human individual.
device specification	PMD_0060006	Class	https://w3id.org/pmd/co/PMD_0060006			
industry organization role	NFDI_0000020	Class	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000020			A role inherent in an organization that is realized when promoting, regulating, or supporting industry-specific standards, practices, and collaboration to advance sector development and innovation.
label	label	AnnotationProperty	http://www.w3.org/2000/01/rdf-schema#label			
license	license	AnnotationProperty	http://purl.org/dc/terms/license			
operating system	NFDI_0001047	Class	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0001047			An Operating System (OS) is a software system that manages computer hardware and software resources and provides common services for computer programs. It acts as an intermediary between users and the computer hardware, enabling the execution of application programs.
figure	IAO_0000308	Class	http://purl.obolibrary.org/obo/IAO_0000308			
federal state	NFDI_0000134	Class	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000134			A place that refers to a geographical territory forming part of a country.
ontology namespace	NFDI_0001022	Class	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0001022			A namespace refers to a distinct, unique identifier that is used to distinguish concepts and entities within an ontology from those in other ontologies or systems. It's typically represented as a URL or URI (Uniform Resource Identifier) and ensures that each element within the ontology has a globally unique reference.
Manchester OWL Syntax	format_3253	Class	http://edamontology.org/format_3253			This format was influenced by the OWL Abstract Syntax and the DL style syntax.
two-dimensional spatial region	BFO_0000009	Class	http://purl.obolibrary.org/obo/BFO_0000009			
funding organization role	NFDI_0000139	Class	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000139			A role inherent in an organization that is realized when the organization serves as a funder to endevaours, e.g. projects.
Behavioral Material Property	PMD_0000005	Class	https://w3id.org/pmd/co/PMD_0000005			"Technical materials are complex object aggregates. The properties that are determined for those object aggregates are intrinsically associated with the methodologies employed in the measurement process. This is in contrast to typical 'physical' properties, which like e.g. mass that can be determined to high accuracy independently of the measurement process. 
As a consequence, the behavoiral material properties in the ontology are differeciated according to their measurement method, e.g. Brinell hardness and Vickers hardness are different types of indentation hardness rather than different measures/quantification (GDC) of the materials property 'indentation hardness'.
 The 'unit idenifieres' of such properties (e.g. ""HV1"", ""HV10"", ""HBW"") are strictly speaking not units but rather references to the measurement methodology used to determine a numeric value that quantifies the property."
depiction	depiction	AnnotationProperty	http://xmlns.com/foaf/0.1/depiction			
repository hosting data portal	MWO_0001107	Class	http://purls.helmholtz-metadaten.de/mwo/MWO_0001107			A Repository Hosting Data Portal is a data portal that provides infrastructure and tools for hosting datasets, code, and publications in a structured and accessible format.
has technology	NFDI_0000216	ObjectProperty	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000216			The property is a relationship between a resource and a technology it uses.
spatiotemporal region	BFO_0000011	Class	http://purl.obolibrary.org/obo/BFO_0000011			
Stefan Sandfeld	0000-0001-9560-4728	Entity	https://orcid.org/0000-0001-9560-4728			
has output	PMD_0000016	ObjectProperty	https://w3id.org/pmd/co/PMD_0000016			
developing process	MWO_0001030	Class	http://purls.helmholtz-metadaten.de/mwo/MWO_0001030			A process that involves the creation, adaptation, or refinement of an entity, with the participation of some participants, leading to specific outcomes.
event implementation specification	NFDI_0001050	Class	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0001050			An event implementation specification is a type of Directive Information Entity that provides formal guidelines, constraints, and details on how an event should be executed. It specifies the mode of implementation, including logistical, technical, and procedural aspects required to carry out an event successfully.
material science knowledge base	MWO_0001110	Class	http://purls.helmholtz-metadaten.de/mwo/MWO_0001110			A Material Science Knowledge Base is a data portal that provides structured information, conceptual models, and reasoning capabilities related to materials science research and applications.
preceded by	BFO_0000062	ObjectProperty	http://purl.obolibrary.org/obo/BFO_0000062			
has participant	BFO_0000057	ObjectProperty	http://purl.obolibrary.org/obo/BFO_0000057			
created	created	AnnotationProperty	http://purl.org/dc/terms/created			
simulation dataset	MWO_0001057	Class	http://purls.helmholtz-metadaten.de/mwo/MWO_0001057			A Simulation Dataset is a dataset that contains data generated from computational models, numerical simulations, or digital twin environments to predict material behaviors, properties, and interactions.
matwerk participant project	MWO_0001029	Class	http://purls.helmholtz-metadaten.de/mwo/MWO_0001029			Participant Projects (PPs) are projects by NFDI-MatWerk partners that address specific scientific and technological challenges, providing practical examples and feedback for the development and validation of the infrastructure.
imported from	IAO_0000412	AnnotationProperty	http://purl.obolibrary.org/obo/IAO_0000412			
versionNotes	versionNotes	AnnotationProperty	http://www.w3.org/ns/adms#versionNotes			
research data repository	MWO_0001108	Class	http://purls.helmholtz-metadaten.de/mwo/MWO_0001108			A Research Data Repository is a data portal designed for the preservation, management, and sharing of research datasets, ensuring long-term accessibility and compliance with open science principles.
file extension	NFDI_0000135	DatatypeProperty	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000135			An identifier for a file format (e.g. txt for a text file) used as a suffix to the file name, don't use dot at start.
ready for release	IAO_0000122	Individual	http://purl.obolibrary.org/obo/IAO_0000122			
materials microstructural	MWO_0001048	Class	http://purls.helmholtz-metadaten.de/mwo/MWO_0001048			Materials Microstructural is a sub-discipline of Material Science that studies the internal structure of materials at micro- and nano-scales, including grains, phases, and defects.
specifically dependent continuant	BFO_0000020	Class	http://purl.obolibrary.org/obo/BFO_0000020			A continuant that inheres in or is borne by other entities. Every instance of A requires some specific instance of B which must always be the same.
data analysis software	NFDI_0001044	Class	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0001044			Data Analysis Software is a subclass of Software designed to process, visualize, and interpret structured and unstructured data using statistical, machine learning, and computational techniques.
place	NFDI_0000005	Class	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000005			A site that refers to geographical locations, such as cities, countries, landmarks, and natural environments.
editor preferred term	IAO_0000111	AnnotationProperty	http://purl.obolibrary.org/obo/IAO_0000111			
Bravais Lattice Tetragonal Primitive	PMD_0020013	Individual	https://w3id.org/pmd/co/PMD_0020013			
isDefinedBy	isDefinedBy	AnnotationProperty	http://www.w3.org/2000/01/rdf-schema#isDefinedBy			
data analysis portal	MWO_0001111	Class	http://purls.helmholtz-metadaten.de/mwo/MWO_0001111			A data analysis portal is a data portal that provides tools, services, and computational resources for performing data analysis, visualization, and interpretation.
academic discipline	NFDI_0000100	Class	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000100			An information content entity that specifies the subject area, domain or academic discipline of an entity. An academic discipline, a research field or domain of an entity, e.g. a domain of a data portal or a field of study of a person.
publishing process	NFDI_0000014	Class	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000014			A process of making information, such as literature, music, and software etc., available to the public for sale or for free.
Rolle eines Gerätes	PMD_0000603	Class	https://w3id.org/pmd/co/PMD_0000603			
hybrid implementation	NFDI_0001075	Individual	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0001075			Hybrid Implementation is an event implementation specification that defines the organization of an event that integrates both physical (on-site) and virtual (online) participation modes
Bravais Lattice Monoclinic Primitive	PMD_0020007	Individual	https://w3id.org/pmd/co/PMD_0020007			
license of	NFDI_0000143	ObjectProperty	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000143			"inverse of property ""has license"""
on site implementation	NFDI_0001078	Individual	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0001078			On-Site Implementation is an event implementation specification that defines the organization of an event that occurs exclusively at a physical location with in-person attendance.
materials surface science	MWO_0001047	Class	http://purls.helmholtz-metadaten.de/mwo/MWO_0001047			Materials Surface Science is a sub-discipline of Material Science that explores the properties, chemistry, and interactions at material surfaces and interfaces.
Bravais Lattice Orthorombic Primitive	PMD_0020009	Individual	https://w3id.org/pmd/co/PMD_0020009			
Bravais Lattice Orthorhombic Body-centered	PMD_0020011	Individual	https://w3id.org/pmd/co/PMD_0020011			
implementing process	MWO_0001051	Class	http://purls.helmholtz-metadaten.de/mwo/MWO_0001051			A process that applies, integrates, or refines an entity, encompassing development, co-development, and adaptation, with participant involvement to achieve a functional outcome.
citation	NFDI_0001001	Class	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0001001			A textual entity intended to identify a particular publication.
has license	NFDI_0000142	ObjectProperty	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000142			The property is a relationship between a resource and a license file.
Chemical Composition Specification	PMD_0020004	Class	https://w3id.org/pmd/co/PMD_0020004			
editor	editor	AnnotationProperty	http://purl.org/ontology/bibo/editor			
has material basis	BFO_0000218	ObjectProperty	http://purl.obolibrary.org/obo/BFO_0000218			
textual entity	IAO_0000300	Class	http://purl.obolibrary.org/obo/IAO_0000300			
modified	modified	AnnotationProperty	http://purl.org/dc/terms/modified			
Material	PMD_0000000	Class	https://w3id.org/pmd/co/PMD_0000000	Portion of Material		Instances of Portions Of Matter whose shape is relevant for their dispostion to participate in a Manufacturing Process may be SemiFinishedProdcuts.
contributing process	NFDI_0000115	Class	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000115			A process of contibuting or providing information to an endeavor.
software of	NFDI_0000200	ObjectProperty	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000200			"inverse of  property ""has sofware"""
academic title	NFDI_0001040	Class	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0001040			An academic title is an identifier that denotes an individual’s academic rank, qualification, or honorary designation within educational and research institutions.
creative work	NFDI_0000008	Class	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000008			An independent continuant or information content entity that refers to a manifestation of someone's creative effort. A creative work refers to a digital intellectual or artistic resource, e.g. a dataset, metadata, a guideline, a software and other materials offering relevant information or instructions within their specific domains.
creator of	NFDI_0001028	ObjectProperty	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0001028			"inverse of property ""has creator"""
has id	MWO_0001142	DatatypeProperty	http://purls.helmholtz-metadaten.de/mwo/MWO_0001142			A relation between an information content entity and its specific ID.
directive information entity	IAO_0000033	Class	http://purl.obolibrary.org/obo/IAO_0000033			
metadata specification	NFDI_0001054	Class	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0001054			A Metadata Specification is a detailed document that describes metadata structures, guidelines, and usage policies for standardization and adoption.
conference	NFDI_0010020	Class	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0010020			An event where experts and scholars gather to present research, exchange ideas, and discuss advancements in a particular field.
Oleksandra Bruns	E2416	Entity	https://nfdi4culture.de/id/E2416			
medicine	NFDI_0010005	Class	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0010005			An academic discipline that focuses on the science and practice of diagnosing, treating, and preventing illnesses and injuries. Medicine involves the study of human health, medical technologies, pharmaceuticals, and patient care to improve well-being and extend life.
bearer of	BFO_0000196	ObjectProperty	http://purl.obolibrary.org/obo/BFO_0000196			
organization	NFDI_0000003	Class	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000003			An immaterial entity that refers to a group of individuals, which structures and coordinates the activities of individuals or groups toward achieving common goal within a defined framework.
specifies value of	PMD_0060001	ObjectProperty	https://w3id.org/pmd/co/PMD_0060001			
Harald Sack	0000-0001-7069-9804	Entity	https://orcid.org/0000-0001-7069-9804			
uncurated	IAO_0000124	Individual	http://purl.obolibrary.org/obo/IAO_0000124			
programming language	NFDI_0000186	Class	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000186			A plan specification that is used for implementing software.
realizable entity	BFO_0000017	Class	http://purl.obolibrary.org/obo/BFO_0000017			
GND identifier	NFDI_0001009	Class	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0001009			A centrally registered identifier that is issued by the German National Library. The Integrated Authority File (GND) is facilitates the collaborative use and administration of authority data. These authority data represent and describe entities, i.e. persons, corporate bodies, conferences and events, geographic entities, topics and works relating to cultural and academic collections.
self funding	NFDI_0001092	Individual	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0001092			Self-Funding is a funding specification that defines the use of personal, internal, or independently generated financial resources to support activities, projects, or organizations without relying on external funding sources.
chemistry	NFDI_0010008	Class	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0010008			An academic discipline that studies the composition, structure, properties, and reactions of matter. Chemistry focuses on understanding how substances interact, transform, and combine to form new materials, playing a crucial role in fields such as medicine, energy, and environmental science.
fiat point	BFO_0000147	Class	http://purl.obolibrary.org/obo/BFO_0000147			
prefLabel	prefLabel	AnnotationProperty	http://www.w3.org/2004/02/skos/core#prefLabel			
conference abstract	MWO_0001090	Class	http://purls.helmholtz-metadaten.de/mwo/MWO_0001090			A Conference Abstract is a brief summary of research findings or scholarly work submitted for presentation at an academic or professional conference, often serving as a precursor to a full paper or presentation.
has subsidiary organization	NFDI_0000213	ObjectProperty	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000213			The property represents a subsidiary relationship between organizations, where the subject organization owns, controls, or otherwise has a significant influence over the object organization
definition source	IAO_0000119	AnnotationProperty	http://purl.obolibrary.org/obo/IAO_0000119			
fiat line	BFO_0000142	Class	http://purl.obolibrary.org/obo/BFO_0000142			
has data set	NFDI_0000125	ObjectProperty	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000125			The property is a relation between a resource and a data set.
image processing software	NFDI_0001046	Class	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0001046			Image Processing Software is a subclass of Software that enables the manipulation, enhancement, analysis, and visualization of images obtained from experimental, computational, or simulation-based sources.
has history	BFO_0000185	ObjectProperty	http://purl.obolibrary.org/obo/BFO_0000185			
publisher of	NFDI_0000192	ObjectProperty	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000192			"inverse of  property ""has publisher"""
is subject of	PMD_0000004	ObjectProperty	https://w3id.org/pmd/co/PMD_0000004			
elucidation	IAO_0000600	AnnotationProperty	http://purl.obolibrary.org/obo/IAO_0000600			
member part of	BFO_0000129	ObjectProperty	http://purl.obolibrary.org/obo/BFO_0000129			
is carrier of	BFO_0000101	ObjectProperty	http://purl.obolibrary.org/obo/BFO_0000101			
Prof. Dr.	NFDI_0001088	Individual	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0001088			Professor with a doctorate.
written name	IAO_0000590	Class	http://purl.obolibrary.org/obo/IAO_0000590			
remark	remark	AnnotationProperty	http://purl.obolibrary.org/obo/remark			
inheres in	BFO_0000197	ObjectProperty	http://purl.obolibrary.org/obo/BFO_0000197			
data transformation process	NFDI_0010035	Class	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0010035			A data handling process involving the conversion of data into a different format, structure, or scale to make it compatible with analysis tools or systems.
document	NFDI_0000022	Class	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000022			A collection of information content entities intended to be understood together as a whole
journal article	MWO_0001059	Class	http://purls.helmholtz-metadaten.de/mwo/MWO_0001059			A Journal Article is a peer-reviewed scholarly publication that presents original research, review studies, or theoretical discussions, typically published in academic journals.
code set	IAO_0020020	Class	http://purl.obolibrary.org/obo/IAO_0020020			Code sets might include non-entities/things (e.g. missing thumbs).
contributor	contributor	AnnotationProperty	http://purl.org/dc/elements/1.1/contributor			
translator	translator	AnnotationProperty	http://purl.org/ontology/bibo/translator			
continuant part of	BFO_0000176	ObjectProperty	http://purl.obolibrary.org/obo/BFO_0000176			
date	date	Entity	http://www.w3.org/2001/XMLSchema#date			
URL souboru ke stažení	downloadURL	ObjectProperty	http://www.w3.org/ns/dcat#downloadURL			Ceci est un lien direct à un fichier téléchargeable en un format donnée. Exple fichier CSV ou RDF. Le format est décrit par les propriétés de distribution dcterms:format et/ou dcat:mediaType.
