Level	Rule Name	Subject	Property	Value
WARN	equivalent_class_axiom_no_genus	http://purls.helmholtz-metadaten.de/mwo/MWO_0001060	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000202	BFO:0000001
WARN	equivalent_pair	IAO:0000025	owl:equivalentClass	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000186
WARN	equivalent_pair	http://www.ebi.ac.uk/swo/SWO_0000002	owl:equivalentClass	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000141
WARN	equivalent_pair	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000011	owl:equivalentClass	https://w3id.org/pmd/co/PMD_0000014
WARN	missing_definition	http://edamontology.org/created_in	IAO:0000115	
WARN	missing_definition	http://edamontology.org/documentation	IAO:0000115	
WARN	missing_definition	http://edamontology.org/file_extension	IAO:0000115	
WARN	missing_definition	http://edamontology.org/format_2197	IAO:0000115	
WARN	missing_definition	http://edamontology.org/format_2376	IAO:0000115	
WARN	missing_definition	http://edamontology.org/format_3252	IAO:0000115	
WARN	missing_definition	http://edamontology.org/format_3253	IAO:0000115	
WARN	missing_definition	http://edamontology.org/format_3255	IAO:0000115	
WARN	missing_definition	http://edamontology.org/format_3256	IAO:0000115	
WARN	missing_definition	http://edamontology.org/format_3257	IAO:0000115	
WARN	missing_definition	http://edamontology.org/format_3261	IAO:0000115	
WARN	missing_definition	http://edamontology.org/format_3262	IAO:0000115	
WARN	missing_definition	http://edamontology.org/format_3749	IAO:0000115	
WARN	missing_definition	http://edamontology.org/format_3956	IAO:0000115	
WARN	missing_definition	http://edamontology.org/media_type	IAO:0000115	
WARN	missing_definition	BFO:0000003	IAO:0000115	
WARN	missing_definition	BFO:0000006	IAO:0000115	
WARN	missing_definition	BFO:0000008	IAO:0000115	
WARN	missing_definition	BFO:0000009	IAO:0000115	
WARN	missing_definition	BFO:0000011	IAO:0000115	
WARN	missing_definition	BFO:0000015	IAO:0000115	
WARN	missing_definition	BFO:0000018	IAO:0000115	
WARN	missing_definition	BFO:0000024	IAO:0000115	
WARN	missing_definition	BFO:0000026	IAO:0000115	
WARN	missing_definition	BFO:0000027	IAO:0000115	
WARN	missing_definition	BFO:0000028	IAO:0000115	
WARN	missing_definition	BFO:0000029	IAO:0000115	
WARN	missing_definition	BFO:0000030	IAO:0000115	
WARN	missing_definition	BFO:0000035	IAO:0000115	
WARN	missing_definition	BFO:0000038	IAO:0000115	
WARN	missing_definition	BFO:0000040	IAO:0000115	
WARN	missing_definition	BFO:0000054	IAO:0000115	
WARN	missing_definition	BFO:0000055	IAO:0000115	
WARN	missing_definition	BFO:0000056	IAO:0000115	
WARN	missing_definition	BFO:0000057	IAO:0000115	
WARN	missing_definition	BFO:0000058	IAO:0000115	
WARN	missing_definition	BFO:0000059	IAO:0000115	
WARN	missing_definition	BFO:0000062	IAO:0000115	
WARN	missing_definition	BFO:0000063	IAO:0000115	
WARN	missing_definition	BFO:0000066	IAO:0000115	
WARN	missing_definition	BFO:0000084	IAO:0000115	
WARN	missing_definition	BFO:0000101	IAO:0000115	
WARN	missing_definition	BFO:0000108	IAO:0000115	
WARN	missing_definition	BFO:0000115	IAO:0000115	
WARN	missing_definition	BFO:0000117	IAO:0000115	
WARN	missing_definition	BFO:0000121	IAO:0000115	
WARN	missing_definition	BFO:0000124	IAO:0000115	
WARN	missing_definition	BFO:0000127	IAO:0000115	
WARN	missing_definition	BFO:0000129	IAO:0000115	
WARN	missing_definition	BFO:0000132	IAO:0000115	
WARN	missing_definition	BFO:0000139	IAO:0000115	
WARN	missing_definition	BFO:0000140	IAO:0000115	
WARN	missing_definition	BFO:0000141	IAO:0000115	
WARN	missing_definition	BFO:0000142	IAO:0000115	
WARN	missing_definition	BFO:0000145	IAO:0000115	
WARN	missing_definition	BFO:0000146	IAO:0000115	
WARN	missing_definition	BFO:0000147	IAO:0000115	
WARN	missing_definition	BFO:0000148	IAO:0000115	
WARN	missing_definition	BFO:0000153	IAO:0000115	
WARN	missing_definition	BFO:0000171	IAO:0000115	
WARN	missing_definition	BFO:0000176	IAO:0000115	
WARN	missing_definition	BFO:0000178	IAO:0000115	
WARN	missing_definition	BFO:0000182	IAO:0000115	
WARN	missing_definition	BFO:0000183	IAO:0000115	
WARN	missing_definition	BFO:0000184	IAO:0000115	
WARN	missing_definition	BFO:0000185	IAO:0000115	
WARN	missing_definition	BFO:0000194	IAO:0000115	
WARN	missing_definition	BFO:0000195	IAO:0000115	
WARN	missing_definition	BFO:0000196	IAO:0000115	
WARN	missing_definition	BFO:0000197	IAO:0000115	
WARN	missing_definition	BFO:0000199	IAO:0000115	
WARN	missing_definition	BFO:0000200	IAO:0000115	
WARN	missing_definition	BFO:0000202	IAO:0000115	
WARN	missing_definition	BFO:0000203	IAO:0000115	
WARN	missing_definition	BFO:0000210	IAO:0000115	
WARN	missing_definition	BFO:0000216	IAO:0000115	
WARN	missing_definition	BFO:0000218	IAO:0000115	
WARN	missing_definition	BFO:0000221	IAO:0000115	
WARN	missing_definition	BFO:0000222	IAO:0000115	
WARN	missing_definition	BFO:0000223	IAO:0000115	
WARN	missing_definition	BFO:0000224	IAO:0000115	
WARN	missing_definition	IAO:0000114	IAO:0000115	
WARN	missing_definition	IAO:0000429	IAO:0000115	
WARN	missing_definition	IAO:8000000	IAO:0000115	
WARN	missing_definition	dc:description	IAO:0000115	
WARN	missing_definition	dc:license	IAO:0000115	
WARN	missing_definition	dc:title	IAO:0000115	
WARN	missing_definition	http://purls.helmholtz-metadaten.de/mwo/MWO_0001000	IAO:0000115	
WARN	missing_definition	http://purls.helmholtz-metadaten.de/mwo/MWO_0001001	IAO:0000115	
WARN	missing_definition	http://purls.helmholtz-metadaten.de/mwo/MWO_0001002	IAO:0000115	
WARN	missing_definition	http://purls.helmholtz-metadaten.de/mwo/MWO_0001003	IAO:0000115	
WARN	missing_definition	http://purls.helmholtz-metadaten.de/mwo/MWO_0001004	IAO:0000115	
WARN	missing_definition	http://purls.helmholtz-metadaten.de/mwo/MWO_0001005	IAO:0000115	
WARN	missing_definition	http://purls.helmholtz-metadaten.de/mwo/MWO_0001006	IAO:0000115	
WARN	missing_definition	http://purls.helmholtz-metadaten.de/mwo/MWO_0001007	IAO:0000115	
WARN	missing_definition	http://purls.helmholtz-metadaten.de/mwo/MWO_0001008	IAO:0000115	
WARN	missing_definition	http://purls.helmholtz-metadaten.de/mwo/MWO_0001009	IAO:0000115	
WARN	missing_definition	http://purls.helmholtz-metadaten.de/mwo/MWO_0001010	IAO:0000115	
WARN	missing_definition	http://purls.helmholtz-metadaten.de/mwo/MWO_0001022	IAO:0000115	
WARN	missing_definition	http://purls.helmholtz-metadaten.de/mwo/MWO_0001025	IAO:0000115	
WARN	missing_definition	http://purls.helmholtz-metadaten.de/mwo/MWO_0001026	IAO:0000115	
WARN	missing_definition	http://purls.helmholtz-metadaten.de/mwo/MWO_0001027	IAO:0000115	
WARN	missing_definition	http://purls.helmholtz-metadaten.de/mwo/MWO_0001028	IAO:0000115	
WARN	missing_definition	http://purls.helmholtz-metadaten.de/mwo/MWO_0001029	IAO:0000115	
WARN	missing_definition	http://purls.helmholtz-metadaten.de/mwo/MWO_0001030	IAO:0000115	
WARN	missing_definition	http://purls.helmholtz-metadaten.de/mwo/MWO_0001031	IAO:0000115	
WARN	missing_definition	http://purls.helmholtz-metadaten.de/mwo/MWO_0001032	IAO:0000115	
WARN	missing_definition	http://purls.helmholtz-metadaten.de/mwo/MWO_0001033	IAO:0000115	
WARN	missing_definition	http://purls.helmholtz-metadaten.de/mwo/MWO_0001034	IAO:0000115	
WARN	missing_definition	http://purls.helmholtz-metadaten.de/mwo/MWO_0001035	IAO:0000115	
WARN	missing_definition	http://purls.helmholtz-metadaten.de/mwo/MWO_0001041	IAO:0000115	
WARN	missing_definition	http://purls.helmholtz-metadaten.de/mwo/MWO_0001042	IAO:0000115	
WARN	missing_definition	http://purls.helmholtz-metadaten.de/mwo/MWO_0001043	IAO:0000115	
WARN	missing_definition	http://purls.helmholtz-metadaten.de/mwo/MWO_0001044	IAO:0000115	
WARN	missing_definition	http://purls.helmholtz-metadaten.de/mwo/MWO_0001045	IAO:0000115	
WARN	missing_definition	http://purls.helmholtz-metadaten.de/mwo/MWO_0001046	IAO:0000115	
WARN	missing_definition	http://purls.helmholtz-metadaten.de/mwo/MWO_0001047	IAO:0000115	
WARN	missing_definition	http://purls.helmholtz-metadaten.de/mwo/MWO_0001048	IAO:0000115	
WARN	missing_definition	http://purls.helmholtz-metadaten.de/mwo/MWO_0001049	IAO:0000115	
WARN	missing_definition	http://purls.helmholtz-metadaten.de/mwo/MWO_0001050	IAO:0000115	
WARN	missing_definition	http://purls.helmholtz-metadaten.de/mwo/MWO_0001051	IAO:0000115	
WARN	missing_definition	http://purls.helmholtz-metadaten.de/mwo/MWO_0001056	IAO:0000115	
WARN	missing_definition	http://purls.helmholtz-metadaten.de/mwo/MWO_0001057	IAO:0000115	
WARN	missing_definition	http://purls.helmholtz-metadaten.de/mwo/MWO_0001058	IAO:0000115	
WARN	missing_definition	http://purls.helmholtz-metadaten.de/mwo/MWO_0001059	IAO:0000115	
WARN	missing_definition	http://purls.helmholtz-metadaten.de/mwo/MWO_0001060	IAO:0000115	
WARN	missing_definition	http://purls.helmholtz-metadaten.de/mwo/MWO_0001088	IAO:0000115	
WARN	missing_definition	http://purls.helmholtz-metadaten.de/mwo/MWO_0001089	IAO:0000115	
WARN	missing_definition	http://purls.helmholtz-metadaten.de/mwo/MWO_0001090	IAO:0000115	
WARN	missing_definition	http://purls.helmholtz-metadaten.de/mwo/MWO_0001092	IAO:0000115	
WARN	missing_definition	http://purls.helmholtz-metadaten.de/mwo/MWO_0001093	IAO:0000115	
WARN	missing_definition	http://purls.helmholtz-metadaten.de/mwo/MWO_0001099	IAO:0000115	
WARN	missing_definition	http://purls.helmholtz-metadaten.de/mwo/MWO_0001100	IAO:0000115	
WARN	missing_definition	http://purls.helmholtz-metadaten.de/mwo/MWO_0001101	IAO:0000115	
WARN	missing_definition	http://purls.helmholtz-metadaten.de/mwo/MWO_0001104	IAO:0000115	
WARN	missing_definition	http://purls.helmholtz-metadaten.de/mwo/MWO_0001105	IAO:0000115	
WARN	missing_definition	http://purls.helmholtz-metadaten.de/mwo/MWO_0001107	IAO:0000115	
WARN	missing_definition	http://purls.helmholtz-metadaten.de/mwo/MWO_0001108	IAO:0000115	
WARN	missing_definition	http://purls.helmholtz-metadaten.de/mwo/MWO_0001109	IAO:0000115	
WARN	missing_definition	http://purls.helmholtz-metadaten.de/mwo/MWO_0001110	IAO:0000115	
WARN	missing_definition	http://purls.helmholtz-metadaten.de/mwo/MWO_0001111	IAO:0000115	
WARN	missing_definition	http://purls.helmholtz-metadaten.de/mwo/MWO_0001112	IAO:0000115	
WARN	missing_definition	http://purls.helmholtz-metadaten.de/mwo/MWO_0001113	IAO:0000115	
WARN	missing_definition	http://purls.helmholtz-metadaten.de/mwo/MWO_0001114	IAO:0000115	
WARN	missing_definition	http://purls.helmholtz-metadaten.de/mwo/MWO_0001115	IAO:0000115	
WARN	missing_definition	http://purls.helmholtz-metadaten.de/mwo/MWO_0001116	IAO:0000115	
WARN	missing_definition	http://purls.helmholtz-metadaten.de/mwo/MWO_0001117	IAO:0000115	
WARN	missing_definition	http://purls.helmholtz-metadaten.de/mwo/MWO_0001118	IAO:0000115	
WARN	missing_definition	http://purls.helmholtz-metadaten.de/mwo/MWO_0001119	IAO:0000115	
WARN	missing_definition	http://purls.helmholtz-metadaten.de/mwo/MWO_0001134	IAO:0000115	
WARN	missing_definition	http://purls.helmholtz-metadaten.de/mwo/MWO_0001135	IAO:0000115	
WARN	missing_definition	http://purls.helmholtz-metadaten.de/mwo/MWO_0001136	IAO:0000115	
WARN	missing_definition	http://purls.helmholtz-metadaten.de/mwo/MWO_0001137	IAO:0000115	
WARN	missing_definition	http://purls.helmholtz-metadaten.de/mwo/MWO_0001138	IAO:0000115	
WARN	missing_definition	http://purls.helmholtz-metadaten.de/mwo/MWO_0001139	IAO:0000115	
WARN	missing_definition	http://purls.helmholtz-metadaten.de/mwo/MWO_0001142	IAO:0000115	
WARN	missing_definition	http://purls.helmholtz-metadaten.de/mwo/MWO_0001143	IAO:0000115	
WARN	missing_definition	http://www.w3.org/ns/dcat#downloadURL	IAO:0000115	
WARN	missing_definition	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000001	IAO:0000115	
WARN	missing_definition	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000002	IAO:0000115	
WARN	missing_definition	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000003	IAO:0000115	
WARN	missing_definition	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000004	IAO:0000115	
WARN	missing_definition	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000005	IAO:0000115	
WARN	missing_definition	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000006	IAO:0000115	
WARN	missing_definition	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000007	IAO:0000115	
WARN	missing_definition	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000008	IAO:0000115	
WARN	missing_definition	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000009	IAO:0000115	
WARN	missing_definition	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000011	IAO:0000115	
WARN	missing_definition	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000012	IAO:0000115	
WARN	missing_definition	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000014	IAO:0000115	
WARN	missing_definition	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000015	IAO:0000115	
WARN	missing_definition	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000016	IAO:0000115	
