LABEL	LOCAL	TYPE	IRI	ALT_LABELS	SYNONYMS	COMMENT
Agent	Agent	Class	http://www.w3.org/ns/prov#Agent			
Procedure Type	ProcedureType	Class	https://w3id.org/pko#ProcedureType			This class represents the Type of a Procedure.
ProcedureTarget	ProcedureTarget	Entity	https://w3id.org/pko#ProcedureTarget			This class represents the Target of a Procedure, that is the object at which the actions of the Procedure are directed.
license	license	AnnotationProperty	http://purl.org/dc/terms/license			
next alternative step	nextAlternativeStep	ObjectProperty	https://w3id.org/pko#nextAlternativeStep			In the context of the Procedural Knowledge Ontology (PKO), this property is used to link a Step to at least two alternative Steps, if only one of such steps should be executed.
Thing	Thing	Class	http://www.w3.org/2002/07/owl#Thing			
has f a q category	hasFAQCategory	ObjectProperty	https://w3id.org/pko#hasFAQCategory			In the context of the Procedural Knowledge Ontology (PKO), this property is used to link a Frequently Asked Question to a Category it belongs to.
min repetitions	minRepetitions	DatatypeProperty	https://w3id.org/pko#minRepetitions			In the context of the Procedural Knowledge Ontology (PKO), this property is used to represent the maximum number of repetitions for a Step. If the minRepetitions is equal to 1, it means that the Step is mandatory. If the minRepetitions is equal to 0, it means that the Step is optional.
has encountered error	hasEncounteredError	ObjectProperty	https://w3id.org/pko#hasEncounteredError			In the context of the Procedural Knowledge Ontology (PKO), this property is used to link the Occurrence of an Issue to the Error that is being encountered by the Agent executing a Procedure or Step.
question by user	questionByUser	DatatypeProperty	https://w3id.org/pko#questionByUser			In the context of the Procedural Knowledge Ontology (PKO), this property is used to represent the question that a user came up with during the Procedure/Step Execution (User Question Occurrence).
was executed by	wasExecutedBy	ObjectProperty	https://w3id.org/pko#wasExecutedBy			In the context of the Procedural Knowledge Ontology (PKO), this property is used to link an Activity (e.g., a Step Execution) to the Agent that executed the Activity.
Period Of Time	PeriodOfTime	Class	http://purl.org/dc/terms/PeriodOfTime			
description	description	DatatypeProperty	http://purl.org/dc/terms/description			
notes by user	notesByUser	DatatypeProperty	https://w3id.org/pko#notesByUser			In the context of the Procedural Knowledge Ontology (PKO), this property is used to represent the notes taken by the user about either a question that occurred during the Procedure/Step Execution (User Question Occurrence) or an issue that occurred during the Procedure/Step Execution (Issue Occurrence).
Draft	Draft	Individual	https://w3id.org/pko#Draft			
has current version	hasCurrentVersion	ObjectProperty	http://www.w3.org/ns/dcat#hasCurrentVersion			
started at time	startedAtTime	DatatypeProperty	http://www.w3.org/ns/prov#startedAtTime			
is step of multi step	isStepOfMultiStep	ObjectProperty	https://w3id.org/pko#isStepOfMultiStep			In the context of the Procedural Knowledge Ontology (PKO), this property is used to link a Step to the MultiStep it is a step of.
Resource	Resource	Class	http://www.w3.org/ns/dcat#Resource			
Duration	Duration	Class	http://www.w3.org/2006/time#Duration			
issued	issued	AnnotationProperty	http://purl.org/dc/terms/issued			
has procedure type	hasProcedureType	ObjectProperty	https://w3id.org/pko#hasProcedureType			In the context of the Procedural Knowledge Ontology (PKO), this property is used to link a Procedure to its Procedure Type (e.g., a LOTO Procedure).
Procedural Knowledge Ontology (PKO)	pko	Individual	https://w3id.org/pko			
executes step	executesStep	ObjectProperty	https://w3id.org/pko#executesStep			In the context of the Procedural Knowledge Ontology (PKO), this property is used to link a Step Execution to the Step that is being executed.
end date	endDate	DatatypeProperty	http://www.w3.org/ns/dcat#endDate			
issue cause by software agent	issueCauseBySoftwareAgent	DatatypeProperty	https://w3id.org/pko#issueCauseBySoftwareAgent			
next step execution	nextStepExecution	ObjectProperty	https://w3id.org/pko#nextStepExecution			In the context of the Procedural Knowledge Ontology (PKO), this property is used to link a Step Execution to its direct next Step Execution.
Organization	Organization	Class	http://xmlns.com/foaf/0.1/Organization			
was encountered by	wasEncounteredBy	ObjectProperty	https://w3id.org/pko#wasEncounteredBy			In the context of the Procedural Knowledge Ontology (PKO), this property is used to link an Issue Occurrence to the Agent that encountered the issue during the Procedure/Step Execution.
was asked by	wasAskedBy	ObjectProperty	https://w3id.org/pko#wasAskedBy			In the context of the Procedural Knowledge Ontology (PKO), this property is used to link a User Question Occurrence to the Agent that asked the question during the Procedure/Step Execution.
InProgress	InProgress	Individual	https://w3id.org/pko#InProgress			
has issue occurrence	hasIssueOccurrence	ObjectProperty	https://w3id.org/pko#hasIssueOccurrence			In the context of the Procedural Knowledge Ontology (PKO), this property is used to link a Procedure Execution or Step Execution to an Issue Occurrence, that is the occurrence of an issue during the execution.
Procedure Status	ProcedureStatus	Class	https://w3id.org/pko#ProcedureStatus			This class represents the Status of the Procedure (e.g.,draft, validated).
previous step execution	previousStepExecution	ObjectProperty	https://w3id.org/pko#previousStepExecution			In the context of the Procedural Knowledge Ontology (PKO), this property is used to link a Step Execution to its direct previous Step Execution.
Tool	Tool	Class	http://w3id.org/nfdi4ing/metadata4ing#Tool			
format	format	ObjectProperty	http://purl.org/dc/terms/format			
question	question	DatatypeProperty	https://w3id.org/pko#question			In the context of the Procedural Knowledge Ontology (PKO), this property is used to represent the question of a Frequently Asked Question.
numeric duration	numericDuration	DatatypeProperty	http://www.w3.org/2006/time#numericDuration			
rangeIncludes	rangeIncludes	AnnotationProperty	http://purl.org/dc/dcam/rangeIncludes			
notes by software agent	notesBySoftwareAgent	DatatypeProperty	https://w3id.org/pko#notesBySoftwareAgent			
creator	creator	ObjectProperty	http://purl.org/dc/terms/creator			
is adopted by	isAdoptedBy	ObjectProperty	https://w3id.org/pko#isAdoptedBy			In the context of the Procedural Knowledge Ontology (PKO), this property is used to link a Procedure to an Organization which the Procedure is adopted by.
atLocation	atLocation	Entity	http://www.w3.org/ns/prov#atLocation			
Instantaneous Event	InstantaneousEvent	Class	http://www.w3.org/ns/prov#InstantaneousEvent			
0000-0002-8235-7331	0000-0002-8235-7331	Individual	https://orcid.org/0000-0002-8235-7331			
is template	isTemplate	DatatypeProperty	https://w3id.org/pko#isTemplate			In the context of the Procedural Knowledge Ontology (PKO), this property is used to represent whether a Procedure is a Template or not. A Procedure is a Template if it is associated with a preset of Steps that can be used to define an Executable Procedure. Such steps are not directly executable in the form they are specified.
Completed	Completed	Individual	https://w3id.org/pko#Completed			
at time	atTime	DatatypeProperty	http://www.w3.org/ns/prov#atTime			
Issue Occurrence	IssueOccurrence	Class	https://w3id.org/pko#IssueOccurrence			This class represents the occurrence of an issue during an Activity.
has step	hasStep	ObjectProperty	https://w3id.org/pko#hasStep			In the context of the Procedural Knowledge Ontology (PKO), this property is used to link a Procedure or a MultiStep to its Steps.
is question addressed by	isQuestionAddressedBy	ObjectProperty	https://w3id.org/pko#isQuestionAddressedBy			In the context of the Procedural Knowledge Ontology (PKO), this property is used to link a User Question Occurrence to a Resource that addresses/answers to the question that the user came up with during the Procedure/Step Execution.
next step	nextStep	ObjectProperty	https://w3id.org/pko#nextStep			In the context of the Procedural Knowledge Ontology (PKO), this property is used to link a Step to its direct next Step.
creator	creator	AnnotationProperty	http://purl.org/dc/elements/1.1/creator			
status	status	AnnotationProperty	http://purl.org/ontology/bibo/status			
Role	Role	Class	http://purl.org/spar/pro/Role			
version number	versionNumber	DatatypeProperty	https://w3id.org/pko#versionNumber			In the context of the Procedural Knowledge Ontology (PKO), this property is used to represent the number of the version of a Procedure, for which we want to manage access control.
with role	withRole	ObjectProperty	http://purl.org/spar/pro/withRole			
keyword	keyword	DatatypeProperty	http://www.w3.org/ns/dcat#keyword			
changelog description	changelogDescription	DatatypeProperty	https://w3id.org/pko#changelogDescription			In the context of the Procedural Knowledge Ontology (PKO), this property is used to represent the changelog description of a Procedure, that details all updates with respect to the previous version of the same Procedure.
contributor	contributor	AnnotationProperty	http://purl.org/dc/terms/contributor			
unit type	unitType	ObjectProperty	http://www.w3.org/2006/time#unitType			
has fallback step	hasFallbackStep	ObjectProperty	https://w3id.org/pko#hasFallbackStep			In the context of the Procedural Knowledge Ontology (PKO), this property is used to link a Procedure to a (Multi)Step that represents a Fallback procedure for a specific Error that can be encountered during execution.
has step verification	hasStepVerification	ObjectProperty	https://w3id.org/pko#hasStepVerification			In the context of the Procedural Knowledge Ontology (PKO), this property is used to link a Step of a Procedure to a Step Verification, that is the way in which the execution of the step can be verified.
next version	nextVersion	ObjectProperty	https://w3id.org/pko#nextVersion			In the context of the Procedural Knowledge Ontology (PKO), this property is used to link a version of a Procedure to its direct next version of the same Procedure.
new version motivation	newVersionMotivation	DatatypeProperty	https://w3id.org/pko#newVersionMotivation			In the context of the Procedural Knowledge Ontology (PKO), this property is used to represent the motivation for creating a new version of a Procedure, for which we want to manage access control.
Person	Person	Class	http://xmlns.com/foaf/0.1/Person			
Cancelled	Cancelled	Individual	https://w3id.org/pko#Cancelled			
046bfkz44	046bfkz44	Individual	https://ror.org/046bfkz44			
requires tool	requiresTool	ObjectProperty	https://w3id.org/pko#requiresTool			In the context of the Procedural Knowledge Ontology (PKO), this property is used to link a Step of a Procedure to a Tool required by the Step, that is an object needed to execute the Step.
issue solution by software agent	issueSolutionBySoftwareAgent	DatatypeProperty	https://w3id.org/pko#issueSolutionBySoftwareAgent			
Variable	Variable	Class	http://purl.org/net/p-plan#Variable			
modified	modified	DatatypeProperty	http://purl.org/dc/terms/modified			
was confirmed by	wasConfirmedBy	ObjectProperty	https://w3id.org/pko#wasConfirmedBy			In the context of the Procedural Knowledge Ontology (PKO), this property is used to link an Activity (e.g., a Step Execution) to the Agent that confirmed the Activity.
was provided by	wasProvidedBy	ObjectProperty	https://w3id.org/pko#wasProvidedBy			In the context of the Procedural Knowledge Ontology (PKO), this property is used to link a User Feedback Occurrence to the Agent that provided the feedback about either the procedure or the procedure execution during the Procedure Execution.
Activity	Activity	Class	http://www.w3.org/ns/prov#Activity			
has user feedback occurrence	hasUserFeedbackOccurrence	ObjectProperty	https://w3id.org/pko#hasUserFeedbackOccurrence			In the context of the Procedural Knowledge Ontology (PKO), this property is used to link a Procedure Execution to a User Feedback Occurrence, that is the occurrence of a feedback that the user provides during execution about wither the Procedure or the Procedure Execution.
Entity	Entity	Class	http://www.w3.org/ns/prov#Entity			
has procedure target	hasProcedureTarget	ObjectProperty	https://w3id.org/pko#hasProcedureTarget			In the context of the Procedural Knowledge Ontology (PKO), this property is used to link a Procedure to its Procedure Target(s), that is the object at which the actions of the Procedure are directed. A Procedure Target can be, for instance: a Machine, an Equipment, a Workstation.
hasProcedureTargetType	hasProcedureTargetType	Entity	https://w3id.org/pko#hasProcedureTargetType			In the context of the Procedural Knowledge Ontology (PKO), this property is used to link a ProcedureTarget to its Procedure Target Type.
answer	answer	DatatypeProperty	https://w3id.org/pko#answer			In the context of the Procedural Knowledge Ontology (PKO), this property is used to represent the answer of a Frequently Asked Question.
was modified by	wasModifiedBy	ObjectProperty	https://w3id.org/pko#wasModifiedBy			In the context of the Procedural Knowledge Ontology (PKO), this property is used to link a Resource (e.g., a Procedure) to the Agent that modified the Resource.
citation	citation	AnnotationProperty	https://schema.org/citation			
issue solution by user	issueSolutionByUser	DatatypeProperty	https://w3id.org/pko#issueSolutionByUser			In the context of the Procedural Knowledge Ontology (PKO), this property is used to represent the solution of an issue, encountered during a Procedure/Step Execution, as identified and applied by the user.
label	label	AnnotationProperty	http://www.w3.org/2000/01/rdf-schema#label			
was generated by	wasGeneratedBy	ObjectProperty	http://www.w3.org/ns/prov#wasGeneratedBy			
references	references	ObjectProperty	http://purl.org/dc/terms/references			
Procedure	Procedure	Class	https://w3id.org/pko#Procedure			A Procedure represents a sequence of actions to be executed in order to achieve a desired outcome.
previous version	previousVersion	ObjectProperty	http://www.w3.org/ns/dcat#previousVersion			
Approval	Approval	Individual	https://w3id.org/pko#Approval			
contributor	contributor	AnnotationProperty	http://purl.org/dc/elements/1.1/contributor			
access u r l	accessURL	DatatypeProperty	http://www.w3.org/ns/dcat#accessURL			
is version of	isVersionOf	ObjectProperty	http://www.w3.org/ns/dcat#isVersionOf			
0000-0002-9066-1229	0000-0002-9066-1229	Individual	https://orcid.org/0000-0002-9066-1229			
has f a q target	hasFAQTarget	ObjectProperty	https://w3id.org/pko#hasFAQTarget			In the context of the Procedural Knowledge Ontology (PKO), this property is used to link a Frequently Asked Question to the Target of such FAQ.
ProcedureTargetType	ProcedureTargetType	Entity	https://w3id.org/pko#ProcedureTargetType			This class represents the Type of a Procedure Target.
0000-0001-9962-7193	0000-0001-9962-7193	Individual	https://orcid.org/0000-0001-9962-7193			
ended at time	endedAtTime	DatatypeProperty	http://www.w3.org/ns/prov#endedAtTime			
scopeNote	scopeNote	AnnotationProperty	http://www.w3.org/2004/02/skos/core#scopeNote			
step number	stepNumber	DatatypeProperty	https://w3id.org/pko#stepNumber			
domainIncludes	domainIncludes	AnnotationProperty	http://purl.org/dc/dcam/domainIncludes			
is included in procedure execution	isIncludedInProcedureExecution	ObjectProperty	https://w3id.org/pko#isIncludedInProcedureExecution			
feedback on procedure	feedbackOnProcedure	DatatypeProperty	https://w3id.org/pko#feedbackOnProcedure			In the context of the Procedural Knowledge Ontology (PKO), this property is used to represent the feedback on the procedure that was provided by an Agent during the Procedure or Step Execution.
has expected duration	hasExpectedDuration	ObjectProperty	https://w3id.org/pko#hasExpectedDuration			In the context of the Procedural Knowledge Ontology (PKO), this property is used to link the Occurrence of an Issue to the Error that is being encountered by the Agent executing a Procedure or Step.
preferredNamespaceUri	preferredNamespaceUri	AnnotationProperty	http://purl.org/vocab/vann/preferredNamespaceUri			
Frequently Asked Question	FrequentlyAskedQuestion	Class	https://w3id.org/pko#FrequentlyAskedQuestion			A Frequently Asked Question (FAQ) is a Resource representing a question that people often ask about a particular resource, and the answer to the question.
createdWith	createdWith	AnnotationProperty	https://w3id.org/mod#createdWith			
Role In Time	RoleInTime	Class	http://purl.org/spar/pro/RoleInTime			
Procedure Execution	ProcedureExecution	Class	https://w3id.org/pko#ProcedureExecution			A Procedure Execution is an Activity representing the execution of a certain Procedure, performed by one or more Agents, during a time interval.
publisher	publisher	AnnotationProperty	http://purl.org/dc/terms/publisher			
Function	Function	Class	https://w3id.org/pko#Function			This class represents a Function performed by a Software Agent.
error code	errorCode	DatatypeProperty	https://w3id.org/pko#errorCode			In the context of the Procedural Knowledge Ontology (PKO), this property is used to represent the code of an Error that can be encountered during the Procedure or Step Execution.
versionIRI	versionIRI	AnnotationProperty	http://www.w3.org/2002/07/owl#versionIRI			
Validation	Validation	Individual	https://w3id.org/pko#Validation			
feedback on procedure execution	feedbackOnProcedureExecution	DatatypeProperty	https://w3id.org/pko#feedbackOnProcedureExecution			In the context of the Procedural Knowledge Ontology (PKO), this property is used to represent the feedback on the procedure execution that was provided by an Agent during the Procedure or Step Execution.
Procedure Execution Status	ProcedureExecutionStatus	Class	https://w3id.org/pko#ProcedureExecutionStatus			This class represents the Status of the Procedure Execution (e.g., in progress, completed, paused, cancelled).
title	title	AnnotationProperty	http://purl.org/dc/terms/title			
has output var	hasOutputVar	ObjectProperty	http://purl.org/net/p-plan#hasOutputVar			
language	language	DatatypeProperty	http://purl.org/dc/terms/language			
F A Q Target	FAQTarget	Class	https://w3id.org/pko#FAQTarget			This class represents the Target of a Frequently Asked Question (FAQ).
User Feedback Occurrence	UserFeedbackOccurrence	Class	https://w3id.org/pko#UserFeedbackOccurrence			This class represents the occurrence of a feedback that was provided by a user during an activity.
was extracted from	wasExtractedFrom	ObjectProperty	https://w3id.org/pko#wasExtractedFrom			In the context of the Procedural Knowledge Ontology (PKO), this property is used to link a Resource (e.g., a Procedure) to the Resource it was extracted from.
start date	startDate	DatatypeProperty	http://www.w3.org/ns/dcat#startDate			
error cause	errorCause	DatatypeProperty	https://w3id.org/pko#errorCause			In the context of the Procedural Knowledge Ontology (PKO), this property is used to represent the cause of an Error that can be encountered during the Procedure or Step Execution.
used	used	ObjectProperty	http://www.w3.org/ns/prov#used			
executes procedure	executesProcedure	ObjectProperty	https://w3id.org/pko#executesProcedure			In the context of the Procedural Knowledge Ontology (PKO), this property is used to link a Procedure Execution to the Procedure that is being executed.
Expertise Level	ExpertiseLevel	Class	https://w3id.org/pko#ExpertiseLevel			This class represents the Expertise Level of an Agent with respect to certain activities/responsibilities.
Plan	Plan	Class	http://purl.org/net/p-plan#Plan			
has input var	hasInputVar	ObjectProperty	http://purl.org/net/p-plan#hasInputVar			
identifier	identifier	DatatypeProperty	http://purl.org/dc/terms/identifier			
status	status	ObjectProperty	http://www.w3.org/ns/adms#status			
Action	Action	Class	https://w3id.org/pko#Action			This class represents an Action performed by a human Agent.
is current version of	isCurrentVersionOf	ObjectProperty	https://w3id.org/pko#isCurrentVersionOf			
is step of plan	isStepOfPlan	ObjectProperty	http://purl.org/net/p-plan#isStepOfPlan			
name	name	AnnotationProperty	http://xmlns.com/foaf/0.1/name			
Media Type Or Extent	MediaTypeOrExtent	Class	http://purl.org/dc/terms/MediaTypeOrExtent			
Multi Step	MultiStep	Class	http://purl.org/net/p-plan#MultiStep			
versionInfo	versionInfo	AnnotationProperty	http://www.w3.org/2002/07/owl#versionInfo			
Step	Step	Class	http://purl.org/net/p-plan#Step			
