LABEL	LOCAL	TYPE	IRI	ALT_LABELS	SYNONYMS	COMMENT
EMMORelation	EMMO_ec2472ae_cf4a_46a5_8555_1556f5a6c3c5	ObjectProperty	http://emmo.info/emmo#EMMO_ec2472ae_cf4a_46a5_8555_1556f5a6c3c5			
TemporalRole	EMMO_0e1f2009_bf12_49d1_99f3_1422e5287d82	Class	http://emmo.info/emmo#EMMO_0e1f2009_bf12_49d1_99f3_1422e5287d82	HolisticTemporalPart		
hasContactWith	EMMO_9a084aa3_3d5a_4a62_9fc0_fd88937a19c5	ObjectProperty	http://emmo.info/emmo#EMMO_9a084aa3_3d5a_4a62_9fc0_fd88937a19c5			
mereological	EMMO_3f2e4ac2_8ef3_4a14_b826_60d37f15f8ee	ObjectProperty	http://emmo.info/emmo#EMMO_3f2e4ac2_8ef3_4a14_b826_60d37f15f8ee			The EMMO adheres to Atomistic General Extensional Mereology (AGEM).
isTimeContactWith	EMMO_499e24a5_5072_4c83_8625_fe3f96ae4a8d	ObjectProperty	http://emmo.info/emmo#EMMO_499e24a5_5072_4c83_8625_fe3f96ae4a8d	isTemporalNextOf		
topological	EMMO_ad0e72fc_dcaa_490d_8371_b4d814dcda2c	ObjectProperty	http://emmo.info/emmo#EMMO_ad0e72fc_dcaa_490d_8371_b4d814dcda2c			
isDirectCauseFor	EMMO_555d0261_da5e_4301_b7f9_46f604a32e91	ObjectProperty	http://emmo.info/emmo#EMMO_555d0261_da5e_4301_b7f9_46f604a32e91			
isCausallyconnectedWith	EMMO_6703954e_34c4_4a15_a9e7_f313760ae1a8	ObjectProperty	http://emmo.info/emmo#EMMO_6703954e_34c4_4a15_a9e7_f313760ae1a8			"Causality is a topological property between connected items.

Items being connected means that there is a topological contact or ""interaction"" between them."
hasHolisticRelation	EMMO_646cdc47_f955_4da3_9398_9aac0edf48a6	ObjectProperty	http://emmo.info/emmo#EMMO_646cdc47_f955_4da3_9398_9aac0edf48a6			
altLabel	altLabel	AnnotationProperty	http://www.w3.org/2004/02/skos/core#altLabel			
comment	comment	Entity	http://www.w3.org/2000/01/rdf-schema#comment			
Status	EMMO_d9589ed2_5304_48b3_9795_11bf44e64e9b	Class	http://emmo.info/emmo#EMMO_d9589ed2_5304_48b3_9795_11bf44e64e9b			
hasRedundantPart	EMMO_6786b336_e982_4759_8dee_1905a4106591	ObjectProperty	http://emmo.info/emmo#EMMO_6786b336_e982_4759_8dee_1905a4106591			"The purpose of this relation is to provide a parhood relation that does not go deep enough, in terms of decomposition, to break the holistic definition of the whole.

On the contrary, the holistic parthood, is expected to go that deep."
hasTemporalPart	EMMO_7afbed84_7593_4a23_bd88_9d9c6b04e8f6	ObjectProperty	http://emmo.info/emmo#EMMO_7afbed84_7593_4a23_bd88_9d9c6b04e8f6			In EMMO FOL this is a defined property. In OWL temporal relations are primitive.
hasPart	EMMO_17e27c22_37e1_468c_9dd7_95e137f73e7f	ObjectProperty	http://emmo.info/emmo#EMMO_17e27c22_37e1_468c_9dd7_95e137f73e7f			All other mereology relations are defined using hasPart as primitive. It is expressed in FOL by predicate P.
SubProcess	EMMO_49804605_c0fe_4538_abda_f70ba1dc8a5d	Class	http://emmo.info/emmo#EMMO_49804605_c0fe_4538_abda_f70ba1dc8a5d			"In the EMMO the relation of participation to a process falls under mereotopology.

Since topological connection means causality, then the only way for a real world object to participate to a process is to be a part of it."
hasPredecessor	GPO_389686f5_86d8_4e97_ba71_0537bedf0f38	ObjectProperty	https://gpo.ontology.link/GPO_389686f5_86d8_4e97_ba71_0537bedf0f38			
hasParticipant	EMMO_ae2d1a96_bfa1_409a_a7d2_03d69e8a125a	ObjectProperty	http://emmo.info/emmo#EMMO_ae2d1a96_bfa1_409a_a7d2_03d69e8a125a			"Participation is a parthood relation: you must be part of the process to contribute to it. A participant whose 4D extension is totally contained within the process.

Participation is not under direct parthood since a process is not strictly related to reductionism, but it's a way to categorize temporal regions by the interpreters."
SpatialRole	EMMO_fcae603e_aa6e_4940_9fa1_9f0909cabf3b	Class	http://emmo.info/emmo#EMMO_fcae603e_aa6e_4940_9fa1_9f0909cabf3b	HolisticSpatialPart		
hasOutput	GPO_8c869b47_a258_43b9_9c75_4285a80a1dfb	ObjectProperty	https://gpo.ontology.link/GPO_8c869b47_a258_43b9_9c75_4285a80a1dfb			
hasInterval	EMMO_2eb10b5b_900b_44d7_af85_4de9a3729474	ObjectProperty	http://emmo.info/emmo#EMMO_2eb10b5b_900b_44d7_af85_4de9a3729474			
hasStatus	EMMO_1440d010_e4c5_4597_8858_1d58cb1fb28f	ObjectProperty	http://emmo.info/emmo#EMMO_1440d010_e4c5_4597_8858_1d58cb1fb28f			
PlainLiteral	PlainLiteral	Entity	http://www.w3.org/1999/02/22-rdf-syntax-ns#PlainLiteral			
