LABEL	LOCAL	TYPE	IRI	ALT_LABELS	SYNONYMS	COMMENT
sum	http://purl.obolibrary.org/obo/STATO_0000669	Class	http://purl.obolibrary.org/obo/stato.owl#http://purl.obolibrary.org/obo/STATO_0000669			
dye role	OBI_0000250	Class	http://purl.obolibrary.org/obo/OBI_0000250			
sphericity testing objective	STATO_0000183	Class	http://purl.obolibrary.org/obo/STATO_0000183			
Opisthokonta	NCBITaxon_33154	Class	http://purl.obolibrary.org/obo/NCBITaxon_33154			
variance	STATO_0000113	Class	http://purl.obolibrary.org/obo/STATO_0000113			
population stratification prior to sampling	STATO_0000096	Class	http://purl.obolibrary.org/obo/STATO_0000096			
r2 measure of linkage desequilibrium	STATO_0000123	Class	http://purl.obolibrary.org/obo/STATO_0000123			
corrected Akaike information criterion	STATO_0000326	Class	http://purl.obolibrary.org/obo/STATO_0000326			
Spear box and whisker plot	STATO_0000171	Class	http://purl.obolibrary.org/obo/STATO_0000171			
cartesian coordinate axis	STATO_0000011	Class	http://purl.obolibrary.org/obo/STATO_0000011			
Metropolis–Hastings sampling	STATO_0000537	Class	http://purl.obolibrary.org/obo/STATO_0000537			
Cohen's d	STATO_0000618	Class	http://purl.obolibrary.org/obo/STATO_0000618			
flow cytometry assay	OBI_0000916	Class	http://purl.obolibrary.org/obo/OBI_0000916			
percentage	STATO_0000639	Class	http://purl.obolibrary.org/obo/STATO_0000639			
difference in differences	STATO_0000665	Class	http://purl.obolibrary.org/obo/STATO_0000665			
volcano plot	STATO_0000126	Class	http://purl.obolibrary.org/obo/STATO_0000126			
inter quartile range	STATO_0000164	Class	http://purl.obolibrary.org/obo/STATO_0000164			
panel sampling	STATO_0000511	Class	http://purl.obolibrary.org/obo/STATO_0000511			
TMM-trimmed mean of M-values corrected count	STATO_0000591	Class	http://purl.obolibrary.org/obo/STATO_0000591			
Glass's delta	STATO_0000320	Class	http://purl.obolibrary.org/obo/STATO_0000320			
Bayes B	STATO_0000484	Class	http://purl.obolibrary.org/obo/STATO_0000484			
Partial Least Square Discriminant Analysis	STATO_0000572	Class	http://purl.obolibrary.org/obo/STATO_0000572			
decile	STATO_0000292	Class	http://purl.obolibrary.org/obo/STATO_0000292			
Kolmogorov-Smirnov test	STATO_0000083	Class	http://purl.obolibrary.org/obo/STATO_0000083			
flow cell	OBI_0400043	Class	http://purl.obolibrary.org/obo/OBI_0400043			
Hunter-Schmidt estimator	STATO_0000426	Class	http://purl.obolibrary.org/obo/STATO_0000426			
Altman box and whisker plot	STATO_0000128	Class	http://purl.obolibrary.org/obo/STATO_0000128			
scaled identity covariance structure	STATO_0000588	Class	http://purl.obolibrary.org/obo/STATO_0000588			
fluorescence	PATO_0000018	Class	http://purl.obolibrary.org/obo/PATO_0000018			
t-score	STATO_0000699	Class	http://purl.obolibrary.org/obo/STATO_0000699			
nucleic acid extraction	OBI_0666667	Class	http://purl.obolibrary.org/obo/OBI_0666667			
spatial region	BFO_0000006	Class	http://purl.obolibrary.org/obo/BFO_0000006			
derives from	RO_0001000	ObjectProperty	http://purl.obolibrary.org/obo/RO_0001000			
Rand index	STATO_0000592	Class	http://purl.obolibrary.org/obo/STATO_0000592			
has participant	RO_0000057	ObjectProperty	http://purl.obolibrary.org/obo/RO_0000057			
molecular feature identification objective	OBI_0000131	Class	http://purl.obolibrary.org/obo/OBI_0000131			
Laplace probability distribution	STATO_0000547	Class	http://purl.obolibrary.org/obo/STATO_0000547			
test of association between categorical variables	STATO_0000027	Class	http://purl.obolibrary.org/obo/STATO_0000027			
environmental control device	OBI_0001034	Class	http://purl.obolibrary.org/obo/OBI_0001034			
genomic best linear unbiased prediction	STATO_0000481	Class	http://purl.obolibrary.org/obo/STATO_0000481			
cell freezing medium	OBI_0001912	Class	http://purl.obolibrary.org/obo/OBI_0001912			
process	BFO_0000015	Class	http://purl.obolibrary.org/obo/BFO_0000015			
continuous multivariate probability distribution	STATO_0000538	Class	http://purl.obolibrary.org/obo/STATO_0000538			
Hommel false discovery rate correction	STATO_0000552	Class	http://purl.obolibrary.org/obo/STATO_0000552			
precision-recall curve	STATO_0000695	Class	http://purl.obolibrary.org/obo/STATO_0000695			
hierarchical clustering	OBI_0200042	Class	http://purl.obolibrary.org/obo/OBI_0200042			
odds ratio homogeneity hypothesis	STATO_0000211	Class	http://purl.obolibrary.org/obo/STATO_0000211			
area under the precision-recall curve	STATO_0000691	Class	http://purl.obolibrary.org/obo/STATO_0000691			
categorical label	OBI_0000963	Class	http://purl.obolibrary.org/obo/OBI_0000963			
2 by n contingency table	STATO_0000185	Class	http://purl.obolibrary.org/obo/STATO_0000185			
high-content screening	STATO_0000238	Class	http://purl.obolibrary.org/obo/STATO_0000238			
hazard ratio	STATO_0000677	Class	http://purl.obolibrary.org/obo/STATO_0000677			
cluster sampling	STATO_0000506	Class	http://purl.obolibrary.org/obo/STATO_0000506			
Holm false discovery rate correction	STATO_0000551	Class	http://purl.obolibrary.org/obo/STATO_0000551			
phage display library	OBI_1000029	Class	http://purl.obolibrary.org/obo/OBI_1000029			
Bayes C pi	STATO_0000533	Class	http://purl.obolibrary.org/obo/STATO_0000533			
parallel group design	OBI_0500006	Class	http://purl.obolibrary.org/obo/OBI_0500006			
part of	BFO_0000050	ObjectProperty	http://purl.obolibrary.org/obo/BFO_0000050			
proportion	STATO_0000607	Class	http://purl.obolibrary.org/obo/STATO_0000607			
misclassification rate	STATO_0000632	Class	http://purl.obolibrary.org/obo/STATO_0000632			
treatment contrast	STATO_0000307	Class	http://purl.obolibrary.org/obo/STATO_0000307			
label	label	Entity	http://www.w3.org/2000/01/rdf-schema#label			
license	license	AnnotationProperty	http://purl.org/dc/terms/license			
catalytic activity	GO_0003824	Class	http://purl.obolibrary.org/obo/GO_0003824			
contain function	OBI_0000370	Class	http://purl.obolibrary.org/obo/OBI_0000370			
Z matrix	STATO_0000497	Class	http://purl.obolibrary.org/obo/STATO_0000497			
is duration of	IAO_0000413	ObjectProperty	http://purl.obolibrary.org/obo/IAO_0000413			
two-dimensional spatial region	BFO_0000009	Class	http://purl.obolibrary.org/obo/BFO_0000009			
ratio	STATO_0000184	Class	http://purl.obolibrary.org/obo/STATO_0000184			
cross over design	OBI_0500003	Class	http://purl.obolibrary.org/obo/OBI_0500003			
alpha debt	STATO_0000603	Class	http://purl.obolibrary.org/obo/STATO_0000603			
iteratively reweighted least squares estimation	STATO_0000373	Class	http://purl.obolibrary.org/obo/STATO_0000373			
concretizes	RO_0000059	ObjectProperty	http://purl.obolibrary.org/obo/RO_0000059			
box and whisker plot	STATO_0000243	Class	http://purl.obolibrary.org/obo/STATO_0000243			
sampling distribution estimation by bootstrapping	STATO_0000548	Class	http://purl.obolibrary.org/obo/STATO_0000548			
has denominator	STATO_0000259	ObjectProperty	http://purl.obolibrary.org/obo/STATO_0000259			
number of cross-validation segments	STATO_0000554	Class	http://purl.obolibrary.org/obo/STATO_0000554			
child-parents trio	STATO_0000273	Class	http://purl.obolibrary.org/obo/STATO_0000273			
pedigree data set	STATO_0000478	Class	http://purl.obolibrary.org/obo/STATO_0000478			
Student's t distribution	STATO_0000059	Class	http://purl.obolibrary.org/obo/STATO_0000059			
cloning insert role	OBI_0000416	Class	http://purl.obolibrary.org/obo/OBI_0000416			
simultaneous multiple testing correction	STATO_0000601	Class	http://purl.obolibrary.org/obo/STATO_0000601			
genetic association study	STATO_0000235	Class	http://purl.obolibrary.org/obo/STATO_0000235			
Lineweaver-Burk plot	STATO_0000186	Class	http://purl.obolibrary.org/obo/STATO_0000186			
study intervention	OBI_0000931	Class	http://purl.obolibrary.org/obo/OBI_0000931			
voluntary sampling	STATO_0000513	Class	http://purl.obolibrary.org/obo/STATO_0000513			
absence of difference hypothesis	STATO_0000288	Class	http://purl.obolibrary.org/obo/STATO_0000288			
value specification	OBI_0001933	Class	http://purl.obolibrary.org/obo/OBI_0001933			
number needed to treat	STATO_0000635	Class	http://purl.obolibrary.org/obo/STATO_0000635			
specifically dependent continuant	BFO_0000020	Class	http://purl.obolibrary.org/obo/BFO_0000020			
editor preferred label	IAO_0000111	AnnotationProperty	http://purl.obolibrary.org/obo/IAO_0000111			
cartesian product 2 sets	STATO_0000194	Class	http://purl.obolibrary.org/obo/STATO_0000194			
center calculation objective	OBI_0200177	Class	http://purl.obolibrary.org/obo/OBI_0200177			
Python command	STATO_0000391	AnnotationProperty	http://purl.obolibrary.org/obo/STATO_0000391			
date	STATO_0000093	Class	http://purl.obolibrary.org/obo/STATO_0000093			
recombinant vector	OBI_0000731	Class	http://purl.obolibrary.org/obo/OBI_0000731			
regression coefficient	STATO_0000565	Class	http://purl.obolibrary.org/obo/STATO_0000565			
Viruses	NCBITaxon_10239	Class	http://purl.obolibrary.org/obo/NCBITaxon_10239			
t-statistic	STATO_0000176	Class	http://purl.obolibrary.org/obo/STATO_0000176			
Pearson's Chi square test of goodness of fit	STATO_0000309	Class	http://purl.obolibrary.org/obo/STATO_0000309			
temporal interpretation	RO_0001900	AnnotationProperty	http://purl.obolibrary.org/obo/RO_0001900			
model error term	STATO_0000470	Class	http://purl.obolibrary.org/obo/STATO_0000470			
k-means clustering	OBI_0200041	Class	http://purl.obolibrary.org/obo/OBI_0200041			
kurtosis	STATO_0000178	Class	http://purl.obolibrary.org/obo/STATO_0000178			
sampling variance	STATO_0000650	Class	http://purl.obolibrary.org/obo/STATO_0000650			
located in	RO_0001025	ObjectProperty	http://purl.obolibrary.org/obo/RO_0001025			
environment control function	OBI_0000401	Class	http://purl.obolibrary.org/obo/OBI_0000401			
is_supported_by_data	OBI_0000124	ObjectProperty	http://purl.obolibrary.org/obo/OBI_0000124			
observation design	OBI_0300311	Class	http://purl.obolibrary.org/obo/OBI_0300311			
microarray	OBI_0400147	Class	http://purl.obolibrary.org/obo/OBI_0400147			
target of material addition	OBI_1110109	Class	http://purl.obolibrary.org/obo/OBI_1110109			
defaultLanguage	defaultLanguage	AnnotationProperty	http://protege.stanford.edu/plugins/owl/protege#defaultLanguage			
uncurated	IAO_0000124	Individual	http://purl.obolibrary.org/obo/IAO_0000124			
realizable entity	BFO_0000017	Class	http://purl.obolibrary.org/obo/BFO_0000017			
measurand role	OBI_0002444	Class	http://purl.obolibrary.org/obo/OBI_0002444			
meta analysis	STATO_0000155	Class	http://purl.obolibrary.org/obo/STATO_0000155			
median time-to-event	STATO_0000659	Class	http://purl.obolibrary.org/obo/STATO_0000659			
heritability	STATO_0000544	Class	http://purl.obolibrary.org/obo/STATO_0000544			
contrast	STATO_0000290	Class	http://purl.obolibrary.org/obo/STATO_0000290			
hazard rate	STATO_0000671	Class	http://purl.obolibrary.org/obo/STATO_0000671			
definition source	IAO_0000119	AnnotationProperty	http://purl.obolibrary.org/obo/IAO_0000119			
manhattan plot for gwas	STATO_0000256	Class	http://purl.obolibrary.org/obo/STATO_0000256			
bean plot	STATO_0000120	Class	http://purl.obolibrary.org/obo/STATO_0000120			
objective_achieved_by	OBI_0000833	ObjectProperty	http://purl.obolibrary.org/obo/OBI_0000833			
sphericity test	STATO_0000131	Class	http://purl.obolibrary.org/obo/STATO_0000131			
statistical sample	STATO_0000651	Class	http://purl.obolibrary.org/obo/STATO_0000651			
RNA extraction	OBI_0666666	Class	http://purl.obolibrary.org/obo/OBI_0666666			
stratum population	STATO_0000216	Class	http://purl.obolibrary.org/obo/STATO_0000216			
heterogeneous first-order autoregressive covariance structure	STATO_0000366	Class	http://purl.obolibrary.org/obo/STATO_0000366			
log normal distribution	STATO_0000438	Class	http://purl.obolibrary.org/obo/STATO_0000438			
degree of freedom approximation	STATO_0000472	Class	http://purl.obolibrary.org/obo/STATO_0000472			
allele information	OBI_0001352	Class	http://purl.obolibrary.org/obo/OBI_0001352			
assess statistical evidence	STATO_0000116	Class	http://purl.obolibrary.org/obo/STATO_0000116			
studentized range distribution	STATO_0000023	Class	http://purl.obolibrary.org/obo/STATO_0000023			
selectivity ratio	STATO_0000570	Class	http://purl.obolibrary.org/obo/STATO_0000570			
excitation function	OBI_0000374	Class	http://purl.obolibrary.org/obo/OBI_0000374			
loadings	STATO_0000568	Class	http://purl.obolibrary.org/obo/STATO_0000568			
two-way ANOVA	STATO_0000045	Class	http://purl.obolibrary.org/obo/STATO_0000045			
Wilk's Lambda	STATO_0000450	Class	http://purl.obolibrary.org/obo/STATO_0000450			
spatial exponential anisotropic covariance structure	STATO_0000353	Class	http://purl.obolibrary.org/obo/STATO_0000353			
matched pairs design	OBI_0500005	Class	http://purl.obolibrary.org/obo/OBI_0500005			
transcription profiling assay	OBI_0000424	Class	http://purl.obolibrary.org/obo/OBI_0000424			
genetic population background information	OBI_0001225	Class	http://purl.obolibrary.org/obo/OBI_0001225			
design matrix	STATO_0000289	Class	http://purl.obolibrary.org/obo/STATO_0000289			
unstructured covariance structure	STATO_0000405	Class	http://purl.obolibrary.org/obo/STATO_0000405			
date	date	Entity	http://www.w3.org/2001/XMLSchema#date			
heterogeneous Toeplitz covariance structure	STATO_0000355	Class	http://purl.obolibrary.org/obo/STATO_0000355			
number needed to harm	STATO_0000638	Class	http://purl.obolibrary.org/obo/STATO_0000638			
estimate of	STATO_0000403	ObjectProperty	http://purl.obolibrary.org/obo/STATO_0000403			
number of orthogonal components	STATO_0000556	Class	http://purl.obolibrary.org/obo/STATO_0000556			
TPM-transcript per million	STATO_0000589	Class	http://purl.obolibrary.org/obo/STATO_0000589			
GO:molecular_function	GO_0003674	Class	http://purl.obolibrary.org/obo/GO_0003674			
slope	STATO_0000656	Class	http://purl.obolibrary.org/obo/STATO_0000656			
mortality	STATO_0000414	Class	http://purl.obolibrary.org/obo/STATO_0000414			
peptide	CHEBI_16670	Class	http://purl.obolibrary.org/obo/CHEBI_16670			
categorical variable	STATO_0000252	Class	http://purl.obolibrary.org/obo/STATO_0000252			
minimum possible value	STATO_0000667	Class	http://purl.obolibrary.org/obo/STATO_0000667			
model random effect term	STATO_0000467	Class	http://purl.obolibrary.org/obo/STATO_0000467			
probability distribution location parameter	STATO_0000500	Class	http://purl.obolibrary.org/obo/STATO_0000500			
protein complex	GO_0043234	Class	http://purl.obolibrary.org/obo/GO_0043234			
strictly standardized mean difference	STATO_0000135	Class	http://purl.obolibrary.org/obo/STATO_0000135			
has time stamp	IAO_0000581	ObjectProperty	http://purl.obolibrary.org/obo/IAO_0000581			
odds ratio	STATO_0000182	Class	http://purl.obolibrary.org/obo/STATO_0000182			
declares	STATO_0000001	ObjectProperty	http://purl.obolibrary.org/obo/STATO_0000001			
preferred mathematical notation	STATO_0000404	AnnotationProperty	http://purl.obolibrary.org/obo/STATO_0000404			
Cochran's Q statistic	STATO_0000419	Class	http://purl.obolibrary.org/obo/STATO_0000419			
Brown Forsythe test	STATO_0000080	Class	http://purl.obolibrary.org/obo/STATO_0000080			
group assignment based on blocking variable specification	STATO_0000223	Class	http://purl.obolibrary.org/obo/STATO_0000223			
allele frequency	STATO_0000254	Class	http://purl.obolibrary.org/obo/STATO_0000254			
editor note	IAO_0000116	AnnotationProperty	http://purl.obolibrary.org/obo/IAO_0000116			
Date	date	AnnotationProperty	http://purl.org/dc/elements/1.1/date			"A date associated with an event in the life cycle of the
         resource."
I-squared	STATO_0000420	Class	http://purl.obolibrary.org/obo/STATO_0000420			
signal to noise ratio	STATO_0000050	Class	http://purl.obolibrary.org/obo/STATO_0000050			
Barnard's test	STATO_0000310	Class	http://purl.obolibrary.org/obo/STATO_0000310			
area under the receiver operator characteristic curve	STATO_0000608	Class	http://purl.obolibrary.org/obo/STATO_0000608			
harmonic mean	STATO_0000397	Class	http://purl.obolibrary.org/obo/STATO_0000397			
evaluant role	OBI_0000067	Class	http://purl.obolibrary.org/obo/OBI_0000067			
Breslow-Day test for homogeneity of odds ratio	STATO_0000130	Class	http://purl.obolibrary.org/obo/STATO_0000130			
measurement unit label	IAO_0000003	Class	http://purl.obolibrary.org/obo/IAO_0000003			
count difference	STATO_0000616	Class	http://purl.obolibrary.org/obo/STATO_0000616			
maintaining cell culture	OBI_0600024	Class	http://purl.obolibrary.org/obo/OBI_0600024			
Euteleostomi	NCBITaxon_117571	Class	http://purl.obolibrary.org/obo/NCBITaxon_117571			
study design execution	OBI_0000471	Class	http://purl.obolibrary.org/obo/OBI_0000471			
credible interval	STATO_0000455	Class	http://purl.obolibrary.org/obo/STATO_0000455			
cultured cell population	OBI_0100060	Class	http://purl.obolibrary.org/obo/OBI_0100060			The extent of a 'cultured cell population' is restricted only in that all cell members must share a propagation history (ie be derived through a common lineage of passages from an initial culture). In being defined in this way, this class can be used to refer to the populations that researchers actually use in the practice of science - ie are the inputs to culturing, experimentation, and sharing. The cells in such populations will be a relatively uniform population as they have experienced similar selective pressures due to their continuous co-propagation. And this population will also have a single passage number, again owing to their common passaging history. Cultured cell populations represent only a collection of cells (ie do not include media, culture dishes, etc), and include populations of cultured unicellular organisms or cultured multicellular organism cells. They can exist under active culture, stored in a quiescent state for future use, or applied experimentally.
information content entity	IAO_0000030	Class	http://purl.obolibrary.org/obo/IAO_0000030			
diagnostic yield	STATO_0000621	Class	http://purl.obolibrary.org/obo/STATO_0000621			
number density	STATO_0000676	Class	http://purl.obolibrary.org/obo/STATO_0000676			
has curation status	IAO_0000114	AnnotationProperty	http://purl.obolibrary.org/obo/IAO_0000114			
quadratic mean	STATO_0000400	Class	http://purl.obolibrary.org/obo/STATO_0000400			
multiway ANOVA	STATO_0000048	Class	http://purl.obolibrary.org/obo/STATO_0000048			
flow cytometer	OBI_0400044	Class	http://purl.obolibrary.org/obo/OBI_0400044			
alpha investing procedure	STATO_0000604	Class	http://purl.obolibrary.org/obo/STATO_0000604			
two dimensional cartesian coordinate system	STATO_0000013	Class	http://purl.obolibrary.org/obo/STATO_0000013			
absolute difference	STATO_0000614	Class	http://purl.obolibrary.org/obo/STATO_0000614			
Pareto type-I probability distribution	STATO_0000392	Class	http://purl.obolibrary.org/obo/STATO_0000392			
one dimensional cartesian coordinate system	STATO_0000022	Class	http://purl.obolibrary.org/obo/STATO_0000022			
50% confidence interval	STATO_0000214	Class	http://purl.obolibrary.org/obo/STATO_0000214			
geometric distribution	STATO_0000145	Class	http://purl.obolibrary.org/obo/STATO_0000145			
Chi-Squared statistic	STATO_0000030	Class	http://purl.obolibrary.org/obo/STATO_0000030			
has numerator	STATO_0000101	ObjectProperty	http://purl.obolibrary.org/obo/STATO_0000101			
Cochran-Mantel-Haenzel test for repeated tests of independence	STATO_0000074	Class	http://purl.obolibrary.org/obo/STATO_0000074			
investigation	OBI_0000066	Class	http://purl.obolibrary.org/obo/OBI_0000066			
Cleveland dot plot	STATO_0000066	Class	http://purl.obolibrary.org/obo/STATO_0000066			
organization	OBI_0000245	Class	http://purl.obolibrary.org/obo/OBI_0000245			
genomic estimated breeding value	STATO_0000542	Class	http://purl.obolibrary.org/obo/STATO_0000542			
pairing rule	STATO_0000278	Class	http://purl.obolibrary.org/obo/STATO_0000278			
hypothesis	STATO_0000065	Class	http://purl.obolibrary.org/obo/STATO_0000065			
scale estimator	STATO_0000437	Class	http://purl.obolibrary.org/obo/STATO_0000437			
weighted least squares estimation	STATO_0000371	Class	http://purl.obolibrary.org/obo/STATO_0000371			
dose	OBI_0000984	Class	http://purl.obolibrary.org/obo/OBI_0000984			
matrix	STATO_0000642	Class	http://purl.obolibrary.org/obo/STATO_0000642			
prevalence	STATO_0000412	Class	http://purl.obolibrary.org/obo/STATO_0000412			
additive genetic inheritance model	STATO_0000487	Class	http://purl.obolibrary.org/obo/STATO_0000487			
restricted randomization	STATO_0000446	Class	http://purl.obolibrary.org/obo/STATO_0000446			
data transformation	OBI_0200000	Class	http://purl.obolibrary.org/obo/OBI_0200000			
Dunn’s multiple comparison test	STATO_0000490	Class	http://purl.obolibrary.org/obo/STATO_0000490			
Pareto type-III probability distribution	STATO_0000394	Class	http://purl.obolibrary.org/obo/STATO_0000394			
fixed effect model	STATO_0000082	Class	http://purl.obolibrary.org/obo/STATO_0000082			
statistical model term testing	STATO_0000558	Class	http://purl.obolibrary.org/obo/STATO_0000558			
line intercept sampling	STATO_0000504	Class	http://purl.obolibrary.org/obo/STATO_0000504			
regression model	STATO_0000390	Class	http://purl.obolibrary.org/obo/STATO_0000390			
standard error of a contrast estimate	STATO_0000385	Class	http://purl.obolibrary.org/obo/STATO_0000385			
has associated axiom(nl)	IAO_0000601	AnnotationProperty	http://purl.obolibrary.org/obo/IAO_0000601			
sum contrast	STATO_0000308	Class	http://purl.obolibrary.org/obo/STATO_0000308			
biological feature identification objective	OBI_0000015	Class	http://purl.obolibrary.org/obo/OBI_0000015			
goodness of fit hypothesis	STATO_0000058	Class	http://purl.obolibrary.org/obo/STATO_0000058			
discrete probability distribution	STATO_0000117	Class	http://purl.obolibrary.org/obo/STATO_0000117			
estimated breeding value	STATO_0000485	Class	http://purl.obolibrary.org/obo/STATO_0000485			
measurement device	OBI_0000832	Class	http://purl.obolibrary.org/obo/OBI_0000832			
diagram	IAO_0000309	Class	http://purl.obolibrary.org/obo/IAO_0000309			
Benjamini and Hochberg false discovery rate correction method	OBI_0200036	Class	http://purl.obolibrary.org/obo/OBI_0200036			
convenience sampling	STATO_0000514	Class	http://purl.obolibrary.org/obo/STATO_0000514			
continuous probability distribution	STATO_0000067	Class	http://purl.obolibrary.org/obo/STATO_0000067			
minimax sampling	STATO_0000516	Class	http://purl.obolibrary.org/obo/STATO_0000516			
kernel mixture distribution	STATO_0000333	Class	http://purl.obolibrary.org/obo/STATO_0000333			
quadrat sampling	STATO_0000505	Class	http://purl.obolibrary.org/obo/STATO_0000505			
Description	description	AnnotationProperty	http://purl.org/dc/elements/1.1/description			An account of the content of the resource.
median difference	STATO_0000617	Class	http://purl.obolibrary.org/obo/STATO_0000617			
false negative rate	STATO_0000220	Class	http://purl.obolibrary.org/obo/STATO_0000220			
diagnostic odd ratio	STATO_0000679	Class	http://purl.obolibrary.org/obo/STATO_0000679			
one dimensional cartesian spatial coordinate datum	IAO_0000401	Class	http://purl.obolibrary.org/obo/IAO_0000401			
dot plot	IAO_0000037	Class	http://purl.obolibrary.org/obo/IAO_0000037			
quota sampling	STATO_0000510	Class	http://purl.obolibrary.org/obo/STATO_0000510			
absence of between group difference hypothesis	STATO_0000061	Class	http://purl.obolibrary.org/obo/STATO_0000061			
light source	OBI_0400065	Class	http://purl.obolibrary.org/obo/OBI_0400065			
group randomization	OBI_0302900	Class	http://purl.obolibrary.org/obo/OBI_0302900			
portioning objective	OBI_0000678	Class	http://purl.obolibrary.org/obo/OBI_0000678			
Benjamini and Yekutieli false discovery rate correction method	OBI_0200049	Class	http://purl.obolibrary.org/obo/OBI_0200049			
standardized mean difference	STATO_0000100	Class	http://purl.obolibrary.org/obo/STATO_0000100			
root-mean-square standardized effect	STATO_0000316	Class	http://purl.obolibrary.org/obo/STATO_0000316			
title	title	AnnotationProperty	http://purl.org/dc/elements/1.1/title			
Bayes A	STATO_0000483	Class	http://purl.obolibrary.org/obo/STATO_0000483			
Wilkinson dot plot	STATO_0000125	Class	http://purl.obolibrary.org/obo/STATO_0000125			
Bayesian information criterion	STATO_0000327	Class	http://purl.obolibrary.org/obo/STATO_0000327			
weighted arithmetic mean	STATO_0000398	Class	http://purl.obolibrary.org/obo/STATO_0000398			
deoxyribonucleic acid	CHEBI_16991	Class	http://purl.obolibrary.org/obo/CHEBI_16991			
has measurement value	IAO_0000004	DatatypeProperty	http://purl.obolibrary.org/obo/IAO_0000004			
study group population size	STATO_0000088	Class	http://purl.obolibrary.org/obo/STATO_0000088			
P matrix	STATO_0000496	Class	http://purl.obolibrary.org/obo/STATO_0000496			
partitioning objective	OBI_0200172	Class	http://purl.obolibrary.org/obo/OBI_0200172			
empirical measure	STATO_0000465	Class	http://purl.obolibrary.org/obo/STATO_0000465			
Pearson's correlation coefficient	STATO_0000280	Class	http://purl.obolibrary.org/obo/STATO_0000280			
probability distribution standard deviation	STATO_0000694	Class	http://purl.obolibrary.org/obo/STATO_0000694			
BFO OWL specification label	BFO_0000179	AnnotationProperty	http://purl.obolibrary.org/obo/BFO_0000179			
conditional specification	IAO_0000001	Class	http://purl.obolibrary.org/obo/IAO_0000001			
role of	RO_0000081	ObjectProperty	http://purl.obolibrary.org/obo/RO_0000081			
heat function	OBI_0000371	Class	http://purl.obolibrary.org/obo/OBI_0000371			
homogeneity test	STATO_0000697	Class	http://purl.obolibrary.org/obo/STATO_0000697			
biplot	STATO_0000563	Class	http://purl.obolibrary.org/obo/STATO_0000563			
Tukey HSD for Post-Hoc Analysis	STATO_0000187	Class	http://purl.obolibrary.org/obo/STATO_0000187			
sign test	STATO_0000644	Class	http://purl.obolibrary.org/obo/STATO_0000644			
Holm-Bonferroni family-wise error rate correction method	OBI_0200066	Class	http://purl.obolibrary.org/obo/OBI_0200066			
fold change	STATO_0000169	Class	http://purl.obolibrary.org/obo/STATO_0000169			
