LABEL	LOCAL	TYPE	IRI	ALT_LABELS	SYNONYMS	COMMENT
N-Triples	format_3256	Class	http://edamontology.org/format_3256			N-Triples should not be confused with Notation 3 which is a superset of Turtle.
reasoned ontology module	IAO_8000013	Class	http://purl.obolibrary.org/obo/IAO_8000013			
has measurement unit label	PMD_0000020	ObjectProperty	https://w3id.org/pmd/co/PMD_0000020			
Nature constant	PMD_0020098	Class	https://w3id.org/pmd/co/PMD_0020098			
history	BFO_0000182	Class	http://purl.obolibrary.org/obo/BFO_0000182			
editors ontology module	IAO_8000002	Class	http://purl.obolibrary.org/obo/IAO_8000002			
added value textual entity	MWO_0001104	Class	http://purls.helmholtz-metadaten.de/mwo/MWO_0001104			An added value textual entity is a textual entity that describes the achievements, benefits, or additional value generated by a project, service, or initiative, highlighting its impact, improvements, or contributions.
Angelika Gedsun	0000-0002-1141-7704	Entity	https://orcid.org/0000-0002-1141-7704			
out of scope	OMO_0001000	Individual	http://purl.obolibrary.org/obo/OMO_0001000			
term split	IAO_0000229	Individual	http://purl.obolibrary.org/obo/IAO_0000229			
document title	IAO_0000305	Class	http://purl.obolibrary.org/obo/IAO_0000305			
report	NFDI_0000029	Class	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000029			A document that conveys information, data, or findings, typically structured in a formal or semi-formal manner, to communicate the results of an analysis, investigation, observation, or activity.
postal address	IAO_0000422	Class	http://purl.obolibrary.org/obo/IAO_0000422			
matwerk project	MWO_0001002	Class	http://purls.helmholtz-metadaten.de/mwo/MWO_0001002			A MatWerk project is a project within the NFDI MatWerk consortium that involves coordinated research, development, or infrastructure activities aimed at advancing materials science and engineering through data-driven methodologies and digitalization.
zero-dimensional spatial region	BFO_0000018	Class	http://purl.obolibrary.org/obo/BFO_0000018			
ROR identifier	NFDI_0001013	Class	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0001013			ROR (Research Organization Registry) is a global, open, and community-driven registry of research organizations. It provides unique identifiers for institutions involved in research, enabling better data integration, disambiguation, and interoperability across scholarly communication systems.
term tracker item	IAO_0000233	AnnotationProperty	http://purl.obolibrary.org/obo/IAO_0000233			The 'tracker item' can associate a tracker with a specific ontology term.
place	NFDI_0000005	Class	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000005			A site that refers to geographical locations, such as cities, countries, landmarks, and natural environments.
seminar	NFDI_0010025	Class	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0010025			An event where a small group of participants discuss a specific topic in depth, often involving presentations and interactive discussions.
PD. Dr. habil.	NFDI_0001085	Individual	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0001085			Privatdozent with Habilitation (higher academic qualification in Germany)
has location	NFDI_0000144	ObjectProperty	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000144			The property is a relationship between a thing and a place its located at.
has measurement unit label	MWO_0001119	ObjectProperty	http://purls.helmholtz-metadaten.de/mwo/MWO_0001119			The property is a relation between an entity and a measurement unit label.
contributor role	NFDI_0000118	Class	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000118			A role inherent in an agent that provides input, resources, or effort to support or enhance a project, work, or process.
has technology	NFDI_0000216	ObjectProperty	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000216			The property is a relationship between a resource and a technology it uses.
nfdi matwerk consortium	MWO_0001022	Class	http://purls.helmholtz-metadaten.de/mwo/MWO_0001022			NFDI-MatWerk will focus on the research areas of materials science and materials engineering. The key challenges in these fields are the digital mapping of materials and their process and loading parameters. This process touches core aspects of scientific ways of working starting with scientific exchange, data handling and the resulting technological possibilities. The digital transformation of materials science and materials engineering is an opportunity to promote, structure and optimize this exchange - provided that transparent communication standards are created. This fundamental change is therefore being tackled in a joint effort by the consortium and the specialist community.
physic	NFDI_0010010	Class	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0010010			An academic discipline that explores the fundamental principles governing the behavior of matter, energy, and the forces of nature. Physics seeks to understand the laws of the universe, from subatomic particles to cosmic phenomena, through experimentation, observation, and mathematical modeling.
realizable entity	BFO_0000017	Class	http://purl.obolibrary.org/obo/BFO_0000017			
fiat surface	BFO_0000146	Class	http://purl.obolibrary.org/obo/BFO_0000146			
OWL format	format_2197	Class	http://edamontology.org/format_2197			
ontology	NFDI_0000023	Class	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000023			An (nfdi) ontology is a data item that coherently represents all components of an ontology, including its versions, variants, modules and other associated artifacts. It is typically denoted by a name and/or an acronym, which is the term we use to communicate about it.
preferredNamespacePrefix	preferredNamespacePrefix	AnnotationProperty	http://purl.org/vocab/vann/preferredNamespacePrefix			
creator	creator	AnnotationProperty	http://purl.org/dc/terms/creator			
Behavioral Material Property	PMD_0000005	Class	https://w3id.org/pmd/co/PMD_0000005			"Technical materials are complex object aggregates. The properties that are determined for those object aggregates are intrinsically associated with the methodologies employed in the measurement process. This is in contrast to typical 'physical' properties, which like e.g. mass that can be determined to high accuracy independently of the measurement process. 
As a consequence, the behavoiral material properties in the ontology are differeciated according to their measurement method, e.g. Brinell hardness and Vickers hardness are different types of indentation hardness rather than different measures/quantification (GDC) of the materials property 'indentation hardness'.
 The 'unit idenifieres' of such properties (e.g. ""HV1"", ""HV10"", ""HBW"") are strictly speaking not units but rather references to the measurement methodology used to determine a numeric value that quantifies the property."
family name	IAO_0020017	Class	http://purl.obolibrary.org/obo/IAO_0020017			
BFO_0000179	BFO_0000179	AnnotationProperty	http://purl.obolibrary.org/obo/BFO_0000179			
project proposal	NFDI_0001004	Class	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0001004			A project proposal is a detailed document that outlines the objectives, scope, requirements, and deliverables of a project. It serves as a blueprint for all stakeholders, ensuring everyone understands what needs to be accomplished.
project funding	NFDI_0001090	Individual	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0001090			Project Funding is a funding specification that defines the financial mechanisms, grants, and investment strategies used to support specific research, development, or innovation projects.
object aggregate	BFO_0000027	Class	http://purl.obolibrary.org/obo/BFO_0000027			
is concretized by	BFO_0000058	ObjectProperty	http://purl.obolibrary.org/obo/BFO_0000058			
Material	PMD_0000000	Class	https://w3id.org/pmd/co/PMD_0000000	Portion of Material		Instances of Portions Of Matter whose shape is relevant for their dispostion to participate in a Manufacturing Process may be SemiFinishedProdcuts.
expert discussion	MWO_0001000	Class	http://purls.helmholtz-metadaten.de/mwo/MWO_0001000			An event that involves a focused exchange of knowledge, opinions, and insights among specialists in a particular field to address complex topics, evaluate research findings, or explore emerging trends.
abbreviation textual entity	IAO_0000605	Class	http://purl.obolibrary.org/obo/IAO_0000605			
Etienne Posthumus	E3095	Entity	https://nfdi4culture.de/id/E3095			
simulation dataset	MWO_0001057	Class	http://purls.helmholtz-metadaten.de/mwo/MWO_0001057			A Simulation Dataset is a dataset that contains data generated from computational models, numerical simulations, or digital twin environments to predict material behaviors, properties, and interactions.
has measurement datum	MWO_0001116	ObjectProperty	http://purls.helmholtz-metadaten.de/mwo/MWO_0001116			The property is a relation between an entity and a measurement datum.
fiat line	BFO_0000142	Class	http://purl.obolibrary.org/obo/BFO_0000142			
dataset creation process	NFDI_0010031	Class	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0010031			A data handling process involving the organization and structuring of data into datasets for easier access, analysis, and sharing.
experimental dataset	MWO_0001058	Class	http://purls.helmholtz-metadaten.de/mwo/MWO_0001058			An Experimental Dataset is a dataset that contains measured or observed data collected from laboratory experiments, physical tests, or scientific investigations.
Ebrahim Norouzi	0000-0002-2691-6995	Entity	https://orcid.org/0000-0002-2691-6995			
geoscience	NFDI_0010012	Class	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0010012			An academic discipline that focuses on the study of the Earth’s structure, processes, and materials, including the atmosphere, oceans, and landforms. Geoscience encompasses fields such as geology, meteorology, and environmental science to understand Earth’s history, natural resources, and natural hazards.
named class expression	IAO_0000421	Individual	http://purl.obolibrary.org/obo/IAO_0000421			
co developing process	MWO_0001032	Class	http://purls.helmholtz-metadaten.de/mwo/MWO_0001032			A developing process that involves the collaborative creation, adaptation, or refinement of an entity, requiring the active participation of at least two agents, leading to shared outcomes.
process boundary	BFO_0000035	Class	http://purl.obolibrary.org/obo/BFO_0000035			
agent	NFDI_0000102	Class	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000102			An independent continuant that acts autonomously and is entrusted with the authority to represent, negotiate, or act on behalf of another agent.
internal access	NFDI_0001076	Individual	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0001076			Internal Access is an information access specification that defines policies and mechanisms restricting access to information exclusively within an organization, institution, or research group.
academic title	NFDI_0001040	Class	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0001040			An academic title is an identifier that denotes an individual’s academic rank, qualification, or honorary designation within educational and research institutions.
ISIL identifier	NFDI_0001014	Class	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0001014			ISIL (International Standard Identifier for Libraries and Related Organizations) is a globally recognized identifier system used to uniquely identify libraries, archives, museums, and other cultural institutions. It facilitates resource sharing, cataloging, and data exchange across institutions and countries.
Bravais Lattice Orthorhombic Base-centered	PMD_0020010	Individual	https://w3id.org/pmd/co/PMD_0020010			
Austenite	PMD_0020097	Individual	https://w3id.org/pmd/co/PMD_0020097			
file data item	NFDI_0000027	Class	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000027			A file data item is a data item that represents a file stored on a hard drive. It might also include essential attributes like its name, location, download URL, size, type, and timestamps for creation, modification, and access. It might also capture permissions and ownership details to control how the file can be accessed or modified.
digital object identifier	NFDI_0001037	Class	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0001037			A Digital Object Identifier (DOI) is a centrally registered identifier that provides a unique, persistent reference to digital objects such as publications, datasets, and software, ensuring reliable access and citation.
workflow	NFDI_0000021	Class	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000021			A plan that specifies a sequence of tasks, processes, or operations, often involving multiple agents, tools, or systems, to achieve a specific goal or produce a desired outcome.
birth date	NFDI_0000105	DatatypeProperty	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000105			The property refers to the date on which a person was born.
laboratory	MWO_0001031	Class	http://purls.helmholtz-metadaten.de/mwo/MWO_0001031			A place that provides a controlled environment equipped with specialized instruments and facilities for conducting scientific research, experiments, measurements, and testing across various disciplines.
temporal region	BFO_0000008	Class	http://purl.obolibrary.org/obo/BFO_0000008			
failed exploratory term	IAO_0000103	Individual	http://purl.obolibrary.org/obo/IAO_0000103			
has contributor	NFDI_0000116	ObjectProperty	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000116			The property related something to a person or an organization responsible for making contributions to that.
caption	IAO_0000304	Class	http://purl.obolibrary.org/obo/IAO_0000304			
realizes	BFO_0000055	ObjectProperty	http://purl.obolibrary.org/obo/BFO_0000055			
license	NFDI_0000141	Class	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000141			An information content entity that refers to a legal instrument (usually by way of contract law, with or without printed material) governing the use or redistribution of the resource containing the licence.
has subsidiary organization	NFDI_0000213	ObjectProperty	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000213			The property represents a subsidiary relationship between organizations, where the subject organization owns, controls, or otherwise has a significant influence over the object organization
software of	NFDI_0000200	ObjectProperty	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000200			"inverse of  property ""has sofware"""
one-dimensional temporal region	BFO_0000038	Class	http://purl.obolibrary.org/obo/BFO_0000038			
status	status	AnnotationProperty	http://purl.org/ontology/bibo/status			
title	NFDI_0001019	Class	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0001019			A textual entity that denotes some resource.
main release ontology module	IAO_8000003	Class	http://purl.obolibrary.org/obo/IAO_8000003			
dataset	NFDI_0000009	Class	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000009			An information content entity that refers to a structured collection of data, organized typically for a specific goal such as analysis, research, or reference. Dataset is structured information about a resource provided by an organization or a person.
has media type	NFDI_0000146	ObjectProperty	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000146			The property relates a resource to its data format.
has first instant	BFO_0000222	ObjectProperty	http://purl.obolibrary.org/obo/BFO_0000222			
file format of	NFDI_0000133	ObjectProperty	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000133			"inverse of  property ""has file format"""
funding organization role	NFDI_0000139	Class	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000139			A role inherent in an organization that is realized when the organization serves as a funder to endevaours, e.g. projects.
OWL/XML	format_3262	Class	http://edamontology.org/format_3262		OWL	
parenting	MWO_0001010	Class	http://purls.helmholtz-metadaten.de/mwo/MWO_0001010			Partnering is a collaboration process in which two or more entities form a structured partnership to achieve specific research, business, or development goals.
written name	IAO_0000590	Class	http://purl.obolibrary.org/obo/IAO_0000590			
has realization	BFO_0000054	ObjectProperty	http://purl.obolibrary.org/obo/BFO_0000054	realized in		
contributor	NFDI_0000231	Class	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000231			An agent that contributes knowledge, skills, or resources to a project, task, or initiative, actively aiding in its completion or success.
SubsetProperty	SubsetProperty	AnnotationProperty	http://www.geneontology.org/formats/oboInOwl#SubsetProperty			
plan	NFDI_0000011	Class	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000011			A realizable entity that represents a structured set of intended actions or steps designed to achieve specific objectives or outcomes.
to be replaced with external ontology term	IAO_0000423	Individual	http://purl.obolibrary.org/obo/IAO_0000423			
software script	NFDI_0010041	Class	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0010041			A software script is software whose instructions can be executed using a software interpreter.
hasNarrowSynonym	hasNarrowSynonym	AnnotationProperty	http://www.geneontology.org/formats/oboInOwl#hasNarrowSynonym			
comment textual entity	NFDI_0001036	Class	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0001036			A comment textual entity is a textual entity that provides supplimentary information, feedback, opinions, clarifications, or annotations related to a specific subject.
contact point	NFDI_0001005	Class	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0001005			An agent that serves as a designated interface for communication, facilitating the exchange of information, support, or services between individuals, organizations, or systems.
precedes	BFO_0000063	ObjectProperty	http://purl.obolibrary.org/obo/BFO_0000063			
continuant part of	BFO_0000176	ObjectProperty	http://purl.obolibrary.org/obo/BFO_0000176			
date	date	Entity	http://www.w3.org/2001/XMLSchema#date			
Aggregate state solid	PMD_0020117	Individual	https://w3id.org/pmd/co/PMD_0020117			
data format specification	IAO_0000098	Class	http://purl.obolibrary.org/obo/IAO_0000098			
hasExactSynonym	hasExactSynonym	AnnotationProperty	http://www.geneontology.org/formats/oboInOwl#hasExactSynonym			
journal article	MWO_0001059	Class	http://purls.helmholtz-metadaten.de/mwo/MWO_0001059			A Journal Article is a peer-reviewed scholarly publication that presents original research, review studies, or theoretical discussions, typically published in academic journals.
Notation3	format_3257	Class	http://edamontology.org/format_3257	N3	N3	
lecture	NFDI_0010022	Class	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0010022			An event where a subject matter expert delivers a formal presentation to inform or educate an audience about a specific topic.
RDF/XML	format_3261	Class	http://edamontology.org/format_3261			RDF/XML is a serialisation syntax for OWL DL, but not for OWL Full.
centrally registered identifier	IAO_0000578	Class	http://purl.obolibrary.org/obo/IAO_0000578			
has curation status	IAO_0000114	AnnotationProperty	http://purl.obolibrary.org/obo/IAO_0000114			
has applicant organization	MWO_0001114	ObjectProperty	http://purls.helmholtz-metadaten.de/mwo/MWO_0001114			The property relates a project to the organization that applied for that
city	NFDI_0000106	Class	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000106			A place that refers to a densely populated urban area.
hackathon	NFDI_0010021	Class	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0010021			An event where participants collaborate intensively over a short period to develop technological solutions, such as software or hardware projects.
materials microstructural	MWO_0001048	Class	http://purls.helmholtz-metadaten.de/mwo/MWO_0001048			Materials Microstructural is a sub-discipline of Material Science that studies the internal structure of materials at micro- and nano-scales, including grains, phases, and defects.
has associated axiom(nl)	IAO_0000601	AnnotationProperty	http://purl.obolibrary.org/obo/IAO_0000601			
metadata incomplete	IAO_0000123	Individual	http://purl.obolibrary.org/obo/IAO_0000123			
is subject of	NFDI_0000226	ObjectProperty	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000226			inverse of the relation 'is about'
active status	NFDI_0001070	Individual	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0001070			Active Status is a status specification that indicates an entity, process, or project is currently operational, ongoing, or in execution.
programming language	IAO_0000025	Class	http://purl.obolibrary.org/obo/IAO_0000025			
software application	NFDI_0000218	Class	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000218			Software that can be downloaded and executed locally on the users' hardware.
specifies value of	PMD_0060001	ObjectProperty	https://w3id.org/pmd/co/PMD_0060001			
inheres in	BFO_0000197	ObjectProperty	http://purl.obolibrary.org/obo/BFO_0000197			
placeholder removed	IAO_0000226	Individual	http://purl.obolibrary.org/obo/IAO_0000226			
spatial region	BFO_0000006	Class	http://purl.obolibrary.org/obo/BFO_0000006			
data visualization process	NFDI_0010038	Class	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0010038			A data handling process where data is represented visually through charts, graphs, or other formats to aid in understanding and decision-making.
standard	NFDI_0000206	Class	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000206			A specification that establishes a set of guidelines, criteria, or norms recognized and adopted by internationational community.
spatially projects onto	BFO_0000216	ObjectProperty	http://purl.obolibrary.org/obo/BFO_0000216			
centrally registered identifier symbol	IAO_0000577	Class	http://purl.obolibrary.org/obo/IAO_0000577			
related work textual entity	IAO_0000640	Class	http://purl.obolibrary.org/obo/IAO_0000640			
terms merged	IAO_0000227	Individual	http://purl.obolibrary.org/obo/IAO_0000227			
license	license	AnnotationProperty	http://purl.org/dc/terms/license			
has data set	NFDI_0000125	ObjectProperty	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000125			The property is a relation between a resource and a data set.
cancelled status	NFDI_0001071	Individual	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0001071			Cancelled Status is a status specification that indicates an entity, process, or project has been terminated before reaching completion due to internal or external factors.
idspace	idspace	AnnotationProperty	http://purl.obolibrary.org/obo/idspace			
data analysis software	NFDI_0001044	Class	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0001044			Data Analysis Software is a subclass of Software designed to process, visualize, and interpret structured and unstructured data using statistical, machine learning, and computational techniques.
Dr.-Ing.	NFDI_0001073	Individual	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0001073			Doctor of Engineering (German doctorate in engineering).
is_metadata_tag	is_metadata_tag	AnnotationProperty	http://purl.obolibrary.org/obo/is_metadata_tag			
symposium	NFDI_0010026	Class	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0010026			An event where researchers and experts present and discuss their work, often centered around a specific theme or area of study.
reference dataset	MWO_0001056	Class	http://purls.helmholtz-metadaten.de/mwo/MWO_0001056			A Reference Dataset is a dataset that serves as a benchmark or standardized collection of data used for validation, comparison, and reproducibility in scientific research and engineering applications.
agriculture	NFDI_0010006	Class	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0010006			An academic discipline that focuses on the science, practice, and business of cultivating plants, raising animals, and producing food, fiber, and other products. Agriculture involves the study of soil management, crop production, livestock care, and sustainable farming practices to ensure food security and environmental sustainability.
Bravais Lattice Orthorombic Primitive	PMD_0020009	Individual	https://w3id.org/pmd/co/PMD_0020009			
label	label	AnnotationProperty	http://www.w3.org/2000/01/rdf-schema#label			
has continuant part	BFO_0000178	ObjectProperty	http://purl.obolibrary.org/obo/BFO_0000178			
service product role	NFDI_0000228	Class	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000228			Role of an immaterial entity that facilitates the delivery or support of a service product, ensuring its proper execution and value realization.
data cleaning process	NFDI_0010034	Class	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0010034			A data handling process where incorrect, incomplete, or irrelevant data is identified and corrected or removed to improve the quality of the dataset.
organizational funding	NFDI_0001081	Individual	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0001081			Organizational Funding is a funding specification that defines the financial structures, budgets, and resource allocation strategies for sustaining the operations of an organization or institution.
software library	NFDI_0000140	Class	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000140			Collection of pre-implemented functions for a specific task that can be accessed via a well-defined interface.
chemistry	NFDI_0010008	Class	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0010008			An academic discipline that studies the composition, structure, properties, and reactions of matter. Chemistry focuses on understanding how substances interact, transform, and combine to form new materials, playing a crucial role in fields such as medicine, energy, and environmental science.
datum label	IAO_0000009	Class	http://purl.obolibrary.org/obo/IAO_0000009			
Bravais Lattice Orthorhombic Face-centered	PMD_0020012	Individual	https://w3id.org/pmd/co/PMD_0020012			
has part	BFO_0000051	ObjectProperty	http://purl.obolibrary.org/obo/BFO_0000051			
adapts	MWO_0001139	ObjectProperty	http://purls.helmholtz-metadaten.de/mwo/MWO_0001139			"inverse of property ""adapted by"""
identifier	identifier	AnnotationProperty	http://purl.org/dc/elements/1.1/identifier			
Bravais Lattice Triclinic Primitve	PMD_0020006	Individual	https://w3id.org/pmd/co/PMD_0020006			
process	BFO_0000015	Class	http://purl.obolibrary.org/obo/BFO_0000015	event		
defined class	IAO_0000420	Individual	http://purl.obolibrary.org/obo/IAO_0000420			
Aggregate state supercritical fluid	PMD_0020122	Individual	https://w3id.org/pmd/co/PMD_0020122			
ontology namespace	NFDI_0001022	Class	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0001022			A namespace refers to a distinct, unique identifier that is used to distinguish concepts and entities within an ontology from those in other ontologies or systems. It's typically represented as a URL or URI (Uniform Resource Identifier) and ensures that each element within the ontology has a globally unique reference.
patent	NFDI_0000025	Class	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000025			A document that has been accepted by a patent authority
Said Fathalla	0000-0002-2818-5890	Entity	https://orcid.org/0000-0002-2818-5890			
project	NFDI_0000002	Class	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000002			A process of a scientific or business endeavor that aims to conclude an investigation or to answer a research question.
joint efforting	MWO_0001007	Class	http://purls.helmholtz-metadaten.de/mwo/MWO_0001007			Joint Efforting is a collaboration process in which multiple entities combine efforts, knowledge, or labor toward a common goal, often in research, policy-making, or community initiatives.
creator of	NFDI_0001028	ObjectProperty	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0001028			"inverse of property ""has creator"""
operating system	NFDI_0001047	Class	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0001047			An Operating System (OS) is a software system that manages computer hardware and software resources and provides common services for computer programs. It acts as an intermediary between users and the computer hardware, enabling the execution of application programs.
applicant organization of	MWO_0001115	ObjectProperty	http://purls.helmholtz-metadaten.de/mwo/MWO_0001115			"inverse of property ""has applicant organization"""
collaboration partner role	NFDI_0001059	Class	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0001059			A role inherent in an agent that is realized when engageing in cooperative work with another individual or organization toward a shared goal, such as research, development, or business initiatives.
Jörg Waitelonis	0000-0001-7192-7143	Entity	https://orcid.org/0000-0001-7192-7143			
theoretical computer science	NFDI_0001064	Class	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0001064			Theoretical Computer Science is a sub-discipline of Computer Science that focuses on mathematical models of computation, computational complexity, and algorithmic problem-solving
simulation software	NFDI_0001048	Class	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0001048			Simulation Software is a subclass of Software that facilitates the modeling and numerical simulation of physical, chemical, or computational systems to study behaviors, interactions, and performance under different conditions
consortium	NFDI_0000006	Class	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000006			An organisation that consists of multiple independent groups and individuals, who join together to collaborate on a specific goal.
postal code	NFDI_0001041	Class	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0001041			An identifier that denotes some postal delivery route, some aggregate of postal delivery routes or a geographical region and was created for the purpose of sorting and delivering mail.
