LABEL	LOCAL	TYPE	IRI	ALT_LABELS	SYNONYMS	COMMENT
DimensionOne	EMMO_3227b821_26a5_4c7c_9c01_5c24483e0bd0	Class	http://emmo.info/emmo#EMMO_3227b821_26a5_4c7c_9c01_5c24483e0bd0			
Subjective	EMMO_251cfb4f_5c75_4778_91ed_6c8395212fd8	Class	http://emmo.info/emmo#EMMO_251cfb4f_5c75_4778_91ed_6c8395212fd8			"The word subjective applies to property intrisically subjective or non-well defined. In general, when an black-box-like procedure is used for the definition of the property.

This happens due to e.g. the complexity of the object, the lack of a underlying model for the representation of the object, the non-well specified meaning of the property symbols.

A 'SubjectiveProperty' cannot be used to univocally compare 'Object'-s.

e.g. you cannot evaluate the beauty of a person on objective basis."
Observer	EMMO_ea67caa5_2609_4e91_98ae_81103f2d5c25	Class	http://emmo.info/emmo#EMMO_ea67caa5_2609_4e91_98ae_81103f2d5c25			
AngularMomentumDimension	EMMO_501f9b3a_c469_48f7_9281_2e6a8d805d7a	Class	http://emmo.info/emmo#EMMO_501f9b3a_c469_48f7_9281_2e6a8d805d7a			
TransformationProcess	GPO_14953156_bec6_4935_a6c5_36920348d903	Class	https://gpo.ontology.link/GPO_14953156_bec6_4935_a6c5_36920348d903			Process that transforms but does not necessarily assemble matter
UraniumSymbol	EMMO_0080b38f-bac4-5dd6-9d28-d821cf723787	Class	http://emmo.info/emmo/domain/periodic-table#EMMO_0080b38f-bac4-5dd6-9d28-d821cf723787			
Crushing	GPO_f535f871_95e7_46e2_8d62_f77bf9402987	Class	https://gpo.ontology.link/GPO_f535f871_95e7_46e2_8d62_f77bf9402987			
SquareMetre	EMMO_b0d1c460_d06b_4c7f_8832_148bc1c8e7dc	Class	http://emmo.info/emmo#EMMO_b0d1c460_d06b_4c7f_8832_148bc1c8e7dc			
LandVehicle	GPO_e015afbe_407a_4dff_906a_bf0a15a93f6a	Class	https://gpo.ontology.link/GPO_e015afbe_407a_4dff_906a_bf0a15a93f6a			
CondensedMatterPhysicsQuantity	EMMO_c29603f5_95e8_42f5_ab0c_f3bcf3166d53	Class	http://emmo.info/emmo#EMMO_c29603f5_95e8_42f5_ab0c_f3bcf3166d53			
ModelledQuantitativeProperty	EMMO_d0200cf1_e4f4_45ae_873f_b9359daea3cd	Class	http://emmo.info/emmo#EMMO_d0200cf1_e4f4_45ae_873f_b9359daea3cd			
HydrogenAtom	EMMO_5a4790e5-b11b-5a0c-80e4-81515c27a560	Class	http://emmo.info/emmo/domain/periodic-table#EMMO_5a4790e5-b11b-5a0c-80e4-81515c27a560			
InductanceDimension	EMMO_585e0ff0_9429_4d3c_b578_58abb1ba21d1	Class	http://emmo.info/emmo#EMMO_585e0ff0_9429_4d3c_b578_58abb1ba21d1			
Dispersion	EMMO_0b15f4ae_092e_4487_9100_3c44176c545c	Class	http://emmo.info/emmo#EMMO_0b15f4ae_092e_4487_9100_3c44176c545c			
ManufacturedMaterial	EMMO_ec7464a9_d99d_45f8_965b_4e9230ea8356	Class	http://emmo.info/emmo#EMMO_ec7464a9_d99d_45f8_965b_4e9230ea8356	EngineeredMaterial | ProcessedMaterial		
RybergConstant	EMMO_a3c78d6f_ae49_47c8_a634_9b6d86b79382	Class	http://emmo.info/emmo#EMMO_a3c78d6f_ae49_47c8_a634_9b6d86b79382			The Rydberg constant represents the limiting value of the highest wavenumber (the inverse wavelength) of any photon that can be emitted from the hydrogen atom, or, alternatively, the wavenumber of the lowest-energy photon capable of ionizing the hydrogen atom from its ground state.
PhysicalProcess	GPO_01cd2578_8730_4ac9_a555_9112728ea939	Class	https://gpo.ontology.link/GPO_01cd2578_8730_4ac9_a555_9112728ea939			a matter transformation process
ElectricInductance	EMMO_04cc9451_5306_45d0_8554_22cee4d6e785	Class	http://emmo.info/emmo#EMMO_04cc9451_5306_45d0_8554_22cee4d6e785	Inductance		
SemioticObject	EMMO_6f5af708_f825_4feb_a0d1_a8d813d3022b	Class	http://emmo.info/emmo#EMMO_6f5af708_f825_4feb_a0d1_a8d813d3022b	Object		"Here is assumed that the concept of 'object' is always relative to a 'semiotic' process. An 'object' does not exists per se, but it's always part of an interpretation.

The EMMO relies on strong reductionism, i.e. everything real is a formless collection of elementary particles: we give a meaning to real world entities only by giving them boundaries and defining them using 'sign'-s.

In this way the 'sign'-ed entity becomes an 'object', and the 'object' is the basic entity needed in order to apply a logical formalism to the real world entities (i.e. we can speak of it through its sign, and use logics on it through its sign)."
PhaseHomogeneousMixture	EMMO_0e6378df_1ce8_4321_b00c_ee9beea60a67	Class	http://emmo.info/emmo#EMMO_0e6378df_1ce8_4321_b00c_ee9beea60a67			
Hecto	EMMO_21aaefc1_3f86_4208_b7db_a755f31f0f8c	Class	http://emmo.info/emmo#EMMO_21aaefc1_3f86_4208_b7db_a755f31f0f8c			
hasSpatialNext	GPO_b03e856b_3316_422f_99f3_af4c96fd406a	ObjectProperty	https://gpo.ontology.link/GPO_b03e856b_3316_422f_99f3_af4c96fd406a			preserved from emmo beta 1
ArcSecond	EMMO_6a4547ab_3abb_430d_b81b_ce32d47729f5	Class	http://emmo.info/emmo#EMMO_6a4547ab_3abb_430d_b81b_ce32d47729f5	SecondOfArc		
mereological	EMMO_3f2e4ac2_8ef3_4a14_b826_60d37f15f8ee	ObjectProperty	http://emmo.info/emmo#EMMO_3f2e4ac2_8ef3_4a14_b826_60d37f15f8ee			The EMMO adheres to Atomistic General Extensional Mereology (AGEM).
FranciumSymbol	EMMO_c3a05192-7d78-5190-bc3e-3ea44cfc9d19	Class	http://emmo.info/emmo/domain/periodic-table#EMMO_c3a05192-7d78-5190-bc3e-3ea44cfc9d19			
AreaFractionUnit	EMMO_6f4d704a_a7c6_4c07_b8a7_ea0bab04128f	Class	http://emmo.info/emmo#EMMO_6f4d704a_a7c6_4c07_b8a7_ea0bab04128f			
creator	creator	AnnotationProperty	http://purl.org/dc/terms/creator			
Symbolic	EMMO_057e7d57_aff0_49de_911a_8861d85cef40	Class	http://emmo.info/emmo#EMMO_057e7d57_aff0_49de_911a_8861d85cef40			"A symbolic object possesses a reductionistic oriented structure.

For example, text is made of words, spaces and punctuations. Words are made of characters (i.e. atomic symbols)."
GoldSymbol	EMMO_811c67a9-bcdf-5a9e-bbce-28ae2af12915	Class	http://emmo.info/emmo/domain/periodic-table#EMMO_811c67a9-bcdf-5a9e-bbce-28ae2af12915			
RadiumSymbol	EMMO_9a24be51-7059-5306-af89-400c78a49e9c	Class	http://emmo.info/emmo/domain/periodic-table#EMMO_9a24be51-7059-5306-af89-400c78a49e9c			
Enthalpy	EMMO_4091d5ec_a4df_42b9_a073_9a090839279f	Class	http://emmo.info/emmo#EMMO_4091d5ec_a4df_42b9_a073_9a090839279f			Measurement of energy in a thermodynamic system.
CaliforniumAtom	EMMO_b443dea3-7407-59c3-9e86-6784e715f48b	Class	http://emmo.info/emmo/domain/periodic-table#EMMO_b443dea3-7407-59c3-9e86-6784e715f48b			
ZBoson	EMMO_f8e436fb_61ed_4512_a5a5_bee90f0cec2f	Class	http://emmo.info/emmo#EMMO_f8e436fb_61ed_4512_a5a5_bee90f0cec2f			
LuminousEfficacyDimension	EMMO_5c003f53_20a2_4bd7_8445_58187e582578	Class	http://emmo.info/emmo#EMMO_5c003f53_20a2_4bd7_8445_58187e582578			
AntiMatter	EMMO_f13672a3_59cc_40ed_8def_65009a8f74e6	Class	http://emmo.info/emmo#EMMO_f13672a3_59cc_40ed_8def_65009a8f74e6			
Macromolecule	EMMO_a14dd591_8b7a_4847_8c91_3a2f421a45b4	Class	http://emmo.info/emmo#EMMO_a14dd591_8b7a_4847_8c91_3a2f421a45b4			
NaturalProcess	EMMO_135ab8ea_e028_439e_be64_3e0f9734ea2b	Class	http://emmo.info/emmo#EMMO_135ab8ea_e028_439e_be64_3e0f9734ea2b	NonIntentionalProcess		
RailVehicle	GPO_c26bce9d_2372_455d_a822_ee50d068907c	Class	https://gpo.ontology.link/GPO_c26bce9d_2372_455d_a822_ee50d068907c			
Hyperon	EMMO_f87e79eb_f549_4a06_9c27_a3d1412444c6	Class	http://emmo.info/emmo#EMMO_f87e79eb_f549_4a06_9c27_a3d1412444c6			
PressureTreatment	GPO_2189e451_0054_4e25_8679_001ec2cdad7f	Class	https://gpo.ontology.link/GPO_2189e451_0054_4e25_8679_001ec2cdad7f			
AlgebricExpression	EMMO_1aed91a3_d00c_48af_8f43_a0c958b2512a	Class	http://emmo.info/emmo#EMMO_1aed91a3_d00c_48af_8f43_a0c958b2512a			An expression that has parts only integer constants, variables, and the algebraic operations (addition, subtraction, multiplication, division and exponentiation by an exponent that is a rational number)
ElectricConductance	EMMO_ffb73b1e_5786_43e4_a964_cb32ac7affb7	Class	http://emmo.info/emmo#EMMO_ffb73b1e_5786_43e4_a964_cb32ac7affb7	Conductance		Inverse of 'ElectricalResistance'.
ZirconiumSymbol	EMMO_7ab01303-b09e-5a90-8a5b-f5087d6559d3	Class	http://emmo.info/emmo/domain/periodic-table#EMMO_7ab01303-b09e-5a90-8a5b-f5087d6559d3			
Onshore	GPO_927388fd_eb32_4c1f_9a58_ee41a6ed55a4	Class	https://gpo.ontology.link/GPO_927388fd_eb32_4c1f_9a58_ee41a6ed55a4			
wikipediaReference	EMMO_c84c6752_6d64_48cc_9500_e54a3c34898d	AnnotationProperty	http://emmo.info/emmo#EMMO_c84c6752_6d64_48cc_9500_e54a3c34898d			URL to corresponding Wikipedia entry.
SeaborgiumAtom	EMMO_67eaac8f-7f83-5bca-b1d0-10451d3a88a1	Class	http://emmo.info/emmo/domain/periodic-table#EMMO_67eaac8f-7f83-5bca-b1d0-10451d3a88a1			
GermaniumAtom	EMMO_694e27a2-f3ee-5a3e-8851-d6f78d79d84e	Class	http://emmo.info/emmo/domain/periodic-table#EMMO_694e27a2-f3ee-5a3e-8851-d6f78d79d84e			
TungstenSymbol	EMMO_68a887df-63af-55c0-8239-b0b8edaa94ea	Class	http://emmo.info/emmo/domain/periodic-table#EMMO_68a887df-63af-55c0-8239-b0b8edaa94ea			
ProductionSite	GPO_90552ed9_c06a_4612_8af8_8e3c6a394afa	Class	https://gpo.ontology.link/GPO_90552ed9_c06a_4612_8af8_8e3c6a394afa			
Mixing	GPO_45b3677d_f436_4cfd_aa55_3ae5eab2e232	Class	https://gpo.ontology.link/GPO_45b3677d_f436_4cfd_aa55_3ae5eab2e232			
GadoliniumSymbol	EMMO_2563e18a-93d2-5d81-86d3-736295e9e519	Class	http://emmo.info/emmo/domain/periodic-table#EMMO_2563e18a-93d2-5d81-86d3-736295e9e519			
Tool	EMMO_5c68497d_2544_4cd4_897b_1ea783c9f6fe	Class	http://emmo.info/emmo#EMMO_5c68497d_2544_4cd4_897b_1ea783c9f6fe			
YttriumAtom	EMMO_733b8473-aa8f-59d5-81c3-c97ca40ea9d0	Class	http://emmo.info/emmo/domain/periodic-table#EMMO_733b8473-aa8f-59d5-81c3-c97ca40ea9d0			
CGSUnit	EMMO_52e4cb25_da39_45e2_a6db_063ec5730499	Class	http://emmo.info/emmo#EMMO_52e4cb25_da39_45e2_a6db_063ec5730499			CGS is a variant of the metric system.
EngineeredPart	GPO_2680e8c9_b5d0_4d50_9a33_52e4270669d8	Class	https://gpo.ontology.link/GPO_2680e8c9_b5d0_4d50_9a33_52e4270669d8			Unlike a device, the focus is on the composition and not on the role in a process
Interpreter	EMMO_0527413c_b286_4e9c_b2d0_03fb2a038dee	Class	http://emmo.info/emmo#EMMO_0527413c_b286_4e9c_b2d0_03fb2a038dee			"The interpreter is not the ontologist, being the ontologist acting outside the ontology at the meta-ontology level. 

On the contrary, the interpreter is an agent recognized by the ontologist. The semiotic branch of the EMMO is the tool used by the ontologist to represent an interpreter's semiotic activity."
Boolean	EMMO_54dc83cb_06e1_4739_9e45_bc09cead7f48	Class	http://emmo.info/emmo#EMMO_54dc83cb_06e1_4739_9e45_bc09cead7f48			
ForceDimension	EMMO_53e825d9_1a09_483c_baa7_37501ebfbe1c	Class	http://emmo.info/emmo#EMMO_53e825d9_1a09_483c_baa7_37501ebfbe1c			
MaterialLaw	EMMO_f19ff3b4_6bfe_4c41_a2b2_9affd39c140b	Class	http://emmo.info/emmo#EMMO_f19ff3b4_6bfe_4c41_a2b2_9affd39c140b			
HolmiumAtom	EMMO_fd03c660-7b3b-5451-9d78-bc48836e1cc6	Class	http://emmo.info/emmo/domain/periodic-table#EMMO_fd03c660-7b3b-5451-9d78-bc48836e1cc6			
ISQBaseQuantity	EMMO_1a4c1a97_88a7_4d8e_b2f9_2ca58e92dde4	Class	http://emmo.info/emmo#EMMO_1a4c1a97_88a7_4d8e_b2f9_2ca58e92dde4			
Tesla	EMMO_acb50123_87a2_4753_b36c_f87114ad4de2	Class	http://emmo.info/emmo#EMMO_acb50123_87a2_4753_b36c_f87114ad4de2			Measurement unit for magnetic flux density or induction.
gpo.ontology.link	gpo.ontology.link	Entity	https://gpo.ontology.link			"Contacts:
Gerhard Goldbeck
Goldbeck Consulting Ltd (UK)
email: gerhard@goldbeck-consulting.com

Emanuele Ghedini
University of Bologna (IT)
email: emanuele.ghedini@unibo.it"
BismuthSymbol	EMMO_ed5acb06-0af0-5a3a-9b31-a1b32267f753	Class	http://emmo.info/emmo/domain/periodic-table#EMMO_ed5acb06-0af0-5a3a-9b31-a1b32267f753			
EnergyDimension	EMMO_f6070071_d054_4b17_9d2d_f446f7147d0f	Class	http://emmo.info/emmo#EMMO_f6070071_d054_4b17_9d2d_f446f7147d0f			
ChemicalSymbol	EMMO_d357e0dd_3497_4590_af6f_7954db7fecf7	Class	http://emmo.info/emmo#EMMO_d357e0dd_3497_4590_af6f_7954db7fecf7			
SpeedDimension	EMMO_4f5c7c54_1c63_4d17_b12b_ea0792c2b187	Class	http://emmo.info/emmo#EMMO_4f5c7c54_1c63_4d17_b12b_ea0792c2b187			
LawrenciumAtom	EMMO_41f2ed3b-aba4-5b99-a5a1-547109a7cb4c	Class	http://emmo.info/emmo/domain/periodic-table#EMMO_41f2ed3b-aba4-5b99-a5a1-547109a7cb4c			
PotassiumAtom	EMMO_d7c9e90e-ba46-55b2-9671-43408f6a1d74	Class	http://emmo.info/emmo/domain/periodic-table#EMMO_d7c9e90e-ba46-55b2-9671-43408f6a1d74			
TopQuark	EMMO_a589e6b8_2f5b_4118_8522_cdc4c89578dc	Class	http://emmo.info/emmo#EMMO_a589e6b8_2f5b_4118_8522_cdc4c89578dc			
PermeabilityDimension	EMMO_fa9c8c56_314f_4a5a_a71d_bae66446b185	Class	http://emmo.info/emmo#EMMO_fa9c8c56_314f_4a5a_a71d_bae66446b185			
Modeller	EMMO_f94e509a_be29_4365_a4cd_70165e47e232	Class	http://emmo.info/emmo#EMMO_f94e509a_be29_4365_a4cd_70165e47e232			
MeasuringSystem	EMMO_7dea2572_ab42_45bd_9fd7_92448cec762a	Class	http://emmo.info/emmo#EMMO_7dea2572_ab42_45bd_9fd7_92448cec762a			
hasOutput	GPO_8c869b47_a258_43b9_9c75_4285a80a1dfb	ObjectProperty	https://gpo.ontology.link/GPO_8c869b47_a258_43b9_9c75_4285a80a1dfb			
Mega	EMMO_5eaecadc_4f0d_4a3a_afc7_1fc0b83cc928	Class	http://emmo.info/emmo#EMMO_5eaecadc_4f0d_4a3a_afc7_1fc0b83cc928			
MoscoviumAtom	EMMO_b655f801-c5b9-5187-99e8-c9eba8645c05	Class	http://emmo.info/emmo/domain/periodic-table#EMMO_b655f801-c5b9-5187-99e8-c9eba8645c05			
ContinuumManufacturing	EMMO_71d1c8f0_c6e3_44b5_a4b6_1b74ff35698a	Class	http://emmo.info/emmo#EMMO_71d1c8f0_c6e3_44b5_a4b6_1b74ff35698a			
BondedAtom	EMMO_8303a247_f9d9_4616_bdcd_f5cbd7b298e3	Class	http://emmo.info/emmo#EMMO_8303a247_f9d9_4616_bdcd_f5cbd7b298e3			"A real bond between atoms is always something hybrid between covalent, metallic and ionic.

In general, metallic and ionic bonds have atoms sharing electrons."
BerkeliumAtom	EMMO_d2a4df79-23a0-5536-9f12-37d3b49c323f	Class	http://emmo.info/emmo/domain/periodic-table#EMMO_d2a4df79-23a0-5536-9f12-37d3b49c323f			
MassFraction	EMMO_7c055d65_2929_40e1_af4f_4bf10995ad50	Class	http://emmo.info/emmo#EMMO_7c055d65_2929_40e1_af4f_4bf10995ad50			Mass of a constituent divided by the total mass of all constituents in the mixture.
Voltage	EMMO_17b031fb_4695_49b6_bb69_189ec63df3ee	Class	http://emmo.info/emmo#EMMO_17b031fb_4695_49b6_bb69_189ec63df3ee	ElectricPotentialDifference | ElectricTension		Correspond to the work needed per unit of charge to move a test charge between two points in a static electric field.
Area	EMMO_96f39f77_44dc_491b_8fa7_30d887fe0890	Class	http://emmo.info/emmo#EMMO_96f39f77_44dc_491b_8fa7_30d887fe0890			Extent of a surface.
GasSolution	EMMO_5be9c137_325a_43d8_b7cd_ea93e7721c2d	Class	http://emmo.info/emmo#EMMO_5be9c137_325a_43d8_b7cd_ea93e7721c2d	GasMixture		
semiotical	EMMO_2337e25c_3c60_43fc_a8f9_b11a3f974291	ObjectProperty	http://emmo.info/emmo#EMMO_2337e25c_3c60_43fc_a8f9_b11a3f974291			
CalciumSymbol	EMMO_38626021-30ac-5bd1-8776-0541a8341bf2	Class	http://emmo.info/emmo/domain/periodic-table#EMMO_38626021-30ac-5bd1-8776-0541a8341bf2			
ProtactiniumAtom	EMMO_29987c5a-a7fb-5207-9610-b94316977a3d	Class	http://emmo.info/emmo/domain/periodic-table#EMMO_29987c5a-a7fb-5207-9610-b94316977a3d			
TungstenAtom	EMMO_7b7d258b-3ea7-5716-af58-afc68679de23	Class	http://emmo.info/emmo/domain/periodic-table#EMMO_7b7d258b-3ea7-5716-af58-afc68679de23			
AmountFraction	EMMO_04b3300c_98bd_42dc_a3b5_e6c29d69f1ac	Class	http://emmo.info/emmo#EMMO_04b3300c_98bd_42dc_a3b5_e6c29d69f1ac	MoleFraction		
Service	EMMO_127594de_4802_4ad6_b09d_d05b340394dd	Class	http://emmo.info/emmo#EMMO_127594de_4802_4ad6_b09d_d05b340394dd	IntangibleProduct		
ElectricConductanceDimension	EMMO_321af35f_f0cc_4a5c_b4fe_8c2c0303fb0c	Class	http://emmo.info/emmo#EMMO_321af35f_f0cc_4a5c_b4fe_8c2c0303fb0c			
Vehicle	GPO_3ac98139_d8cd_431e_89b6_a624942ff16e	Class	https://gpo.ontology.link/GPO_3ac98139_d8cd_431e_89b6_a624942ff16e			
YtterbiumSymbol	EMMO_fdcc0ac2-f82f-5650-838c-ec1ad138a632	Class	http://emmo.info/emmo/domain/periodic-table#EMMO_fdcc0ac2-f82f-5650-838c-ec1ad138a632			
ThuliumAtom	EMMO_82f9a8f3-2bb4-5d14-9a41-30a858ecce61	Class	http://emmo.info/emmo/domain/periodic-table#EMMO_82f9a8f3-2bb4-5d14-9a41-30a858ecce61			
hasInterval	EMMO_2eb10b5b_900b_44d7_af85_4de9a3729474	ObjectProperty	http://emmo.info/emmo#EMMO_2eb10b5b_900b_44d7_af85_4de9a3729474			
Declarer	EMMO_2d72e38c_d587_437f_98f6_f2718fb130eb	Class	http://emmo.info/emmo#EMMO_2d72e38c_d587_437f_98f6_f2718fb130eb			
