LABEL	LOCAL	TYPE	IRI	ALT_LABELS	SYNONYMS	COMMENT
Data Cite Metadaten	DataCiteMetadata	Class	https://w3id.org/pmd/co/DataCiteMetadata			
wasAssociatedWith	wasAssociatedWith	ObjectProperty	http://www.w3.org/ns/prov#wasAssociatedWith			
Node Name	NodeName	Class	https://w3id.org/pmd/co/NodeName			
Temperaturmesswerkzeug	TemperatureMeasuringDevice	Class	https://w3id.org/pmd/co/TemperatureMeasuringDevice			
Aging Interval	AgingInterval	Class	https://w3id.org/pmd/co/AgingInterval			
Abteilung	Department	Class	https://w3id.org/pmd/co/Department			
Major axis diameter	MinorAxisDiameter	Class	https://w3id.org/pmd/co/MinorAxisDiameter			
Adresse	Address	Class	https://w3id.org/pmd/co/Address			
Thermisch	Thermal	Class	https://w3id.org/pmd/co/Thermal			
next process	nextProcess	ObjectProperty	https://w3id.org/pmd/co/nextProcess	has next process		
Specimen Name	SpecimenName	Class	https://w3id.org/pmd/co/SpecimenName			
Data Scope	DataScope	Class	https://w3id.org/pmd/co/DataScope			
Creep Stress	CreepStress	Class	https://w3id.org/pmd/co/CreepStress			
Prüfling	Specimen	Class	https://w3id.org/pmd/co/Specimen			
X Korrdinate	XCoordinate	Class	https://w3id.org/pmd/co/XCoordinate			
Temperature Changing Process	TemperatureChangingProcess	Class	https://w3id.org/pmd/co/TemperatureChangingProcess			
Fläche	Area	Class	https://w3id.org/pmd/co/Area			
Qualifying Node Annotation	QualifyingNodeAnnotation	Class	https://w3id.org/pmd/co/QualifyingNodeAnnotation			
editor preferred term	IAO_0000111	AnnotationProperty	http://purl.obolibrary.org/obo/IAO_0000111			
definitionSource	definitionSource	AnnotationProperty	https://w3id.org/pmd/co/definitionSource			
Sekundärdaten	SecondaryData	Class	https://w3id.org/pmd/co/SecondaryData			
Henk Birkholz	0000-0002-9014-2920	Entity	https://orcid.org/0000-0002-9014-2920			
Schlitten	Slide	Class	https://w3id.org/pmd/co/Slide			
wasInformedBy	wasInformedBy	ObjectProperty	http://www.w3.org/ns/prov#wasInformedBy			
Temperatur	Temperature	Class	https://w3id.org/pmd/co/Temperature			
input of	inputOf	ObjectProperty	https://w3id.org/pmd/co/inputOf	is input of		
bibliographicCitation	bibliographicCitation	AnnotationProperty	http://purl.org/dc/terms/bibliographicCitation			
Image	Image	Class	https://w3id.org/pmd/co/Image			
Nicht nachgewiesen	NotDetected	Class	https://w3id.org/pmd/co/NotDetected			
Ofen	Furnace	Class	https://w3id.org/pmd/co/Furnace			
relates to element	relatesToElement	ObjectProperty	https://w3id.org/pmd/co/relatesToElement			
Shape	Shape	Class	https://w3id.org/pmd/co/Shape			
Sascha Fliegener	0009-0000-6469-744X	Entity	https://orcid.org/0009-0000-6469-744X			
v1	v1	Entity	https://w3id.org/pmd/co/v1			
Koordinaten	Coordinates	Class	https://w3id.org/pmd/co/Coordinates			
Prüfkörper	TestPiece	Class	https://w3id.org/pmd/co/TestPiece			
Document	Document	Class	https://w3id.org/pmd/co/Document			
value	value	DatatypeProperty	https://w3id.org/pmd/co/value			
Medienbewegung	MediaMovement	Class	https://w3id.org/pmd/co/MediaMovement			
hasFunction	hasFunction	ObjectProperty	https://w3id.org/pmd/co/hasFunction			
Messprozess	MeasuringProcess	Class	https://w3id.org/pmd/co/MeasuringProcess			
Medium	Medium	Class	https://w3id.org/pmd/co/Medium			
Extensometer	Extensometer	Class	https://w3id.org/pmd/co/Extensometer			
Arbeitsbereich	WorkingRange	Class	https://w3id.org/pmd/co/WorkingRange			
Description	Description	Class	https://w3id.org/pmd/co/Description			
title	title	AnnotationProperty	http://purl.org/dc/terms/title			
Chemical Object	ChemicalObject	Class	https://w3id.org/pmd/co/ChemicalObject			
Node Model	NodeModel	Class	https://w3id.org/pmd/co/NodeModel			
Optical Microscopy	OpticalMicroscopy	Class	https://w3id.org/pmd/co/OpticalMicroscopy			
Magnetisch	Magnetic	Class	https://w3id.org/pmd/co/Magnetic			
Chemical Composition	ChemicalComposition	Class	https://w3id.org/pmd/co/ChemicalComposition			
Breite	Width	Class	https://w3id.org/pmd/co/Width			
used	used	ObjectProperty	http://www.w3.org/ns/prov#used			
Provided Identifier	ProvidedIdentifier	Class	https://w3id.org/pmd/co/ProvidedIdentifier			
Initiator	Initiator	Class	https://w3id.org/pmd/co/Initiator			
Analyseprozess	AnalysingProcess	Class	https://w3id.org/pmd/co/AnalysingProcess			
Identifikation Eines Verbundenen Projektes	RelatedProjectIdentifier	Class	https://w3id.org/pmd/co/RelatedProjectIdentifier			
Prüfkörperklassifizierung	TestPieceClassification	Class	https://w3id.org/pmd/co/TestPieceClassification			
Material Property	MaterialProperty	Class	https://w3id.org/pmd/co/MaterialProperty			
Chemical Entity	CHEBI_24431	Class	http://purl.obolibrary.org/obo/CHEBI_24431			
Cross Section Determination	CrossSectionDetermination	Class	https://w3id.org/pmd/co/CrossSectionDetermination			
Startzeit	StartTime	Class	https://w3id.org/pmd/co/StartTime			
curation status specification	IAO_0000078	Class	http://purl.obolibrary.org/obo/IAO_0000078			
Messwert	Measurement	Class	https://w3id.org/pmd/co/Measurement			
Oberfläche Eines Einsatzstücks	InsertSurface	Class	https://w3id.org/pmd/co/InsertSurface			
l1	l1	Entity	https://w3id.org/pmd/co/l1			
Wertekategorie	ValueScope	Class	https://w3id.org/pmd/co/ValueScope			
Assembling Process	AssemblingProcess	Class	https://w3id.org/pmd/co/AssemblingProcess			
Circular	Circular	Class	https://w3id.org/pmd/co/Circular			
title	title	AnnotationProperty	http://purl.org/dc/elements/1.1/title			
Load cell capacity	LoadCellCapacity	Class	https://w3id.org/pmd/co/LoadCellCapacity			
Metallbindung	MetallicBond	Class	https://w3id.org/pmd/co/MetallicBond			
Pixel density	PixelDensity	Class	https://w3id.org/pmd/co/PixelDensity			
Processing Node	ProcessingNode	Class	https://w3id.org/pmd/co/ProcessingNode			
generated	generated	ObjectProperty	http://www.w3.org/ns/prov#generated			
license	license	AnnotationProperty	http://purl.org/dc/elements/1.1/license			
Durchmesser	Diameter	Class	https://w3id.org/pmd/co/Diameter			
composes	composes	ObjectProperty	https://w3id.org/pmd/co/composes			
has role	RO_0000087	ObjectProperty	http://purl.obolibrary.org/obo/RO_0000087			
Unit	Unit	Class	http://qudt.org/schema/qudt/Unit			
