IRI,Similarity
http://purl.obolibrary.org/obo/OBI_0400103,0.4199
http://purl.obolibrary.org/obo/IAO_0000406,0.4198
http://purl.obolibrary.org/obo/OBI_0200186,0.4197
http://purl.obolibrary.org/obo/STATO_0000437,0.4192
http://purl.obolibrary.org/obo/OBI_0000435,0.4191
http://purl.obolibrary.org/obo/IAO_0000101,0.4189
http://purl.obolibrary.org/obo/STATO_0000080,0.4184
http://purl.obolibrary.org/obo/IAO_0000219,0.4183
http://purl.obolibrary.org/obo/STATO_0000275,0.4181
http://purl.obolibrary.org/obo/STATO_0000112,0.4177
http://purl.obolibrary.org/obo/STATO_0000006,0.4170
http://purl.obolibrary.org/obo/STATO_0000015,0.4167
http://purl.obolibrary.org/obo/OBI_0000319,0.4166
http://purl.obolibrary.org/obo/IAO_0000002,0.4165
http://purl.obolibrary.org/obo/OBI_0002444,0.4163
http://purl.obolibrary.org/obo/OBI_0000451,0.4161
http://purl.obolibrary.org/obo/OBI_0200083,0.4161
http://purl.obolibrary.org/obo/STATO_0000515,0.4158
http://purl.obolibrary.org/obo/STATO_0000119,0.4150
http://purl.obolibrary.org/obo/OBI_0000399,0.4147
http://purl.obolibrary.org/obo/STATO_0000008,0.4139
http://purl.obolibrary.org/obo/OBI_0000401,0.4136
http://purl.obolibrary.org/obo/OBI_0000245,0.4134
http://purl.obolibrary.org/obo/BFO_0000040,0.4133
http://purl.obolibrary.org/obo/STATO_0000519,0.4132
http://purl.obolibrary.org/obo/STATO_0000274,0.4128
http://purl.obolibrary.org/obo/IAO_0000309,0.4127
http://purl.obolibrary.org/obo/STATO_0000379,0.4126
http://purl.obolibrary.org/obo/STATO_0000048,0.4124
http://purl.obolibrary.org/obo/STATO_0000378,0.4121
http://purl.obolibrary.org/obo/IAO_0000028,0.4121
http://purl.obolibrary.org/obo/STATO_0000042,0.4118
http://purl.obolibrary.org/obo/STATO_0000435,0.4108
http://purl.obolibrary.org/obo/IAO_0000129,0.4108
http://purl.obolibrary.org/obo/STATO_0000083,0.4104
http://purl.obolibrary.org/obo/STATO_0000200,0.4099
http://purl.obolibrary.org/obo/IAO_0000300,0.4098
http://purl.obolibrary.org/obo/OBI_0200167,0.4097
http://purl.obolibrary.org/obo/STATO_0000100,0.4097
http://purl.obolibrary.org/obo/OBI_0000115,0.4097
http://purl.obolibrary.org/obo/STATO_0000011,0.4095
http://purl.obolibrary.org/obo/STATO_0000331,0.4093
http://purl.obolibrary.org/obo/STATO_0000057,0.4090
http://purl.obolibrary.org/obo/IAO_0000308,0.4089
http://purl.obolibrary.org/obo/STATO_0000460,0.4085
http://purl.obolibrary.org/obo/IAO_0000233,0.4079
http://purl.obolibrary.org/obo/IAO_0000123,0.4076
http://purl.obolibrary.org/obo/RO_0001015,0.4074
http://purl.obolibrary.org/obo/OBI_0000272,0.4069
http://purl.obolibrary.org/obo/STATO_0000209,0.4067
http://purl.obolibrary.org/obo/STATO_0000218,0.4067
http://purl.obolibrary.org/obo/IAO_0000428,0.4066
http://purl.obolibrary.org/obo/IAO_0000030,0.4065
http://purl.obolibrary.org/obo/STATO_0000224,0.4063
http://purl.obolibrary.org/obo/STATO_0000009,0.4063
http://purl.obolibrary.org/obo/STATO_0000028,0.4056
http://purl.obolibrary.org/obo/STATO_0000417,0.4053
http://purl.obolibrary.org/obo/STATO_0000521,0.4052
http://purl.obolibrary.org/obo/STATO_0000676,0.4048
http://purl.obolibrary.org/obo/STATO_0000038,0.4048
http://purl.obolibrary.org/obo/BFO_0000015,0.4048
http://purl.obolibrary.org/obo/IAO_0000007,0.4046
http://purl.obolibrary.org/obo/OBI_0000456,0.4045
http://purl.obolibrary.org/obo/OBI_0400148,0.4044
http://purl.obolibrary.org/obo/OBI_0400043,0.4041
http://purl.obolibrary.org/obo/STATO_0000514,0.4039
http://purl.obolibrary.org/obo/STATO_0000504,0.4039
http://purl.obolibrary.org/obo/STATO_0000121,0.4033
http://purl.obolibrary.org/obo/STATO_0000073,0.4026
http://purl.obolibrary.org/obo/STATO_0000197,0.4018
http://purl.obolibrary.org/obo/OBI_0200169,0.4018
http://purl.obolibrary.org/obo/STATO_0000567,0.4013
http://purl.obolibrary.org/obo/IAO_0000117,0.4013
http://purl.obolibrary.org/obo/OBI_0200104,0.4011
http://purl.obolibrary.org/obo/IAO_0000136,0.4010
http://purl.obolibrary.org/obo/OBI_0200168,0.4009
http://purl.obolibrary.org/obo/OBI_0200181,0.4007
http://purl.obolibrary.org/obo/STATO_0000196,0.4007
http://purl.obolibrary.org/obo/STATO_0000687,0.4002
http://purl.obolibrary.org/obo/OBI_0200200,0.4002
http://purl.obolibrary.org/obo/OBI_0000861,0.4001
http://purl.obolibrary.org/obo/STATO_0000180,0.4001
http://purl.obolibrary.org/obo/OBI_0000425,0.4001
