IRI,Similarity
http://purl.obolibrary.org/obo/IAO_0000417,0.4490
http://purl.obolibrary.org/obo/OBI_0000293,0.4486
http://purl.obolibrary.org/obo/OBI_0200166,0.4470
http://purl.obolibrary.org/obo/IAO_0000428,0.4464
http://purl.obolibrary.org/obo/IAO_0000004,0.4455
http://purl.obolibrary.org/obo/IAO_0000125,0.4453
http://purl.obolibrary.org/obo/IAO_0000136,0.4448
http://purl.obolibrary.org/obo/STATO_0000162,0.4439
http://purl.obolibrary.org/obo/OBI_0600015,0.4437
http://purl.obolibrary.org/obo/IAO_0000104,0.4436
http://purl.obolibrary.org/obo/OBI_0000319,0.4412
http://purl.obolibrary.org/obo/OBI_0000250,0.4402
http://purl.obolibrary.org/obo/OBI_0200041,0.4397
http://purl.obolibrary.org/obo/RO_0000056,0.4396
http://purl.obolibrary.org/obo/OBI_0000112,0.4376
http://purl.obolibrary.org/obo/IAO_0000120,0.4350
http://purl.obolibrary.org/obo/OBI_0500003,0.4338
http://purl.obolibrary.org/obo/BFO_0000006,0.4312
http://purl.obolibrary.org/obo/IAO_0000423,0.4304
http://purl.obolibrary.org/obo/STATO_0000114,0.4303
http://purl.obolibrary.org/obo/STATO_0000611,0.4296
http://purl.obolibrary.org/obo/IAO_0000309,0.4296
http://purl.obolibrary.org/obo/OBI_0000437,0.4278
http://purl.obolibrary.org/obo/BFO_0000055,0.4275
http://purl.obolibrary.org/obo/STATO_0000010,0.4264
http://purl.obolibrary.org/obo/IAO_0000039,0.4261
http://purl.obolibrary.org/obo/OBI_0000047,0.4257
http://purl.obolibrary.org/obo/BFO_0000141,0.4257
http://purl.obolibrary.org/obo/OBI_0200172,0.4256
http://purl.obolibrary.org/obo/IAO_0000122,0.4239
http://purl.obolibrary.org/obo/IAO_0000007,0.4228
http://purl.obolibrary.org/obo/STATO_0000209,0.4220
http://purl.obolibrary.org/obo/BFO_0000019,0.4214
http://purl.obolibrary.org/obo/STATO_0000089,0.4209
http://purl.obolibrary.org/obo/STATO_0000004,0.4205
http://purl.obolibrary.org/obo/RO_0001015,0.4203
http://purl.obolibrary.org/obo/OBI_0000066,0.4202
http://purl.obolibrary.org/obo/OBI_0200078,0.4198
http://purl.obolibrary.org/obo/IAO_0000123,0.4198
http://purl.obolibrary.org/obo/BFO_0000002,0.4193
http://purl.obolibrary.org/obo/OBI_0000086,0.4185
http://purl.obolibrary.org/obo/STATO_0000341,0.4173
http://purl.obolibrary.org/obo/BFO_0000003,0.4163
http://purl.obolibrary.org/obo/OBI_0500000,0.4152
http://purl.obolibrary.org/obo/OBI_0500006,0.4140
http://purl.obolibrary.org/obo/IAO_0000112,0.4132
http://purl.obolibrary.org/obo/STATO_0000069,0.4106
http://purl.obolibrary.org/obo/RO_0000086,0.4087
http://purl.obolibrary.org/obo/STATO_0000088,0.4085
http://purl.obolibrary.org/obo/IAO_0000602,0.4075
http://purl.obolibrary.org/obo/IAO_0000003,0.4067
http://purl.obolibrary.org/obo/BFO_0000020,0.4058
http://purl.obolibrary.org/obo/IAO_0000028,0.4057
http://purl.obolibrary.org/obo/IAO_0000116,0.4050
http://purl.obolibrary.org/obo/REO_0000171,0.4039
http://purl.obolibrary.org/obo/IAO_0000002,0.4012
http://purl.obolibrary.org/obo/RO_0000080,0.4005
